time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2013-03-01,1,2.54,2.73,2.4,2.54,2.68,2.59,2.57,2.54,2.59,2.61,2.5,2.57,2.61,2.63,2.59,2.66,2.52,2.54,2.68,2.5,2.57,2.59,2.59,2.63,2.59,2.58,2.1
2013-03-02,1,0.69,0.72,0.6,0.58,0.65,0.72,0.55,0.69,0.65,0.65,0.62,0.65,0.69,0.69,0.62,0.6,0.62,0.67,0.69,0.58,0.79,0.62,0.72,0.74,0.65,0.66,1.52
2013-03-03,1,0.6,0.67,0.58,0.53,0.74,0.6,0.51,0.58,0.65,0.62,0.55,0.58,0.55,0.65,0.65,0.6,0.62,0.51,0.69,0.44,0.69,0.65,0.6,0.65,0.55,0.6,1.73
2013-03-04,1,0.42,0.46,0.49,0.46,0.55,0.55,0.37,0.81,0.46,0.69,0.39,0.46,0.37,0.49,0.44,1.2,0.35,0.51,0.62,0.39,0.65,0.49,0.49,0.51,0.49,0.52,1.35
2013-03-05,1,0.69,0.76,0.83,0.42,0.9,1.09,0.79,1.11,0.76,0.74,0.83,0.69,0.92,0.83,0.67,0.88,0.83,0.79,0.79,0.55,0.83,0.67,0.81,0.83,0.83,0.79,2.22
2013-03-06,1,0.35,0.81,0.05,0.35,0.28,0.14,-0.32,-0.02,0.35,0.16,0.12,0.23,-0.09,-0.14,-0.32,0.62,-0.07,-0.39,-0.28,0.49,0.23,0.18,0.49,0.35,-0.79,0.11,2.22
2013-03-07,1,0.83,0.53,1.69,1.62,0.99,0.02,0.35,-0.05,0.0,1.25,0.72,0.16,0.6,0.65,1.11,-0.23,0.16,0.46,1.02,0.9,2.38,-0.23,-0.07,0.18,0.07,0.6,1.45
2013-03-08,1,1.2,1.43,1.8,1.92,1.59,-0.18,1.48,0.81,0.14,2.2,0.39,2.43,1.66,1.04,1.53,0.97,1.2,1.25,2.15,0.65,1.83,1.85,1.46,0.53,1.29,1.3,2.28
2013-03-09,1,1.43,2.36,1.59,1.2,2.89,1.53,2.68,3.24,2.33,1.04,2.15,2.08,2.77,2.82,1.36,2.01,1.85,2.5,0.51,1.99,0.55,1.53,0.97,2.4,0.37,1.85,3.15
2013-03-10,1,1.55,1.36,1.22,2.54,2.54,1.46,1.78,1.02,0.79,2.82,2.15,3.56,1.29,1.46,0.62,2.33,1.89,1.11,2.03,1.66,1.71,0.44,2.06,2.93,1.69,1.76,2.83
2013-03-11,1,1.66,1.29,2.54,1.89,1.25,3.03,2.4,0.49,0.95,1.04,2.17,1.99,2.77,0.3,2.15,2.54,1.04,1.46,1.55,1.62,1.22,1.57,1.11,0.49,3.24,1.67,2.11
2013-03-12,1,2.03,1.25,-0.62,1.13,0.67,0.79,1.06,1.02,2.63,0.62,0.46,1.46,-0.05,2.1,1.78,2.29,0.6,1.36,1.11,1.57,0.9,0.62,1.89,1.53,0.88,1.16,2.01
2013-03-13,1,1.04,1.29,2.24,0.46,0.83,0.79,0.83,0.55,1.04,0.69,0.95,1.04,1.32,1.94,1.2,1.94,0.72,2.68,2.36,0.51,0.6,2.06,1.32,1.48,0.49,1.21,1.12
2013-03-14,1,1.32,1.92,2.45,1.25,0.51,1.32,1.11,0.72,1.64,1.04,1.64,1.13,3.19,1.41,1.18,1.62,0.67,1.22,2.63,1.32,1.53,1.69,0.86,1.78,0.62,1.43,1.96
2013-03-15,1,1.02,1.8,2.47,1.53,-0.05,1.94,1.43,0.99,2.98,1.41,1.55,0.97,1.2,0.83,1.89,1.39,2.33,0.74,0.95,4.02,1.32,1.87,3.35,1.92,0.58,1.62,2.33
2013-03-16,1,1.18,2.66,2.01,2.29,0.6,1.73,2.13,2.03,1.2,1.78,1.06,1.59,0.88,1.13,1.5,1.04,1.43,2.54,0.76,1.87,1.73,1.87,1.29,1.92,0.79,1.56,2.76
2013-03-17,1,1.46,1.41,2.17,2.89,1.5,2.61,0.99,1.25,0.95,1.96,0.79,1.89,0.86,0.37,1.66,1.22,0.83,2.1,0.76,1.48,1.36,0.67,0.83,1.57,1.11,1.39,2.52
2013-03-18,1,1.36,0.18,1.39,3.12,2.96,2.33,1.43,1.5,0.67,1.59,2.22,1.57,1.69,0.6,0.99,1.18,2.17,1.94,1.04,1.39,1.09,0.05,1.36,1.59,2.15,1.5,2.46
2013-03-19,1,2.01,1.73,1.62,3.65,1.62,2.8,1.59,1.5,1.02,2.13,2.2,1.13,2.15,1.39,1.11,1.57,0.86,3.0,1.27,0.92,1.41,1.11,1.18,2.22,1.66,1.71,2.24
2013-03-20,1,1.46,1.76,1.2,3.03,0.21,1.96,2.26,1.22,1.69,2.31,1.18,2.15,2.98,2.75,1.16,2.73,-0.07,2.61,1.55,0.99,1.55,2.63,2.66,2.73,1.27,1.84,1.44
2013-03-21,1,1.94,3.05,1.02,3.03,2.06,1.18,2.15,0.69,2.54,2.29,1.04,1.78,2.59,3.4,1.73,1.39,3.07,2.87,1.57,2.8,-0.05,1.64,1.36,3.17,1.04,1.97,2.2
2013-03-22,1,1.78,2.31,1.69,1.71,2.2,1.92,1.41,1.04,1.87,2.24,2.13,2.84,1.78,2.29,0.97,1.22,2.75,3.28,1.32,2.47,1.41,3.07,0.86,3.33,1.57,1.98,2.16
2013-03-23,1,1.41,2.38,1.66,1.99,1.16,3.33,3.26,0.83,2.15,1.71,1.46,1.89,1.8,3.58,0.09,1.64,2.96,1.55,1.99,1.78,0.97,1.87,0.81,0.81,2.96,1.84,2.2
2013-03-24,1,0.92,1.85,1.57,2.73,1.71,4.32,2.45,1.06,1.43,-0.07,1.57,1.43,3.4,3.3,1.25,1.83,2.22,1.64,2.31,2.31,1.73,1.32,0.76,2.03,0.76,1.83,2.44
2013-03-25,1,1.09,1.78,2.15,1.71,2.68,2.59,1.66,1.02,2.98,2.7,2.08,1.62,2.47,4.0,2.17,2.4,2.82,4.34,2.01,2.91,2.7,0.62,1.41,1.85,1.06,2.19,1.22
2013-03-26,1,1.22,1.34,2.66,2.15,1.25,2.29,3.51,3.21,2.66,1.5,1.66,3.47,1.96,3.61,1.66,3.35,3.81,2.45,2.2,2.33,3.12,1.16,1.94,2.77,2.61,2.4,2.32
2013-03-27,1,2.61,3.17,2.52,3.33,3.1,2.54,1.8,2.06,3.77,2.03,1.64,2.08,2.54,3.51,0.3,2.52,4.44,3.12,2.73,3.19,3.28,1.43,1.94,2.2,1.62,2.54,2.97
2013-03-28,1,2.87,2.77,2.36,3.14,2.77,1.18,2.22,2.08,2.57,2.5,1.09,3.17,2.01,3.51,0.42,1.78,3.07,3.54,3.12,2.1,1.99,0.23,3.05,2.68,1.96,2.33,3.19
2013-03-29,1,1.73,2.87,2.26,3.54,3.42,3.07,2.77,1.5,2.91,2.89,1.16,3.65,3.88,2.96,2.4,1.27,3.21,3.24,1.92,2.45,3.19,1.8,2.38,2.82,3.07,2.65,2.64
2013-03-30,1,0.72,1.89,2.29,2.98,0.92,0.39,1.36,1.48,3.63,1.89,0.83,-0.72,2.77,2.57,1.06,2.22,3.93,3.88,2.08,3.21,2.24,2.75,2.36,3.7,1.83,2.09,1.9
2013-03-31,1,3.1,0.67,1.78,2.63,2.96,1.41,0.81,0.07,3.63,2.13,2.43,0.12,3.67,2.63,2.59,2.63,2.45,1.85,1.76,3.24,3.26,1.69,2.63,3.79,2.01,2.24,2.52
2013-04-01,2,1.29,3.05,0.78,1.85,0.71,3.91,2.32,1.95,1.85,1.86,-0.25,1.19,2.78,2.78,1.1,2.29,2.91,1.49,1.47,1.24,2.9,0.59,2.32,1.76,1.8,1.84,2.24
2013-04-02,2,2.02,2.78,2.07,2.42,1.66,2.47,2.66,1.85,2.46,1.44,0.75,1.54,2.22,3.03,1.73,0.17,2.68,1.86,2.05,2.34,2.69,0.61,1.19,2.88,1.68,1.97,1.21
2013-04-03,2,2.17,2.56,1.71,2.9,1.91,2.42,1.93,3.2,2.81,1.02,2.32,2.25,2.83,3.34,2.0,2.22,2.08,1.68,2.17,1.15,2.34,1.27,0.08,2.61,2.54,2.14,3.01
2013-04-04,2,1.81,3.0,2.69,3.17,2.66,3.0,1.9,2.58,2.69,0.49,2.02,2.25,1.49,2.25,1.93,1.95,1.78,1.53,1.93,3.49,2.71,2.32,0.53,3.07,2.71,2.24,3.43
2013-04-05,2,1.32,2.95,3.12,1.78,2.2,2.41,1.3,2.39,2.27,0.85,1.12,2.97,2.17,1.73,1.71,2.41,1.68,1.64,2.3,2.32,1.3,2.25,2.22,2.69,2.56,2.07,3.05
