time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2015-12-01,1,0.94,0.86,0.97,0.87,1.0,0.97,0.98,0.93,0.94,0.93,0.98,0.77,1.0,0.89,0.93,1.02,0.9,0.72,1.01,1.06,0.83,1.05,0.87,0.94,0.93,0.93,0.71
2015-12-02,1,1.4,0.97,1.15,1.44,1.41,1.39,1.18,1.69,1.49,1.32,1.45,1.15,1.13,1.15,1.41,1.17,1.28,0.84,1.6,1.69,1.29,1.45,1.54,1.21,1.23,1.32,0.71
2015-12-03,1,1.47,1.28,1.45,1.48,1.32,1.3,1.47,1.51,1.46,1.47,1.36,1.4,1.43,1.39,1.38,1.33,1.39,1.46,1.26,1.57,1.66,1.28,1.49,1.36,1.38,1.41,1.06
2015-12-04,1,0.97,0.82,0.99,0.87,0.9,0.91,0.8,0.87,0.93,0.84,0.95,0.79,0.94,0.89,0.77,0.92,0.83,0.93,0.91,0.72,0.99,0.86,0.84,0.92,0.83,0.88,1.19
2015-12-05,1,0.72,0.4,0.74,0.49,0.94,0.77,0.43,0.62,0.76,0.41,0.78,0.39,0.54,0.47,0.93,0.47,0.71,0.52,0.62,0.34,0.9,0.91,0.48,0.82,0.37,0.62,1.29
2015-12-06,1,0.32,0.36,0.33,0.3,0.48,0.4,0.38,0.53,0.33,0.57,0.36,0.36,0.75,0.26,0.54,0.23,0.49,0.49,0.33,0.34,0.38,0.43,0.33,0.4,0.64,0.41,0.63
2015-12-07,1,0.21,0.31,0.06,0.45,0.2,0.22,0.17,0.2,0.09,0.52,0.43,0.08,0.63,0.13,0.39,0.62,0.32,0.21,0.41,0.23,0.45,0.36,0.11,0.45,0.31,0.3,0.63
2015-12-08,1,0.52,0.3,-0.02,-0.02,0.26,0.4,0.39,0.21,0.39,0.61,0.11,0.45,0.47,0.07,0.34,0.68,0.24,0.23,0.09,0.39,0.06,0.25,0.15,-0.07,0.23,0.27,0.62
2015-12-09,1,0.44,0.31,0.39,0.21,0.18,0.24,0.31,0.25,0.44,0.55,0.11,0.26,0.63,0.43,0.16,0.36,0.15,0.55,-0.13,0.45,0.08,0.17,0.57,0.52,0.25,0.32,0.59
2015-12-10,1,0.53,0.67,0.36,0.4,0.7,0.25,0.41,0.74,0.26,0.59,0.22,0.44,0.48,0.77,0.56,0.45,0.14,0.84,0.24,0.51,0.07,0.33,0.61,0.36,-0.2,0.43,0.52
2015-12-11,1,0.43,0.68,0.47,0.37,0.32,0.34,0.64,0.54,0.7,0.55,-0.05,0.45,0.36,0.6,1.01,0.79,0.7,1.14,1.17,0.53,0.75,0.74,1.21,0.76,0.38,0.62,1.17
2015-12-12,1,0.76,1.31,0.63,0.7,0.57,0.69,0.76,0.9,0.66,0.62,1.15,0.89,0.59,0.39,0.69,0.62,0.67,0.52,0.56,1.1,0.93,0.67,0.67,0.4,0.98,0.74,0.61
2015-12-13,1,0.76,0.51,0.82,0.66,1.49,0.75,0.47,0.61,0.62,0.62,1.0,0.76,0.99,1.07,0.34,0.36,0.55,0.61,0.38,0.91,0.52,0.6,0.53,0.68,0.76,0.69,0.72
2015-12-14,1,0.54,0.33,0.45,0.76,1.07,0.39,0.67,0.29,0.9,0.93,0.41,1.21,0.56,0.87,0.36,0.6,0.39,0.6,0.63,0.4,0.34,0.4,0.34,0.71,0.78,0.6,0.4
2015-12-15,1,0.49,0.47,0.16,0.66,0.41,0.49,0.48,0.76,0.83,0.67,0.49,0.79,0.37,0.39,0.3,0.52,0.74,0.24,0.66,0.29,0.44,0.51,0.38,0.69,0.63,0.51,1.01
2015-12-16,1,0.26,0.44,0.95,0.43,0.39,0.43,0.68,0.6,0.67,0.84,0.2,0.52,0.75,0.83,0.3,0.4,0.53,0.32,0.57,0.22,0.4,0.85,0.3,1.22,0.43,0.54,1.15
2015-12-17,1,0.37,0.75,0.82,0.46,0.52,0.45,0.4,0.44,0.49,1.0,0.29,0.78,0.52,0.55,0.62,1.1,0.46,0.91,0.41,0.83,0.67,0.68,0.38,0.72,0.46,0.6,0.64
