time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2014-02-01,1,1.37,1.27,1.45,1.09,1.4,1.37,1.27,1.37,1.35,1.29,1.24,1.22,1.24,1.24,1.5,1.35,1.12,1.17,1.27,1.55,1.12,1.35,1.37,1.04,1.4,1.3,0.64
2014-02-02,1,0.13,1.09,0.38,0.05,0.48,0.51,1.17,0.96,-0.23,0.53,0.69,0.25,0.38,-0.2,1.17,0.25,1.17,0.33,0.94,0.18,0.28,0.0,0.81,0.41,0.18,0.48,0.76
2014-02-03,1,2.28,1.85,2.08,2.18,2.36,1.78,1.8,2.03,2.41,2.26,1.85,2.16,2.08,1.85,1.68,2.61,1.6,2.26,1.7,2.28,2.26,2.21,2.16,1.62,2.49,2.07,1.07
2014-02-04,1,1.04,1.14,1.29,1.29,1.19,0.99,1.09,1.19,1.19,1.09,1.4,1.02,1.27,1.09,1.22,1.17,1.12,1.45,1.07,0.94,1.32,1.02,1.5,1.12,1.35,1.18,0.97
2014-02-05,1,0.86,0.91,1.12,1.02,0.96,0.81,0.79,0.81,0.94,0.99,1.14,0.71,1.22,1.12,0.79,0.94,0.96,1.07,0.94,0.86,0.81,0.96,0.99,0.86,0.94,0.94,0.79
2014-02-06,1,0.76,0.61,0.84,0.74,0.89,0.81,0.51,0.66,0.79,0.66,1.02,0.71,0.66,0.89,0.71,0.86,0.74,0.89,0.63,0.69,0.89,0.74,0.94,1.07,0.79,0.78,1.02
2014-02-07,1,1.32,0.56,0.79,0.69,0.94,0.66,0.76,1.27,1.07,0.46,0.91,0.53,0.89,0.96,1.02,0.63,0.66,1.07,1.17,1.42,1.04,0.96,0.86,1.07,1.14,0.91,1.01
2014-02-08,1,1.32,1.19,0.86,0.71,1.27,0.76,0.76,0.81,1.07,0.79,1.07,0.81,1.02,0.86,1.24,1.45,0.96,1.07,1.32,1.35,1.02,1.12,1.32,1.09,1.19,1.06,0.8
2014-02-09,1,0.91,1.02,0.86,0.84,1.6,0.74,0.71,0.94,1.02,1.02,1.04,0.71,1.04,1.22,1.07,0.91,0.79,1.14,1.02,1.12,0.91,1.57,0.99,1.19,0.96,1.01,0.82
2014-02-10,1,1.14,1.04,1.12,0.86,1.09,0.99,1.27,0.91,0.89,1.07,1.04,0.58,1.09,0.81,1.12,0.96,0.71,0.79,0.74,0.91,0.96,1.24,1.22,1.09,1.52,1.01,0.79
2014-02-11,1,1.24,1.24,1.19,0.69,1.14,0.94,1.07,1.47,1.07,1.09,1.35,1.19,1.14,0.84,1.52,1.24,0.58,0.81,0.84,1.04,0.69,1.17,1.02,1.02,1.52,1.08,0.92
