time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2011-12-01,1,0.93,0.1,0.25,0.33,0.59,0.4,0.54,0.43,0.32,0.61,0.21,0.72,0.37,0.48,0.29,0.81,0.59,0.7,0.44,0.35,0.61,0.31,0.42,0.44,0.36,0.46,0.47
2011-12-02,1,4.45,0.32,1.22,2.66,1.14,0.77,1.18,2.01,2.29,1.46,3.74,1.54,1.73,3.39,0.41,1.72,2.2,4.42,1.21,0.85,3.18,0.75,3.21,3.59,2.79,2.09,1.52
2011-12-03,1,1.19,0.24,0.59,1.42,0.42,0.24,0.24,0.88,0.84,0.28,1.07,0.34,1.17,1.59,0.17,0.12,1.97,1.46,0.12,0.37,1.21,0.29,1.1,1.51,0.6,0.78,9.85
2011-12-04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2011-12-05,1,0.0,0.0,0.14,0.01,0.05,0.09,0.01,0.33,0.0,0.15,0.0,0.2,0.71,0.01,0.09,0.02,0.04,0.11,0.01,0.01,0.06,0.0,0.28,0.01,0.03,0.09,0.31
2011-12-06,1,0.05,0.01,0.52,0.0,0.18,0.27,2.67,0.07,0.16,0.0,0.0,1.26,1.15,0.03,0.15,0.0,0.47,0.16,0.23,0.01,0.2,0.01,0.75,0.08,0.33,0.35,0.56
2011-12-07,1,0.03,0.01,0.21,0.05,0.01,0.28,0.09,0.24,0.29,0.1,0.0,1.61,0.17,0.1,3.13,0.08,2.28,0.07,0.03,0.0,6.51,0.17,0.08,7.15,0.15,0.91,0.1
2011-12-08,1,2.02,0.2,0.17,0.24,0.82,5.15,0.38,0.32,0.62,0.39,1.43,9.24,0.35,0.95,4.38,0.09,0.87,0.02,5.78,0.0,12.53,0.77,1.5,4.16,0.09,2.1,5.91
2011-12-09,1,0.35,0.51,0.04,0.0,0.6,0.21,0.0,1.22,0.1,0.01,0.14,0.33,0.53,0.36,0.1,0.03,0.04,-0.01,0.47,0.0,0.64,0.04,0.09,0.02,0.02,0.23,1.47
2011-12-10,1,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.03,0.0,0.0,0.03,0.01,0.23
2011-12-11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.01,0.01,0.04
2011-12-12,1,0.06,0.82,0.01,0.09,0.0,0.0,0.01,0.0,0.28,0.96,0.0,0.0,0.02,0.01,0.0,0.0,0.44,0.03,0.0,0.0,0.0,0.03,0.16,0.0,0.44,0.13,0.25
2011-12-13,1,2.19,0.0,0.0,0.04,0.03,0.01,0.0,-0.01,8.0,0.06,0.0,2.81,0.0,0.0,0.08,0.01,0.07,0.4,0.81,5.42,0.07,0.11,0.07,0.14,0.19,0.82,0.13
2011-12-14,1,0.0,1.86,0.02,0.0,0.05,0.91,0.0,0.02,2.27,0.12,0.0,0.1,1.37,0.0,0.0,1.43,0.01,0.02,1.58,1.89,0.09,0.54,0.0,0.0,0.0,0.49,0.02
2011-12-15,1,0.0,0.49,0.26,0.01,0.0,0.2,0.01,0.09,0.01,0.46,0.06,0.01,1.59,0.01,0.48,0.0,0.0,0.0,0.64,1.87,0.02,0.57,0.0,0.0,0.0,0.27,0.0
2011-12-16,1,0.01,0.01,0.01,2.47,0.05,0.01,0.04,0.02,7.51,0.13,0.0,0.01,0.0,1.43,0.04,0.06,0.0,0.01,0.16,0.0,0.13,0.05,0.0,0.0,0.01,0.49,0.0
2011-12-17,1,0.0,0.01,4.18,0.36,0.0,0.09,0.02,0.07,2.67,0.07,0.0,0.03,-0.01,0.07,0.0,0.05,0.0,0.0,0.07,0.0,0.01,0.03,0.0,0.08,0.02,0.31,0.0
2011-12-18,1,0.85,0.01,0.01,0.0,7.89,1.71,0.0,0.09,0.82,0.46,0.31,0.71,0.0,0.18,0.0,0.04,0.0,0.03,0.0,0.0,0.02,0.0,0.46,0.03,0.84,0.58,0.0
2011-12-19,1,0.0,0.0,0.0,0.02,7.5,0.3,1.66,0.01,0.49,0.01,2.94,1.16,0.0,0.28,0.02,1.15,1.17,10.59,0.01,0.02,0.4,0.0,0.0,0.24,0.0,1.12,0.0
