time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2011-11-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0
2011-11-02,1,0.05,0.29,0.05,0.11,0.25,0.16,0.15,0.12,0.07,0.02,0.28,0.27,0.07,0.54,0.21,0.07,0.0,0.01,0.4,0.78,0.03,0.05,0.1,0.15,0.04,0.17,0.0
2011-11-03,1,0.41,0.21,0.64,0.82,0.46,0.81,0.27,0.62,0.08,0.3,0.49,1.25,0.48,2.76,0.46,0.22,0.0,0.3,1.22,5.1,0.21,0.38,0.57,0.22,2.87,0.85,0.0
2011-11-04,1,1.49,3.22,12.19,8.38,0.33,1.52,0.86,8.67,16.98,3.67,4.97,7.75,0.0,12.67,0.02,0.37,1.53,0.03,6.2,7.98,0.03,12.45,1.52,1.66,10.74,5.01,1.85
2011-11-05,1,14.13,15.38,6.62,19.8,17.15,23.64,25.0,8.11,4.31,3.87,7.89,1.25,13.87,6.33,40.23,5.15,37.08,33.68,20.64,3.31,8.98,10.52,12.33,25.33,5.35,14.8,0.78
2011-11-06,1,0.18,0.41,2.56,0.08,2.4,0.14,0.3,0.14,0.54,0.07,1.47,0.94,2.31,0.1,3.08,5.46,0.45,0.91,1.96,0.26,0.28,0.63,0.63,0.16,0.44,1.04,16.4
2011-11-07,1,0.02,0.27,0.01,0.0,0.0,0.01,0.04,0.03,0.25,0.02,0.63,0.74,0.0,0.03,0.0,0.12,0.37,0.13,0.0,0.0,0.0,0.15,2.97,0.01,0.0,0.23,0.05
2011-11-08,1,0.16,8.32,0.01,18.07,0.58,0.02,11.77,0.72,0.21,1.54,0.58,8.7,0.0,1.39,0.0,0.02,0.76,0.1,3.25,0.01,0.01,0.42,0.0,0.01,0.0,2.27,0.17
2011-11-09,1,0.3,7.47,1.37,2.16,0.72,0.26,11.86,26.39,1.24,17.11,17.84,5.77,5.79,6.83,13.37,0.07,0.04,0.5,24.9,0.92,31.25,0.15,2.85,0.02,0.02,7.17,0.82
2011-11-10,1,0.0,0.91,0.0,0.13,0.58,5.39,8.68,11.83,13.77,18.5,50.22,0.0,3.94,0.52,1.08,15.27,9.57,0.01,0.0,2.54,34.47,0.0,1.95,12.13,-0.01,7.66,0.0
2011-11-11,1,0.74,0.86,0.0,0.0,0.03,5.81,0.21,7.58,9.12,3.52,10.58,0.01,0.0,0.02,0.07,11.08,6.14,0.01,0.0,2.96,0.3,0.12,0.01,12.7,0.07,2.88,0.64
2011-11-12,1,0.21,0.19,0.0,0.0,0.0,0.02,0.07,0.12,0.02,0.0,0.16,0.19,0.0,0.61,0.35,1.11,0.37,4.08,0.25,0.25,9.37,0.81,0.12,1.41,0.0,0.79,0.0
2011-11-13,1,0.23,8.13,0.0,1.75,0.04,2.72,1.78,0.08,0.0,2.57,0.68,0.02,0.0,0.14,0.47,0.0,6.23,7.76,0.09,0.07,0.0,0.11,0.0,0.12,0.78,1.35,0.0
2011-11-14,1,0.63,2.23,0.0,0.0,0.68,0.01,0.01,0.0,0.0,0.0,0.0,-0.02,0.16,0.09,1.47,0.0,1.67,1.75,0.0,0.01,0.0,3.9,0.0,3.11,0.2,0.64,0.0
2011-11-15,1,0.38,0.0,0.14,0.0,3.02,0.0,0.01,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.3,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.16,0.0
2011-11-16,1,0.0,0.02,0.0,0.0,0.0,0.16,0.4,11.21,0.0,0.08,0.0,0.77,0.0,0.01,0.49,0.04,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0
2011-11-17,1,0.02,0.23,0.0,0.0,0.0,2.25,0.0,33.55,0.14,0.0,0.0,0.0,0.0,4.34,0.0,4.15,0.0,0.0,1.05,0.0,0.33,0.0,3.23,6.01,0.0,2.21,0.0
2011-11-18,1,1.44,0.0,0.02,0.0,0.07,0.0,10.33,0.57,0.51,0.02,0.0,0.0,0.05,6.5,0.0,0.86,0.0,0.0,0.6,0.21,0.06,0.0,0.95,1.17,0.22,0.94,3.06
