time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2011-03-01,1,0.39,0.45,0.37,0.24,0.41,0.12,0.62,0.45,0.26,0.71,0.29,0.51,0.49,0.36,0.4,0.21,0.36,0.21,0.36,0.23,0.17,0.54,0.18,0.26,0.16,0.35,4.21
2011-03-02,1,0.02999999999999997,0.010000000000000009,0.020000000000000018,0.0,0.2,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.020000000000000018,0.020000000000000018,0.010000000000000009,0.07999999999999996,0.010000000000000009,0.10000000000000003,0.009999999999999953,0.0,0.010000000000000009,0.010000000000000009,0.0,0.009999999999999981,0.0,0.010000000000000009,0.04000000000000001,0.06,0.010000000000000009,0.03,0.0
2011-03-03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02
2011-03-04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999999999998,0.0,0.0,0.0,0.0,0.0,0.02
2011-03-05,1,0.030000000000000027,0.35000000000000003,0.06,0.0,0.040000000000000036,1.0099999999999998,0.030000000000000027,0.02999999999999997,0.12999999999999995,0.030000000000000027,0.07,0.0,0.16000000000000003,0.07,0.030000000000000027,0.16,0.0,0.23,0.7500000000000001,0.030000000000000027,0.8700000000000001,0.029999999999999916,0.0,0.46,0.0,0.18,0.04
2011-03-06,1,0.0,0.039999999999999925,0.18,0.020000000000000018,0.0,0.030000000000000027,0.0,0.030000000000000027,0.0,0.0,0.16000000000000003,0.0,0.46999999999999986,0.06999999999999995,0.0,0.09999999999999998,0.0,0.0,0.08999999999999986,0.02999999999999997,1.0299999999999998,4.57,0.13,0.26,0.26,0.3,0.05
2011-03-07,1,0.21000000000000002,1.1799999999999997,4.0200000000000005,0.30000000000000004,0.0,0.0,0.6,0.0,0.6700000000000002,0.8600000000000001,1.91,0.4600000000000001,0.96,0.45000000000000007,0.0,0.21999999999999997,0.16000000000000003,0.010000000000000009,0.07000000000000006,0.15000000000000002,1.3000000000000003,0.04999999999999982,1.88,0.08999999999999986,1.37,0.68,0.0
2011-03-08,1,0.029999999999999916,4.9399999999999995,0.009999999999999787,0.0,0.020000000000000018,0.13000000000000012,0.0,0.0,0.5899999999999999,0.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.08999999999999997,0.0,0.0,0.8800000000000001,0.11999999999999966,0.0,0.010000000000000231,0.08000000000000007,0.010000000000000009,0.31,0.0
2011-03-09,1,0.010000000000000009,0.0,1.6600000000000001,0.009999999999999898,0.07999999999999996,15.04,4.8,0.06999999999999995,0.010000000000000009,0.010000000000000231,0.0,4.5600000000000005,0.0,8.03,0.0,0.0,1.7199999999999998,1.01,0.0,0.6199999999999999,0.9899999999999998,0.0,0.06000000000000005,0.0,1.2599999999999998,1.6,0.0
2011-03-10,1,0.0,0.7200000000000006,0.7199999999999998,1.06,0.050000000000000044,2.5599999999999987,0.25,0.5399999999999999,0.0,0.05999999999999961,0.0,0.7799999999999994,0.0,0.0,0.03999999999999998,0.010000000000000009,0.0,5.03,0.25,0.9099999999999999,3.29,0.0,2.2,0.1200000000000001,0.4900000000000002,0.76,0.0
2011-03-11,1,0.19000000000000006,0.02999999999999936,0.0,0.040000000000000036,0.029999999999999916,2.110000000000003,0.03000000000000025,0.0,0.1200000000000001,6.040000000000001,0.9100000000000001,0.3600000000000003,0.03000000000000025,3.5500000000000007,0.0,0.040000000000000036,7.92,1.04,0.0,0.0,0.5200000000000005,0.0,0.16999999999999993,6.08,0.0,1.17,0.0
2011-03-12,1,0.0,0.07000000000000028,0.0,13.6,0.0,0.5199999999999996,2.24,0.0,0.7299999999999998,13.54,0.0,0.05999999999999961,0.9099999999999997,0.02999999999999936,0.0,0.0,1.6500000000000004,0.009999999999999787,0.030000000000000027,0.10000000000000009,1.4299999999999997,0.0699999999999994,1.1600000000000001,0.009999999999999787,5.27,1.66,0.0
2011-03-13,1,9.17,0.1299999999999999,2.2600000000000007,1.75,0.28000000000000014,0.16000000000000014,0.009999999999999787,7.420000000000001,0.0,0.0,1.7099999999999995,4.250000000000001,0.010000000000000231,0.08999999999999986,12.11,0.030000000000000027,0.0,1.0200000000000005,0.010000000000000009,1.0300000000000002,14.610000000000001,3.370000000000001,0.0,0.0,26.03,3.42,0.0
2011-03-14,1,0.02999999999999936,0.1899999999999995,2.7399999999999984,0.0,0.06999999999999984,0.00999999999999801,0.0,0.06999999999999851,0.0,0.0,0.0,0.6799999999999997,0.009999999999999787,5.120000000000001,0.0,0.05999999999999994,0.0,20.73,0.0,17.65,4.239999999999998,0.0,1.37,0.07000000000000028,0.75,2.15,0.0
2011-03-15,1,0.4299999999999997,0.41000000000000014,1.5700000000000003,6.390000000000001,0.10000000000000009,0.4499999999999993,3.7699999999999996,0.0600000000000005,0.06000000000000005,0.5199999999999996,0.0,0.0,0.0,1.7399999999999984,0.620000000000001,17.26,0.0,0.5999999999999979,5.09,0.4800000000000004,2.870000000000001,0.0,0.0,0.8200000000000003,0.0,1.73,0.0
