time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2005-06-01,1,5.28,13.89,15.74,10.41,14.32,5.45,11.0,11.78,17.96,22.74,15.12,11.25,13.96,15.95,13.48,7.03,14.09,6.41,6.81,5.74,17.49,9.02,10.72,19.38,3.0,11.92,0.01
2005-06-02,1,5.4799999999999995,9.23,4.979999999999999,23.169999999999998,7.600000000000001,24.41,13.170000000000002,16.21,10.059999999999999,42.10000000000001,19.380000000000003,16.87,21.18,21.029999999999998,65.72999999999999,20.83,8.75,90.99000000000001,28.790000000000003,16.549999999999997,30.31,11.39,5.299999999999999,19.390000000000004,4.61,21.5,2.32
2005-06-03,1,3.210000000000001,10.91,6.060000000000002,0.28999999999999915,4.629999999999999,2.289999999999999,6.84,8.460000000000004,4.550000000000001,4.539999999999992,6.390000000000001,2.9299999999999997,4.289999999999999,17.730000000000004,2.1400000000000006,7.829999999999998,6.080000000000002,2.0799999999999983,2.009999999999998,6.130000000000003,4.859999999999999,5.510000000000002,10.0,7.789999999999999,5.12,5.71,2.38
2005-06-04,1,0.08999999999999986,0.030000000000001137,0.21999999999999886,0.4000000000000057,0.9399999999999977,1.730000000000004,0.08999999999999986,0.09999999999999432,0.11999999999999744,0.21000000000000796,0.14999999999999858,0.14999999999999858,0.1700000000000017,0.03999999999999915,0.21000000000000796,0.1600000000000037,0.21999999999999886,0.7399999999999949,0.060000000000002274,0.1599999999999966,0.12000000000000455,0.10999999999999943,0.5399999999999991,0.1599999999999966,0.2599999999999998,0.29,0.56
2005-06-05,1,0.0,0.0,0.0,0.02999999999999403,0.0,0.09999999999999432,0.00999999999999801,0.0,0.0,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,-0.030000000000001137,0.0,0.010000000000005116,0.0,0.0,0.01999999999999602,0.0,0.0,0.0,0.0,0.01,0.0
2005-06-06,1,0.5599999999999987,0.0,0.0,0.060000000000002274,0.05000000000000071,0.030000000000001137,1.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000001137,0.0,0.0,0.0,0.030000000000001137,0.0,0.0,0.0,0.0,0.049999999999998934,0.09,0.0
2005-06-07,1,1.790000000000001,1.1999999999999957,0.10000000000000142,0.0,1.0100000000000016,0.3999999999999986,12.740000000000002,0.0,1.1400000000000006,0.3499999999999943,0.2700000000000031,0.21000000000000085,0.01999999999999602,0.509999999999998,4.459999999999994,12.229999999999997,0.0,0.1599999999999966,0.030000000000001137,0.21000000000000085,0.0,0.029999999999997584,0.019999999999999574,0.0,4.140000000000001,1.64,0.02
2005-06-08,1,20.249999999999996,13.46,0.23999999999999844,0.980000000000004,15.34,0.5,5.109999999999999,0.4200000000000017,0.13000000000000256,6.739999999999995,6.859999999999999,4.139999999999997,9.760000000000005,2.9200000000000017,4.150000000000006,5.32,0.0,21.260000000000005,6.279999999999994,7.890000000000001,0.0800000000000054,4.490000000000002,0.0,0.0799999999999983,0.6400000000000006,5.48,0.0
2005-06-09,1,1.8100000000000023,3.3400000000000034,0.23999999999999844,1.1099999999999994,17.009999999999998,6.210000000000001,0.3999999999999986,0.7800000000000011,0.030000000000001137,0.030000000000001137,0.10999999999999943,36.730000000000004,7.979999999999997,0.13000000000000256,0.10999999999999943,0.10999999999999943,33.13,7.1299999999999955,4.840000000000003,6.019999999999996,0.37999999999999545,0.16000000000000014,-0.019999999999999574,2.030000000000001,2.4299999999999997,5.29,0.03
2005-06-10,1,0.21999999999999886,0.12999999999999545,13.450000000000003,2.989999999999995,5.660000000000004,0.060000000000002274,0.020000000000003126,4.939999999999998,0.0,0.0,1.0899999999999963,0.10999999999999943,0.25,0.030000000000001137,0.0,0.240000000000002,2.509999999999998,0.060000000000002274,0.030000000000001137,1.740000000000002,0.8100000000000023,0.0,0.0,13.980000000000004,0.4299999999999997,1.95,10.43
2005-06-11,1,19.880000000000003,0.0,0.6400000000000006,8.410000000000004,2.6400000000000006,0.0,0.0,0.240000000000002,0.0,0.10999999999999943,0.0,0.4200000000000017,18.189999999999998,0.13999999999999346,0.0,0.17999999999999972,20.929999999999993,0.0,0.0,0.6400000000000006,0.030000000000001137,1.2300000000000004,0.0,0.509999999999998,2.6799999999999997,3.07,0.09
2005-06-12,1,5.93,0.0,0.21999999999999886,6.490000000000002,0.28999999999999204,2.950000000000003,0.44999999999999574,0.0,0.05999999999999517,1.1400000000000006,0.030000000000001137,0.1599999999999966,36.0,6.630000000000003,0.030000000000001137,1.009999999999998,0.3200000000000074,0.6999999999999886,13.649999999999999,5.520000000000003,0.0,1.4699999999999953,0.019999999999999574,0.36999999999999744,0.40000000000000213,3.35,0.0
2005-06-13,1,0.0,0.030000000000001137,4.350000000000001,0.5399999999999991,0.0,0.09999999999999432,0.14000000000000057,0.0,16.770000000000003,0.710000000000008,1.6300000000000026,8.710000000000008,0.01999999999999602,0.0,0.8700000000000045,0.0,0.030000000000001137,2.2700000000000102,0.7000000000000028,0.09999999999999432,0.0,0.010000000000005116,0.010000000000001563,0.0,0.33999999999999986,1.49,0.0
