time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2019-08-01,1,0.0,0.0,0.52,0.98,0.39,1.0,0.0,0.63,0.0,0.78,0.0,0.63,0.0,0.5,0.0,0.41,0.0,0.0,0.65,0.0,0.43,0.22,0.41,0.0,0.67,0.22,0.43,0.52,0.56,0.0,0.26,0.0,0.54,0.0,0.28,0.59,0.5,0.0,0.39,0.72,0.0,0.54,0.0,0.2,0.0,0.74,0.26,0.0,0.33,0.43,0.24,0.31,10.52
2019-08-02,1,0.54,0.35,0.020000000000000018,0.020000000000000018,3.17,0.1499999999999999,2.02,0.4800000000000001,0.17,7.829999999999999,0.0,0.67,0.0,0.040000000000000036,0.69,0.74,2.91,6.38,0.7599999999999999,0.48,0.74,0.24000000000000002,1.04,3.86,0.019999999999999907,0.18999999999999997,4.260000000000001,0.26,0.04999999999999993,0.0,0.03999999999999998,0.48,0.020000000000000018,3.13,0.19999999999999996,0.06000000000000005,0.52,0.22,0.15000000000000002,0.040000000000000036,0.0,0.19999999999999996,1.13,0.08000000000000002,0.35,0.17000000000000004,0.63,0.83,0.16999999999999998,0.030000000000000027,0.78,0.93,0.01
2019-08-03,1,0.0,4.220000000000001,9.010000000000002,2.13,0.48,0.30000000000000004,0.69,1.76,0.03,9.71,2.04,3.1500000000000004,6.19,2.56,11.66,1.4100000000000001,0.3899999999999997,8.059999999999999,2.24,1.7999999999999998,5.34,10.11,3.7800000000000002,0.050000000000000266,2.57,0.8500000000000001,1.3899999999999997,1.5199999999999998,21.69,1.85,2.0700000000000003,5.43,0.04999999999999993,4.989999999999999,2.13,0.21999999999999997,0.6499999999999999,2.73,1.1099999999999999,0.22999999999999998,0.74,1.5000000000000002,6.01,0.76,2.3,10.05,0.5199999999999999,7.720000000000001,10.96,0.76,8.120000000000001,3.65,2.28
2019-08-04,1,0.0,1.1999999999999993,6.91,0.77,2.5199999999999996,1.51,0.0,1.29,0.01999999999999999,3.219999999999999,5.91,2.0199999999999996,3.3199999999999994,7.93,2.370000000000001,0.2599999999999998,0.15000000000000036,0.8200000000000003,1.31,0.11000000000000032,0.1299999999999999,1.129999999999999,4.18,0.6299999999999999,0.30000000000000027,0.74,1.4299999999999997,1.1300000000000003,5.32,2.6199999999999997,0.3700000000000001,0.33999999999999986,0.35,0.14000000000000057,5.380000000000001,1.04,3.0600000000000005,0.17999999999999972,0.41000000000000014,0.050000000000000044,0.06000000000000005,2.8199999999999994,1.1800000000000006,0.48,0.040000000000000036,2.6799999999999997,0.040000000000000036,1.9799999999999986,2.629999999999999,1.0599999999999998,0.7799999999999994,1.65,0.5
2019-08-05,1,0.08999999999999997,0.20000000000000018,0.0799999999999983,3.0400000000000005,2.410000000000001,2.9299999999999997,0.03000000000000025,0.03000000000000025,0.0,2.3200000000000003,0.019999999999999574,0.6299999999999999,0.4399999999999995,0.5200000000000014,1.4999999999999982,0.7800000000000002,0.36999999999999966,0.17999999999999972,3.3899999999999997,0.4299999999999997,0.0,0.26000000000000156,5.15,1.1799999999999997,0.08000000000000007,8.32,2.0700000000000003,1.2600000000000002,11.59,0.0,0.07999999999999963,0.45999999999999996,3.2700000000000005,0.05000000000000071,0.7400000000000002,3.2299999999999995,0.019999999999999574,0.020000000000000018,1.12,0.1299999999999999,0.0,1.8000000000000007,0.1899999999999995,1.8900000000000001,0.0,0.03999999999999915,0.040000000000000036,1.2700000000000014,5.449999999999999,2.3000000000000003,5.65,1.51,0.06
2019-08-06,1,0.10999999999999999,0.020000000000000462,0.0,0.040000000000000036,0.4299999999999997,0.040000000000000036,0.20999999999999996,0.16999999999999993,0.060000000000000026,0.15000000000000213,0.03000000000000025,0.0,0.02000000000000135,3.3999999999999986,0.0,0.04999999999999982,3.4499999999999997,1.2300000000000022,0.019999999999999574,0.040000000000000036,0.16000000000000014,2.75,0.019999999999999574,0.08999999999999986,0.08000000000000007,0.019999999999999574,0.019999999999999574,0.05999999999999961,0.0,0.03000000000000025,0.0,0.020000000000000462,0.02999999999999936,0.03999999999999915,0.1399999999999988,0.1299999999999999,0.0,0.0,0.04999999999999982,0.030000000000000027,0.5899999999999999,0.9099999999999993,0.040000000000000924,1.67,0.1499999999999999,0.13000000000000078,0.050000000000000044,0.019999999999999574,0.13000000000000256,0.019999999999999574,1.0799999999999983,0.35,0.04
2019-08-07,1,2.9299999999999997,11.209999999999999,0.16000000000000014,12.739999999999998,0.5600000000000005,0.16999999999999993,0.020000000000000018,2.0199999999999996,0.06999999999999995,6.379999999999999,0.5,0.0,2.5199999999999996,0.02000000000000135,0.05000000000000071,0.020000000000000018,3.92,0.18999999999999773,0.05000000000000071,0.1200000000000001,0.16000000000000014,0.019999999999999574,1.7200000000000006,0.040000000000000036,0.3900000000000001,0.07000000000000028,3.1899999999999995,0.04999999999999982,0.07000000000000028,0.16000000000000014,0.050000000000000266,0.02999999999999936,0.20999999999999996,0.0,1.4700000000000006,0.010000000000000675,0.45999999999999996,0.03000000000000025,20.169999999999998,5.76,0.010000000000000009,0.1900000000000004,3.7799999999999994,0.3899999999999997,0.20000000000000018,1.549999999999999,0.15999999999999992,0.0,4.59,5.24,0.15000000000000213,1.84,91.78
2019-08-08,1,0.4400000000000004,12.39,0.3100000000000023,5.07,40.01,2.49,0.03999999999999959,8.84,2.07,12.89,0.4299999999999997,0.09000000000000075,0.019999999999999574,10.19,0.1700000000000017,3.91,0.20000000000000107,1.7600000000000016,1.7400000000000002,0.10999999999999988,0.96,6.309999999999999,5.460000000000001,10.6,6.28,1.2599999999999998,7.810000000000002,3.6100000000000003,0.4799999999999969,6.83,0.009999999999999787,0.040000000000000036,3.3200000000000003,2.7699999999999996,8.120000000000001,4.1000000000000005,0.8099999999999996,0.029999999999999805,27.6,38.31,0.24,17.08,5.770000000000001,14.77,1.4299999999999997,29.189999999999998,39.379999999999995,0.15000000000000036,14.879999999999999,1.0899999999999999,2.1499999999999986,7.14,2.92
2019-08-09,1,2.84,0.33000000000000185,0.7099999999999973,5.780000000000001,42.46000000000001,0.6099999999999994,1.2800000000000002,3.790000000000001,1.2800000000000002,1.0899999999999963,0.8200000000000003,0.040000000000000036,0.019999999999999574,3.1000000000000014,0.23999999999999844,8.85,0.02999999999999936,0.8299999999999983,0.08999999999999986,0.03000000000000025,0.8499999999999996,56.660000000000004,4.629999999999999,11.86,5.52,5.220000000000001,37.47,2.0500000000000007,10.969999999999999,9.700000000000001,0.040000000000000036,0.009999999999999787,1.6800000000000006,8.290000000000001,23.07,3.7399999999999984,5.85,0.16000000000000014,8.420000000000002,40.01,0.1200000000000001,12.43,0.7399999999999984,9.490000000000002,5.670000000000001,8.560000000000002,96.88000000000001,1.0199999999999996,1.6000000000000014,5.969999999999999,2.6799999999999997,8.93,0.38
2019-08-10,1,1.2000000000000002,1.6699999999999982,0.16000000000000014,3.789999999999999,1.019999999999996,0.120000000000001,0.21999999999999975,1.0399999999999991,10.45,0.0,14.379999999999999,1.4399999999999995,2.450000000000001,6.620000000000001,0.3500000000000014,1.2899999999999991,0.08999999999999986,0.0,0.02999999999999936,2.34,0.05000000000000071,1.4299999999999926,0.41000000000000014,0.4400000000000013,4.280000000000001,10.2,20.29,67.6,1.7900000000000063,8.41,0.0,0.2600000000000007,0.08999999999999986,12.999999999999996,5.579999999999998,0.20000000000000107,35.010000000000005,1.9500000000000002,9.260000000000005,31.209999999999994,0.0,23.770000000000003,2.370000000000001,2.610000000000003,14.239999999999998,10.189999999999998,51.73999999999998,0.33000000000000007,0.5899999999999963,0.3200000000000003,16.26,7.5,0.15
