time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2020-01-01,1,0.14,0.2,0.17,0.11,0.2,0.0,0.11,0.17,0.2,0.14,0.23,0.28,0.11,0.25,0.2,0.0,0.2,0.28,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.25,0.08,0.0,0.25,0.0,0.25,0.11,0.17,0.0,0.28,0.25,0.0,0.17,0.14,0.25,0.0,0.25,0.34,0.17,0.0,0.25,0.0,0.23,0.14,0.28,0.0,0.15,0.0
2020-01-02,1,0.0,0.08000000000000002,0.0,0.030000000000000013,0.0,0.0,0.030000000000000013,0.06,0.0,0.03,0.05000000000000002,0.02999999999999997,0.030000000000000013,0.0,0.16999999999999998,0.0,0.10999999999999999,0.08999999999999997,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.030000000000000027,0.03,0.0,0.030000000000000027,0.11,0.030000000000000027,0.0,0.11000000000000001,0.11,0.06,0.030000000000000027,0.14,0.07999999999999999,0.0,0.06,0.2,0.06,0.04999999999999999,0.07999999999999999,0.0,0.030000000000000027,0.0,0.11000000000000001,0.0,0.02999999999999997,0.0,0.04,0.0
2020-01-03,1,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.10999999999999999,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.19,0.0,0.030000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999997,0.0,0.0,0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2020-01-04,1,0.0,0.02999999999999997,0.0,0.0,0.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999962,0.0,0.0,0.03999999999999998,0.0,0.0,0.0,0.0,0.01999999999999999,0.0,0.02999999999999997,0.0,0.0,0.0,0.009999999999999953,0.0,0.009999999999999953,0.06000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.03999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2020-01-05,1,0.31,0.010000000000000009,0.03,0.0,0.05000000000000002,0.0,1.1099999999999999,0.030000000000000027,1.7,0.03,0.52,4.510000000000001,0.0,0.57,0.010000000000000009,0.92,0.08000000000000002,0.050000000000000044,2.41,0.0,0.01999999999999999,0.0,0.16999999999999998,0.15,1.87,0.0,0.27999999999999997,0.78,0.020000000000000018,0.030000000000000013,0.0,0.15,0.0,0.009999999999999995,0.27999999999999997,0.99,0.0,0.0,0.03999999999999998,3.51,0.0,0.0,1.27,2.73,0.01,0.08999999999999997,0.0,0.02999999999999997,0.33999999999999997,0.0,1.01,0.51,0.0
2020-01-06,1,19.78,10.67,13.280000000000001,30.259999999999998,7.02,0.0,40.27,3.8999999999999995,8.39,18.46,8.1,35.27,1.21,16.95,10.82,11.01,2.83,4.14,14.760000000000002,3.57,10.05,1.28,36.71,11.17,5.79,11.32,2.02,3.3499999999999996,2.2399999999999998,17.34,17.67,26.419999999999998,10.13,8.9,0.22999999999999998,20.759999999999998,4.9,6.28,1.22,26.22,10.870000000000001,26.200000000000003,7.919999999999999,7.1899999999999995,23.63,20.27,9.12,0.65,3.97,4.0200000000000005,18.099999999999998,12.09,0.06
2020-01-07,1,34.709999999999994,48.33,6.739999999999998,51.73,30.8,20.33,11.009999999999998,29.21,11.21,57.56,12.389999999999999,56.56,44.46,14.459999999999997,4.48,0.4900000000000002,2.2999999999999994,44.8,32.39,0.20000000000000018,37.980000000000004,0.97,28.71999999999999,28.499999999999996,41.620000000000005,52.74999999999999,0.8799999999999999,1.13,46.21,43.56999999999999,39.5,38.88000000000001,0.6500000000000004,52.36,22.02,49.86,0.41000000000000014,0.9500000000000002,11.129999999999999,36.24,14.27,0.6899999999999977,36.67,14.65,59.61,32.32,47.07,29.76,1.7000000000000002,35.15,16.509999999999998,26.21,55.69
2020-01-08,1,2.8500000000000014,0.21999999999999886,1.1300000000000026,2.4000000000000057,8.96,12.690000000000005,8.619999999999997,3.3100000000000023,4.07,9.25,1.1000000000000014,5.289999999999992,4.719999999999999,6.350000000000001,0.47000000000000064,2.2300000000000004,0.5600000000000005,3.039999999999999,9.439999999999998,0.8900000000000001,1.3799999999999955,1.5500000000000003,5.800000000000011,7.410000000000004,9.809999999999995,0.44000000000001194,3.4,0.3600000000000003,0.6099999999999994,6.030000000000001,1.0300000000000011,4.989999999999995,3.6999999999999993,5.509999999999998,8.04,0.12000000000000455,1.71,0.0,0.08000000000000007,1.789999999999992,2.030000000000001,0.3000000000000007,24.449999999999996,1.0300000000000011,8.870000000000005,0.9200000000000017,6.760000000000005,0.4599999999999973,0.05999999999999961,15.840000000000003,2.6200000000000045,4.21,27.2
2020-01-09,1,0.11999999999999744,0.0,0.029999999999997584,0.0,0.07000000000000028,0.02999999999999403,0.13000000000000256,0.11999999999999744,1.9100000000000001,0.37000000000000455,0.870000000000001,0.10000000000000853,0.46999999999999886,0.0,0.0,0.0600000000000005,0.03000000000000025,0.0,0.28999999999999915,0.0,0.060000000000002274,0.6099999999999994,0.009999999999990905,0.36999999999999744,0.21999999999999886,0.029999999999986926,0.39000000000000057,0.0,0.5,0.8799999999999955,0.00999999999999801,0.0799999999999983,0.33000000000000007,0.6099999999999994,0.05999999999999872,0.04999999999999716,0.14999999999999947,0.10999999999999943,0.10999999999999943,0.0,0.019999999999999574,0.0799999999999983,0.07000000000000739,2.09,2.269999999999996,0.46999999999999886,0.3399999999999963,0.0,0.03000000000000025,2.270000000000003,0.030000000000001137,0.33,0.02
2020-01-10,1,0.0,6.710000000000001,8.07,0.0,19.160000000000004,0.0800000000000054,0.03999999999999915,0.8599999999999994,0.2699999999999996,0.36999999999999034,0.9199999999999982,0.01999999999999602,0.5499999999999972,9.32,0.029999999999997584,0.0,0.0699999999999994,23.820000000000007,0.0,0.2599999999999998,0.0,0.75,0.0,2.740000000000002,0.20000000000000284,1.1400000000000006,1.669999999999999,0.0,54.00000000000001,1.9200000000000017,9.450000000000003,0.6200000000000045,0.019999999999999574,0.0,15.050000000000004,0.030000000000001137,1.54,2.0,0.0,0.0,0.0,14.68,1.269999999999996,0.10999999999999943,0.060000000000002274,0.01999999999999602,0.07000000000000028,0.08999999999999986,1.4399999999999995,3.9499999999999957,0.7099999999999937,3.61,0.0
