date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,mean,obs
2011_1,2.423225806451613,2.423225806451613,2.6038709677419356,4.105161290322581,2.423548387096774,5.698709677419354,7.8100000000000005,3.160322580645161,2.4229032258064516,2.4229032258064516,2.436451612903226,2.423225806451613,2.4229032258064516,4.1574193548387095,2.918709677419355,2.423548387096774,3.4561290322580644,2.423225806451613,2.423548387096774,2.423225806451613,2.423225806451613,2.4719354838709675,2.4648387096774194,7.339677419354839,2.625483870967742,2.423225806451613,2.423225806451613,2.423548387096774,2.423548387096774,2.444516129032258,2.423225806451613,2.423225806451613,2.4325806451612904,3.0074193548387096,2.8287096774193548,2.423225806451613,18.026774193548388,2.4661290322580647,2.422258064516129,2.4225806451612906,2.574193548387097,2.4403225806451614,2.4225806451612906,2.4229032258064516,4.477741935483871,3.282258064516129,2.7606129032258067
2011_2,2.399642857142857,5.820357142857143,2.3992857142857145,3.212142857142857,11.409285714285714,4.429285714285714,2.399642857142857,2.414285714285714,2.6839285714285714,2.6782142857142857,8.223928571428571,2.882857142857143,3.0396428571428573,5.243928571428571,2.3989285714285713,2.577142857142857,2.6525,2.3992857142857145,2.399642857142857,2.4400000000000004,2.399642857142857,5.433928571428572,2.3989285714285713,3.029285714285714,8.320357142857143,2.400714285714286,2.8164285714285713,2.6939285714285717,2.399642857142857,2.399642857142857,2.817142857142857,3.1142857142857143,6.415,2.5028571428571427,2.399642857142857,4.048571428571429,2.4989285714285714,3.0625,18.509285714285713,2.3992857142857145,3.095357142857143,3.181785714285714,2.4414285714285713,15.391071428571427,6.365,4.1475,5.294714285714285
2011_3,33.321612903225805,31.40741935483871,27.620322580645162,40.50741935483871,24.386129032258065,39.45193548387097,36.04354838709677,20.103225806451615,17.40741935483871,24.7758064516129,20.238387096774193,33.48870967741936,31.07483870967742,32.61870967741935,15.591612903225805,27.155806451612904,33.54290322580645,33.82806451612903,5.62,20.726129032258065,14.853870967741935,19.032258064516128,12.963548387096774,32.494516129032256,33.6158064516129,22.036129032258064,20.51258064516129,15.420322580645161,10.431612903225806,20.00516129032258,23.75741935483871,27.943870967741937,33.045806451612904,42.93967741935484,21.656451612903226,30.320967741935487,31.503548387096775,25.596451612903227,30.010645161290324,22.588709677419356,18.66,50.62419354838709,29.635806451612904,48.71451612903226,30.644193548387097,27.065161290322582,11.572516129032257
2011_4,29.137666666666668,37.24033333333333,28.561,128.13433333333333,19.545333333333335,29.494000000000003,36.905,50.59166666666667,77.23933333333333,53.16266666666666,35.14,140.99266666666665,32.345,87.898,133.72266666666667,40.271,34.155,66.99266666666666,49.38,45.336,39.90133333333333,31.41433333333333,37.11866666666666,20.461666666666666,58.122,47.784666666666666,42.97,46.242333333333335,39.00233333333333,32.14833333333333,36.398,39.28666666666666,89.92766666666667,77.42366666666666,29.675,28.246333333333332,64.028,93.14033333333333,48.913000000000004,65.57733333333333,74.22233333333334,41.501333333333335,31.773,51.44666666666667,42.568,52.56766666666667,46.88303333333333
2011_5,78.96741935483871,70.27645161290323,70.83258064516129,120.13709677419355,68.93451612903226,89.5974193548387,63.278387096774196,111.10193548387096,156.89935483870968,84.71064516129033,66.37709677419355,74.4,55.64129032258065,100.6316129032258,75.06612903225806,120.5941935483871,151.14290322580646,68.28,80.49741935483871,131.39000000000001,74.79806451612903,89.91903225806452,63.81258064516129,75.66935483870968,119.03483870967742,89.33870967741936,119.6658064516129,140.21451612903223,110.80193548387098,63.567741935483866,58.90806451612904,238.4748387096774,106.48354838709677,93.93290322580646,98.93258064516128,53.225806451612904,81.87645161290322,103.07870967741935,106.23612903225806,90.16064516129032,108.52064516129032,117.0741935483871,92.46677419354837,98.26548387096774,111.09451612903226,96.54064516129033,130.84496774193548
2011_6,175.79866666666666,48.37133333333333,41.114000000000004,35.10933333333333,56.227,43.479,10.960333333333333,27.519000000000002,30.636333333333333,51.80333333333333,41.36333333333334,36.18833333333334,245.68033333333332,220.612,29.538666666666664,117.52633333333333,23.892,22.94066666666667,71.21499999999999,20.565333333333335,44.50033333333333,80.69800000000001,47.440666666666665,61.56066666666666,212.31333333333333,29.033,49.222,101.259,44.07666666666667,32.184333333333335,119.372,103.72466666666666,96.264,47.77066666666666,43.998333333333335,74.256,39.68866666666667,52.52166666666667,88.29933333333334,115.60566666666665,100.06700000000001,22.908333333333335,50.56333333333334,142.07933333333332,23.221,70.516,213.6945333333333
2011_7,580.1735483870968,265.1941935483871,231.24612903225807,290.08,221.29548387096773,202.8358064516129,148.74870967741936,99.0583870967742,174.80580645161288,386.11,122.42612903225806,188.17870967741936,183.55161290322582,145.81903225806454,246.41806451612902,397.333870967742,120.48387096774194,268.96806451612906,251.82193548387096,121.55193548387098,172.52096774193546,276.83838709677417,313.1183870967742,256.53580645161287,324.6725806451613,290.3332258064516,145.59806451612903,219.10032258064516,129.11709677419356,293.9274193548387,291.7054838709677,206.7725806451613,241.05290322580643,180.05483870967743,132.68967741935484,291.14,204.3,226.8158064516129,411.6051612903226,208.66258064516128,614.238064516129,169.6590322580645,325.74838709677414,456.5761290322581,154.23,248.5132258064516,656.4616129032258
2011_8,153.9751612903226,160.93064516129033,282.8048387096774,249.03225806451613,159.3667741935484,168.9641935483871,456.38,140.21548387096774,180.04967741935485,94.19935483870967,380.5009677419354,129.76,258.5548387096774,221.7722580645161,130.06709677419354,155.5258064516129,263.18612903225807,113.44129032258064,236.3274193548387,177.72612903225806,192.38645161290322,320.72258064516126,63.14677419354839,131.42709677419353,144.3293548387097,125.02677419354839,267.19387096774193,201.01548387096773,148.44290322580645,574.7554838709679,71.17387096774193,106.38193548387098,379.12032258064517,396.01290322580644,293.4212903225806,90.49258064516128,380.3041935483871,398.4087096774194,215.80612903225807,198.2606451612903,72.11645161290323,340.9590322580645,230.16451612903228,230.76870967741937,283.57516129032257,221.51483870967743,118.37909677419354
2011_9,139.619,84.42433333333334,61.019999999999996,68.869,238.36766666666665,65.616,68.78999999999999,77.28099999999999,55.493,129.906,27.11733333333333,36.81333333333334,39.189,25.233,49.626666666666665,165.92000000000002,8.651,87.20333333333333,341.2683333333333,144.609,70.70100000000001,24.883333333333333,54.309999999999995,80.116,418.4713333333333,112.94366666666666,65.93233333333333,32.541000000000004,29.830333333333332,32.68866666666666,14.347,124.21833333333333,35.36066666666667,228.94933333333333,128.97366666666667,20.596666666666668,35.48833333333334,252.435,146.58800000000002,118.071,23.13,203.21466666666666,49.28933333333334,11.052,255.25333333333336,99.653,26.058766666666667
2011_10,50.21225806451613,21.25548387096774,136.8458064516129,18.73,32.04838709677419,19.536129032258064,33.15032258064517,29.214193548387097,38.94967741935484,32.14225806451613,23.746774193548386,25.03322580645161,42.552258064516124,23.635483870967743,27.590322580645164,27.753225806451614,24.364838709677418,50.10612903225806,17.595806451612905,129.8890322580645,93.74612903225807,20.59258064516129,17.247096774193547,41.490967741935485,21.264193548387098,24.318064516129034,28.438387096774196,17.88,112.89290322580645,19.938064516129035,38.75806451612903,24.51451612903226,35.37129032258064,59.077741935483864,18.808064516129033,72.87129032258063,40.785806451612906,26.455806451612904,17.364193548387096,38.28806451612903,85.43451612903225,22.899354838709677,22.111290322580647,29.94129032258065,39.73612903225806,39.43516129032258,11.36116129032258
2011_11,16.108333333333334,13.946,20.731333333333332,10.328333333333335,19.909,8.338,33.409666666666666,19.899333333333335,7.890666666666666,27.842666666666666,13.481,54.28066666666667,12.008999999999999,8.105666666666666,11.459666666666667,28.033666666666665,47.043,7.556,18.888666666666666,17.621,11.269,29.308,10.585666666666667,73.10333333333332,29.538999999999998,11.005666666666666,19.65,27.851,26.259666666666664,11.875333333333334,18.140333333333334,34.919333333333334,29.503333333333334,13.935666666666666,16.422,8.429,6.507000000000001,48.20233333333333,21.238666666666667,23.550333333333334,38.257333333333335,6.609,6.938999999999999,41.548,12.760333333333334,21.650333333333332,13.239366666666665
