date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,mean,obs
2013_1,844.7916075268816,421.9922734254992,284.40401382488477,595.0627081413211,317.737990015361,361.55585023041476,260.8384324116743,233.18012519201227,405.84669278033795,555.3386574500768,232.1139162826421,356.7100122887865,553.5171205837173,579.934514592934,417.0088256528418,664.6258894009218,291.6492688172043,396.1455721966206,382.1149055299539,244.49710138248847,259.131564516129,414.728257296467,353.25298771121356,364.72838402457757,696.8557803379415,394.16325268817207,283.78428264208907,504.74830030721967,284.2585261136713,330.5958302611367,502.5385883256529,589.9266804915515,523.7795583717358,329.93069508448536,245.21526113671274,418.98808678955453,364.8395238095238,471.39650307219665,635.383970046083,437.85651612903223,861.9589216589861,328.198465437788,460.7316920122887,711.3906720430108,316.83622350230416,432.9824984639017,703.3002539938556
2013_2,1000.8017880184331,549.6516282642089,544.1325952380952,836.1024861751151,466.3769961597543,485.18253533026115,623.4198847926268,331.32408986175113,566.1297511520737,640.8177073732719,581.222797235023,453.53067972350226,776.4497089093702,766.42066359447,523.2122834101383,793.1949416282641,520.8088625192013,505.9273894009217,561.526678187404,381.14573041474654,427.32479185867896,720.6895529953918,397.4111098310292,470.42049692780336,812.7475353302611,508.52143317972354,513.689133640553,682.9288187403995,381.8953379416282,882.8579723502303,554.5968456221198,634.4486720430108,879.5868010752688,756.2894109062979,532.9086935483872,529.0215399385561,685.3218356374807,835.9627388632873,824.8320261136713,609.9001359447004,913.3515737327189,646.1650967741936,681.5827895545315,922.7284086021506,557.8399531490015,628.2322511520738,771.3318346390168
2013_3,1148.1671182795699,652.2796129032258,630.8029677419356,913.1068494623655,718.5273333333333,536.3701290322581,705.6675161290324,451.50290322580645,633.3151720430106,778.8422903225805,584.8238494623656,501.27459139784946,807.5759999999999,793.4283548387097,605.6772043010752,1027.3179247311828,552.5785591397849,612.6051182795699,1008.3230752688171,548.4825053763441,532.509,790.1486451612903,471.05559139784947,572.0911612903225,1263.6878494623656,627.4552043010752,602.2285698924732,701.6887741935484,436.8377526881721,954.222494623656,580.46111827957,745.0145698924731,913.4258387096774,1011.5942258064516,723.4752688172041,531.0337311827957,806.2307741935483,1111.654569892473,947.9488709677419,733.5223010752688,948.8372795698925,877.8884731182796,751.1039139784945,940.7007634408601,835.2247634408602,747.127623655914,806.0267322580645
2013_4,1123.4739247311827,610.9830107526882,716.2496774193547,883.3336881720429,719.3138924731182,515.437,680.9934838709678,451.52067741935485,615.0330752688171,749.6908602150537,574.1718172043011,476.09213978494626,773.6566666666666,743.5407741935484,589.688258064516,1001.3827419354838,511.48775268817207,594.4446666666668,996.969247311828,637.183688172043,591.4830537634408,766.4429247311828,462.8389139784946,560.0649569892474,1240.8896559139787,629.2876989247312,615.1742795698924,674.6929032258065,505.5249892473118,930.1962043010752,531.8154408602151,732.7159677419355,935.9100967741934,1019.9040430107527,708.7491720430108,564.7132688172044,799.9643870967742,1093.4673118279572,936.1834516129032,747.3627956989246,997.4984516129033,822.7893225806451,704.008064516129,894.5447849462366,812.7589139784947,738.7467526881721,775.1458612903226
2013_5,1113.455064516129,581.9708279569893,738.3137419354839,752.720688172043,746.1260967741936,494.8681612903226,685.7832150537635,429.17098924731187,541.2659569892473,723.4856989247312,566.0076129032257,374.16917204301075,789.2608817204302,650.0172903225806,464.00738709677427,981.8868494623655,538.8676666666668,519.5620967741936,956.7985053763441,615.7967956989248,568.0486344086022,766.3872365591398,439.2110322580645,635.3541720430107,1215.5147311827957,586.5621935483872,602.6235913978496,640.524806451613,508.3296021505376,919.0991182795699,507.6326559139785,740.7502795698924,868.2796989247312,989.9694086021505,698.9440107526882,559.0383225806452,719.4062473118279,1030.874946236559,889.7458709677421,713.7681182795698,968.0635376344085,797.7132473118279,687.8019569892473,891.853053763441,771.6499677419355,710.6821612903227,736.8865279569893
2013_6,1099.8601075268818,571.3011935483872,729.8676021505376,663.4230645161289,732.143935483871,464.0018709677419,692.799430107527,380.10210752688175,422.6073333333333,686.872,573.2916451612904,369.1630430107527,800.1331075268818,599.7399139784945,446.3417419354839,898.4402688172042,451.0031290322581,516.6156774193549,937.7264838709679,543.0780967741935,553.6360430107527,727.4755376344086,432.9006559139785,620.3182688172044,1141.3670215053764,544.8863978494624,537.5113118279571,552.4877419354839,451.53443010752693,913.6113225806452,516.0124838709677,558.4823655913979,831.1224193548386,946.2712688172044,654.2110322580646,572.7803978494624,697.5286451612905,992.144935483871,831.8064731182795,681.8470752688171,912.3088924731182,726.4387956989248,639.2410537634408,851.7310322580646,707.302494623656,670.5236021505378,709.6691731182797
2013_7,914.9197634408603,495.9513548387096,695.8444838709678,634.0731290322581,665.2977849462366,408.8238494623656,706.9799569892473,342.6733655913979,406.0307204301076,630.5496559139784,542.2531720430107,352.7888172043011,512.9701720430107,364.0005698924731,419.1097956989247,783.8105483870968,434.85065591397847,500.18912903225805,872.7319139784948,541.3507204301076,504.55031182795693,660.4929569892472,400.95331182795695,569.459924731183,915.7367956989248,518.8230645161291,502.8352258064516,447.0445161290322,382.7952043010753,894.0351720430108,378.30515053763446,452.45709677419353,720.1990967741935,908.3454193548386,598.6010322580647,481.21116129032254,671.848752688172,936.1331720430106,745.6312150537634,554.149376344086,793.8503548387097,706.0406236559139,586.576247311828,720.5094086021505,698.9703225806451,599.4390752688173,696.1846537634409
2013_8,376.839410906298,298.64278187403994,538.9388095238096,374.5130207373272,502.21173579109063,271.2333371735791,641.0117311827956,305.51083870967744,289.5377342549923,299.4650768049155,492.50475883256536,241.64534639016895,404.738589093702,281.1474216589861,235.01363133640555,451.48376958525347,375.2090107526882,273.8698878648234,688.7975960061444,499.0115737327189,402.146212749616,431.6070384024577,156.90653072196622,372.00718509984637,651.113668202765,280.90098003072194,431.378044546851,281.86475729646696,339.27265130568355,667.3348010752688,143.2066420890937,335.7408394777266,528.8050007680491,741.6226013824884,507.79013056835646,202.43346159754225,543.6065960061444,787.1679600614439,404.79794777265744,409.56261520737326,230.41626651305688,604.5180330261137,327.03514976958525,337.52099385560683,617.27478187404,412.83197849462357,205.45674592933946
2013_9,268.9211359447005,150.99337096774192,319.5019815668203,138.4283494623656,387.3127350230415,197.30121505376343,201.54727112135177,172.05748847926264,138.90295468509984,266.3663371735791,127.2981797235023,192.05912211981567,189.67060445468508,80.564366359447,138.76150998463902,285.1400092165899,155.6910560675883,167.34369969278032,420.37795238095237,332.0221950844854,225.90380645161287,78.82743087557604,136.8144677419355,269.96940015360985,500.6198978494623,197.9191351766513,194.40554685099846,102.89310829493088,198.21344623655912,96.65716820276498,141.44395084485407,308.24684485407073,181.79849385560678,370.1405837173579,242.43921966205835,159.0843686635945,158.41129185867896,397.7899055299539,228.43078571428572,232.4334316436252,210.5336758832565,280.6908632872504,141.76040860215053,147.45115821812595,338.47901382488476,219.37216513056836,154.5994233486943
2013_10,175.35913671274963,90.10726574500768,388.862826420891,80.31543625192012,163.00589938556067,176.3787043010753,173.1712296466974,177.15131566820276,146.32619278033795,172.70560061443933,229.8937135176651,226.88954915514591,263.65610368663596,184.3780084485407,143.71951075268817,144.48777496159755,253.481366359447,123.87282642089093,116.7188494623656,215.31589016897084,184.25221044546848,86.34087019969279,99.95633333333333,228.1960353302611,114.43966205837174,102.61478648233486,171.8934293394777,122.7334055299539,196.38493471582183,132.55924270353302,182.8460499231951,258.06240168970817,177.86524731182794,151.91127803379413,133.11277342549923,189.57288402457758,227.11724423963133,173.61090322580648,147.2889877112135,151.87452304147467,248.1335207373272,99.69448156682027,149.86495314900154,196.03868202764977,150.60745622119816,171.61763210445469,126.14079001536098
2013_11,136.99107910906298,68.10057296466974,304.58171351766515,61.91344470046083,148.06680414746543,159.09343241167437,187.61657296466973,243.83641705069124,134.44534331797234,143.88881566820277,214.76408755760366,195.59701305683566,247.84795698924728,183.00671889400923,187.60331643625193,187.05246620583716,250.2256351766513,103.77212672811059,173.0849623655914,95.33079493087557,106.93447542242703,65.15314976958527,95.21804838709677,230.18478955453145,126.69482718894008,137.1875583717358,231.70639400921658,145.2172396313364,76.42774961597543,118.72375806451613,305.98776958525343,288.00673886328724,170.59558448540707,98.11930491551459,104.16138018433179,165.86826344086023,241.17804685099844,196.85251459293394,162.96995314900153,161.8847158218126,205.58545314900155,101.58651459293395,163.74310061443933,214.95708678955455,212.67833256528417,167.87655222734256,122.48230614439323
