date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,mean,obs
2011_1,4.823225806451613,9.356797235023041,5.006728110599079,13.398018433179724,19.184619815668203,14.833709677419353,11.138928571428572,9.441751152073731,5.665046082949308,5.2214746543778805,11.390380184331796,5.59786866359447,5.605403225806452,14.018133640552996,5.403709677419355,6.062119815668202,8.092557603686636,4.823582949308756,4.8403341013824885,4.996797235023042,4.823582949308756,9.819435483870967,4.8644815668202765,13.483963133640554,15.4276267281106,4.838582949308756,5.476082949308756,6.3106912442396315,4.867476958525346,4.845587557603686,7.01036866359447,6.816797235023042,12.298652073732718,5.67741935483871,5.23442396313364,8.894297235023041,25.16927419354839,6.750771889400921,21.923329493087557,4.820437788018433,8.835979262672812,6.191036866359447,4.910437788018433,17.813617511520736,14.023456221198156,8.8911866359447,8.055327188940092
2011_2,32.66028801843318,28.832615207373273,14.925737327188939,45.48085253456221,26.852511520737327,42.4576728110599,36.891578341013826,9.092672811059908,15.743928571428572,21.12660138248848,53.72392857142857,13.142534562211981,40.519965437788024,28.324896313364057,6.420541474654378,19.753917050691243,23.557983870967742,28.15831797235023,5.161255760368664,15.247419354838708,6.729642857142857,20.481670506912444,6.247960829493087,27.696705069124423,31.21261520737327,13.565552995391705,18.070299539170506,22.552315668202766,6.84286866359447,11.458997695852535,17.22714285714286,31.224285714285713,37.76048387096775,28.065437788018436,8.221578341013824,34.49018433179724,12.565057603686636,28.55475806451613,46.224769585253455,21.38315668202765,9.878260368663595,38.504366359447005,17.418525345622122,42.485264976958526,35.26145161290322,24.04814516129032,16.867230414746544
2011_3,75.15527956989247,70.0824193548387,47.06498924731183,154.93808602150537,36.311129032258066,53.23560215053764,73.86554838709677,60.768559139784955,105.8434193548387,87.1678064516129,44.05138709677419,156.65604301075268,75.82383870967742,133.13604301075267,148.07561290322582,73.7388064516129,64.60190322580645,110.36706451612903,58.863,65.53379569892473,49.6075376344086,44.22025806451613,44.016548387096776,58.04151612903226,78.6428064516129,56.80312903225807,52.18491397849462,63.6496559139785,52.42027956989247,49.11682795698925,86.79108602150538,58.813537634408604,109.6928064516129,111.9553440860215,40.177451612903226,43.039634408602154,81.91321505376344,115.27245161290321,60.65231182795699,86.64737634408603,80.92766666666667,105.80752688172042,69.3708064516129,96.05051612903226,82.5121935483871,77.19149462365591,58.45554946236559
2011_4,63.3657311827957,67.11936559139785,42.73712903225807,211.7678817204301,31.268559139784948,71.77658064516129,50.04467741935484,114.10198924731182,194.49933333333334,96.01589247311827,55.361612903225804,182.10460215053763,39.38596774193548,155.66670967741936,169.3349247311828,128.52196774193547,125.23951612903225,105.64008602150537,93.09516129032258,131.94245161290323,72.58520430107527,71.20917204301075,51.83995698924731,42.80069892473118,127.2303870967742,96.63111827956989,114.98354838709677,156.24910752688174,95.48072043010752,47.7944623655914,59.045419354838714,220.4789247311828,157.35250537634408,119.90721505376344,78.26822580645161,31.382139784946236,130.56412903225805,171.51323655913978,121.06622580645163,104.43443010752688,137.02878494623656,107.34810752688172,74.69783870967743,107.54505376344086,117.57896774193549,105.42218279569892,177.72800107526882
2011_5,243.97075268817207,115.53978494623657,112.26324731182795,172.95476344086023,124.25651612903226,126.97075268817204,69.01072043010753,129.29260215053762,198.5013548387097,145.22964516129034,96.64909677419354,103.653,294.70495698924736,322.5402795698925,101.0344623655914,250.35052688172044,190.49490322580647,81.72200000000001,148.06608602150538,147.47133333333335,111.97406451612903,170.30969892473118,103.86658064516129,129.991688172043,339.30317204301076,121.16970967741936,169.73013978494623,240.47484946236557,156.3872688172043,87.86640860215053,165.0603978494624,365.4708387096774,192.79921505376342,141.67456989247313,145.62624731182794,111.79113978494624,116.37778494623656,150.97070967741936,203.40679569892473,199.45231182795698,212.75597849462366,142.8221935483871,151.74744086021505,238.18248387096776,137.57884946236558,166.255311827957,344.5395010752688
2011_6,722.4576989247312,298.1984301075269,225.42625806451613,277.58772043010754,249.6937741935484,221.8899677419355,98.5348494623656,94.36029032258065,150.02697849462365,400.3255913978495,112.97204301075269,165.78736559139784,432.71936559139783,339.5852258064516,231.8851182795699,470.5621397849462,97.42038709677419,243.48937634408603,274.7691935483871,83.02404301075269,179.76936559139784,303.25509677419353,306.70840860215054,266.60131182795703,507.1133333333333,275.23332258064517,139.16974193548387,282.11254838709675,155.92763440860216,271.9501397849462,386.6410322580645,273.6269247311828,310.2114193548387,177.07066666666668,146.63381720430107,354.9743870967742,190.2135053763441,240.82134408602153,455.64675268817206,293.6469569892473,690.2457096774194,148.15220430107527,336.37107526881715,548.0332043010752,121.23487096774194,278.93600000000004,870.1561462365592
2011_7,734.907741935484,397.7451612903226,485.16741935483867,556.163870967742,368.10548387096776,346.86225806451614,569.2783870967742,217.5993548387097,336.10709677419356,469.38709677419354,472.19580645161295,281.9496774193549,416.43129032258065,343.7541935483871,356.1283870967742,529.4812903225807,362.1396774193548,378.37612903225806,460.06451612903226,260.09483870967745,339.3574193548387,587.8958064516129,350.4606451612903,376.2248387096774,447.8535483870968,401.8890322580645,380.86967741935484,405.038064516129,233.16709677419357,841.4835483870968,348.0132258064516,274.28000000000003,609.6325806451613,601.0809677419354,428.4693548387097,411.76290322580644,552.2412903225807,601.3641935483871,596.0590322580646,383.90612903225804,676.2554838709677,482.07419354838703,543.7958064516129,659.2432258064516,404.8651612903226,450.6483870967742,774.8407096774193
2011_8,308.86049462365594,267.95231182795703,360.9465053763441,342.6269247311828,428.95610752688174,237.06319354838712,551.829,248.82248387096774,249.0980107526882,230.63502150537633,436.20696774193544,167.06233333333333,313.8735053763441,254.9142580645161,197.05009677419355,385.6414731182796,288.99612903225807,219.59562365591398,646.1544193548386,343.5624623655914,288.84878494623655,399.6305806451612,126.83877419354839,232.80243010752687,602.4783548387097,241.14377419354838,353.5738709677419,242.94548387096773,199.14256989247312,639.2774838709679,95.12987096774194,230.29360215053765,428.0903225806452,638.3442365591397,466.4256236559139,107.86258064516129,489.5148602150538,687.2573763440861,367.4384623655914,328.82664516129034,102.47645161290323,565.8763655913979,287.60618279569894,253.9980430107527,568.2074946236559,342.75283870967746,144.4378634408602
2011_9,179.43416129032258,94.03691397849462,180.88290322580644,82.53706451612904,267.0305698924731,83.04083870967742,97.5890322580645,104.12164516129032,84.21267741935485,153.77051612903227,40.65120430107527,46.52430107526882,66.9557741935484,38.54654838709678,65.83505376344085,191.44000000000003,15.488741935483871,131.06559139784946,355.9083333333333,271.52287096774194,155.46551612903227,29.69494623655914,70.27516129032257,121.88858064516128,433.6726236559139,140.21044086021504,104.83943010752688,39.94261290322581,129.48033333333333,41.23640860215053,34.534419354838704,149.83575268817205,94.0287311827957,289.61836559139783,139.73850537634408,86.8447311827957,63.873172043010754,273.1891935483871,159.4163870967742,170.60777419354838,95.45258064516129,230.98047311827958,58.10255913978495,25.078774193548384,290.70946236559143,132.87396774193547,37.41992795698925
2011_10,67.95359139784946,32.52948387096774,170.2088064516129,24.217333333333336,57.96072043010753,24.019129032258064,65.27098924731183,53.762193548387096,46.76367741935484,60.669924731182796,47.28610752688172,77.14189247311828,77.9219247311828,29.65615053763441,39.44398924731183,59.756559139784954,73.03017204301075,56.04512903225806,32.9948064516129,151.97136559139784,110.56412903225807,46.06291397849462,22.02109677419355,122.79030107526881,47.77952688172043,31.5247311827957,53.59772043010753,45.701,143.32256989247313,34.77439784946237,59.510731182795695,56.36551612903226,62.47229032258064,96.13340860215052,32.22439784946236,81.65829032258064,53.1378064516129,76.99880645161291,30.268193548387096,59.73306451612903,129.78518279569892,29.948354838709676,31.646290322580647,80.66929032258065,47.90279569892473,63.004827956989246,24.600527956989247
