date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,mean,obs
2011_11,73.78180385613645,45.23110567296997,110.43662810530219,46.525830552465706,97.36095773081202,106.89533036707454,89.29311494252873,46.89487282165369,39.442101594364104,95.46283351872451,55.46140044493882,136.24392584352984,87.11203670745272,29.051473118279574,57.21427178346311,73.70020726733406,134.99790545050053,21.051172413793104,52.57011271783463,38.43419243604004,47.45678642936596,42.03607563959955,60.30652317389692,122.82969595847236,54.06412791991101,45.138881349647754,67.95195773081201,50.84970967741936,47.89317055988134,41.26534445680386,91.45113422321097,145.89835446792733,73.99255469039674,39.34863663329625,92.29451390433816,56.38350500556173,74.35706674082313,105.27828439006302,65.08401705598814,46.689198739340014,98.02172710418984,32.260190211345936,66.6130934371524,100.85541935483872,36.401857248794954,69.8167070819429,49.88065587690026
2011_12,104.56504301075267,55.59813941416388,223.72521134593995,72.48223692992212,120.4063359288098,170.6634705228031,99.1299540229885,131.6572117167223,112.89903040415277,123.0374067482388,185.15373637374861,156.33549314052652,202.72071968854283,173.1539896180942,118.19391842788283,92.6492461994809,156.6938861698183,78.36233333333334,93.04041898405637,70.11703522432333,86.83492584352985,46.92835854653319,89.65511420096402,114.85463292547274,77.45571931776047,87.92704597701149,132.17184278828327,81.83368112717835,61.30820170559881,112.76599517982945,127.4611965146459,181.91067445309602,118.9995142751205,70.07589766407119,98.6591649981461,135.85877678902483,193.01924805339266,104.03561772339636,125.50191916944753,105.43110789766406,119.16301186503523,79.78018835743418,127.87166963292549,126.39178160919539,138.8543718946978,117.45212532443456,137.9130225435669
2012_1,128.78855988134964,121.12228624397477,58.24578531701891,295.1215161290323,69.41651983685577,140.39497997775305,165.2075016685206,142.62763589173153,238.42590619206527,141.00718872821653,127.22159770114942,194.97999666295885,129.16937411939193,231.63795291064145,185.70819614386357,175.98799962921765,175.2075784204672,159.6511761216166,106.45552984797924,160.99351835372636,82.27981868743048,108.65092065257693,52.44945606229143,103.40825398591026,175.26371153133113,110.5351709306637,137.97618502039302,216.38803262884687,121.34118946978124,63.20845606229144,128.31249202817946,299.14146273637374,216.29903262884687,147.78953429736745,104.7689992584353,82.56666889136078,173.9955127919911,228.47431071560993,163.11671338524286,146.57744938820912,161.6027793845013,171.1865450500556,114.28295958472376,158.82147942157954,185.46806525769372,151.13651390433816,146.2521838338895
2012_2,288.955808676307,170.81339265850946,93.46937152391547,311.0891616611049,113.51721171672229,164.60697330367077,109.01267667779015,135.53415832406378,268.9432573229514,194.56892806822395,150.87767890248426,217.8672094920282,364.47833852428624,435.65189358546536,198.47762031887282,317.9519295513534,189.65913422321097,166.85244753429737,165.65961290322582,167.4596740823137,114.2423893214683,172.83382832777158,88.30806266221728,132.9541423804227,379.18282276603634,137.8124449388209,176.08699221357062,301.0708498331479,177.63124990730438,82.67175491286613,219.53648090470892,408.15321319985173,298.94854542083795,191.03210048201706,126.89220652576937,132.0038327771598,173.09621134593996,259.5686210604375,255.48053726362627,254.98387245087133,255.49281683351873,194.68764256581386,162.97618724508712,297.2106633296255,192.9826251390434,209.13819873934,150.458639747868
2012_3,805.2313548387096,380.6373978494624,267.7448602150538,520.893741935484,271.39580645161294,292.53796774193546,162.29606451612904,193.3102795698925,371.5030967741935,526.1263548387096,148.53848387096775,341.0752365591398,486.67937634408605,529.5378709677419,397.2423225806452,633.0207096774194,254.0907311827957,365.1798817204301,358.920688172043,215.2086559139785,237.8679892473118,369.7161720430108,340.44289247311826,319.91522580645164,649.3583978494623,368.0749784946237,250.0098817204301,441.6412795698925,251.83832258064518,311.3252365591398,467.9387956989247,522.667505376344,463.24521505376345,316.461559139785,222.7039677419355,360.4773333333334,318.7076666666667,416.21920430107525,580.2714408602151,395.917559139785,823.8272258064517,309.09078494623657,443.1832795698925,682.9436666666667,269.16663440860214,392.3148924731183,296.6897053763441
2012_4,918.7346774193547,485.79090322580646,508.8838709677419,766.3617634408602,412.64391397849454,421.9752580645162,548.5985053763441,307.6078924731182,508.6336021505376,580.4551720430107,495.31507526881717,423.271064516129,682.4147419354839,687.6898817204301,497.43731182795705,737.0608494623656,470.056064516129,435.427623655914,563.5484408602151,337.0995483870968,401.02187096774196,672.2520322580644,376.41979569892476,407.7735698924732,758.7057096774193,477.4050645161291,481.30089247311827,616.1188817204302,347.9033655913978,847.0461075268818,478.32352688172045,576.6144086021507,818.3289139784947,707.3170107526882,515.0414838709678,474.03809677419355,653.4562903225807,774.0699032258065,763.8579892473118,555.5354623655915,885.4442365591398,561.656688172043,628.5751397849463,847.0562150537635,484.1327204301075,575.5219032258065,437.7828021505376
2012_5,1053.6679892473119,559.3115913978495,582.7185053763441,730.9126236559141,689.1935376344086,471.03672043010755,621.5131397849462,374.8794623655914,502.80817204301076,669.181311827957,525.3259139784947,314.4884731182796,724.7922365591397,628.4656021505377,433.89649462365594,921.5610645161291,486.6564838709677,467.25007526881717,923.6426774193549,463.98503225806456,463.13504301075267,736.2059462365592,416.2854193548387,509.0358494623656,1171.701365591398,549.864559139785,534.8469032258065,604.4250967741935,375.84151612903224,892.7143010752688,465.28850537634406,681.5082043010752,778.501376344086,888.5902258064516,672.2307526881721,484.2092365591398,676.1013118279569,956.2834516129033,862.5832150537634,636.328806451613,850.9951935483871,759.462376344086,669.0783225806451,824.6031612903226,724.471129032258,651.7698602150538,475.0629688172043
2012_6,1062.0122043010751,535.8198064516129,666.0029999999999,639.6895806451614,683.5873440860215,438.9938387096774,629.5001397849462,336.28551612903226,396.0514731182796,632.3180430107527,520.8103978494623,290.0085806451613,738.2422258064515,573.4320860215054,412.76121505376346,846.829182795699,359.2311397849462,491.1859677419355,895.9992258064515,499.7853440860215,516.6273010752689,686.5389569892475,409.5709892473118,517.3433225806452,1092.705505376344,517.652129032258,487.0741290322581,506.2050860215054,397.3812043010753,881.6492688172042,476.7993225806452,476.5945268817204,776.2394946236559,889.1432150537635,615.7696129032258,546.9159247311828,663.2659569892473,914.2528494623657,792.1119247311827,640.4566021505377,844.0798172043011,700.8338602150537,609.3360967741936,777.5588279569893,679.3622473118279,623.6439247311828,477.3901946236559
2012_7,915.5548064516129,491.6611612903225,683.1851612903225,636.9398817204301,659.3943655913979,403.23241935483867,692.9619784946237,344.69812903225807,408.0728279569892,625.389752688172,532.8370322580645,342.7046129032258,500.3979892473118,362.982064516129,417.87933333333336,784.2028387096774,404.49075268817205,501.99626881720434,867.2004731182797,541.4714193548386,505.28509677419356,662.1820215053764,400.21752688172046,569.0971397849462,914.3423225806451,519.948193548387,498.9911505376344,447.80997849462364,379.2453548387097,897.0364516129033,379.0530860215054,420.8751612903226,713.0370860215053,910.0081612903225,592.9386021505377,469.4342795698925,669.0270322580644,929.3852043010752,739.058870967742,556.3749247311829,788.5888064516131,709.4771075268817,585.2306559139785,714.0798817204302,700.8334731182796,595.3069032258064,500.9951612903225
2012_8,331.74334408602147,258.7223440860215,491.0935698924731,325.24147311827954,451.49963440860216,224.31739784946234,590.810193548387,265.099440860215,249.47060215053764,253.6965053763441,448.8759462365592,199.78947311827957,349.2255806451613,239.8434946236559,192.51630107526884,408.50993548387095,333.9033440860215,234.1155053763441,648.5917849462367,459.16844086021507,356.80919354838704,391.88292473118275,111.42882795698924,323.2777634408602,611.6378387096775,240.19520430107528,388.94556989247303,242.19755913978494,299.0813333333333,626.4541612903228,100.98030107526881,281.9895698924731,487.4692365591398,701.4110537634409,462.3380107526882,143.29210752688172,498.2086344086021,732.3336559139785,364.9990107526882,367.97001075268815,188.6568387096774,564.7520537634408,271.33217204301076,289.2772150537634,577.705623655914,368.46162365591397,366.0185483870967
2012_9,234.67806451612904,147.540376344086,264.00433333333336,123.62294623655914,337.503935483871,131.73679569892474,182.55497849462367,165.61394623655914,128.31781720430106,226.18967741935484,111.40113978494624,145.13633333333337,151.73256989247312,83.07419354838709,116.9526559139785,262.0993655913978,122.39136559139786,174.2405376344086,415.5949892473118,332.63564516129037,210.01131182795703,86.867,114.20563440860215,242.30645161290323,500.04259139784943,185.36360215053764,172.93587096774198,102.06409677419356,201.57094623655917,90.1708817204301,90.24995698924732,252.71209677419355,167.08931182795703,364.3420752688172,195.8971827956989,145.1675376344086,117.20343010752688,368.7027311827956,216.61399999999998,229.43074193548387,180.699623655914,274.1067956989247,105.73223655913979,117.16541935483869,336.2264301075269,198.30963440860216,218.73829032258064
2012_10,76.16803379416281,40.53208602150537,192.50508141321043,34.4083509984639,74.14203149001537,34.35680414746544,89.55105913978494,56.02457834101382,48.60461059907834,75.09497158218126,62.58854224270353,92.08844930875576,104.38335330261137,34.40151843317973,47.178817972350224,65.0985153609831,108.13495238095238,57.60300230414747,42.30269738863288,155.02846390168972,118.6081697388633,48.423041474654376,28.961288786482335,135.4818256528418,52.66348463901689,34.34067127496159,63.28368202764977,48.960367127496156,150.53926958525344,36.33216897081413,65.18713056835637,102.30148387096773,73.22185483870967,97.54777880184332,47.479807219662064,101.25177342549924,63.661298771121345,102.10351996927803,40.864294162826425,62.50720276497696,140.99324347158222,30.11942089093702,52.96180875576037,97.09471505376345,49.16671121351767,74.09463824884793,104.68542603686637
2012_11,79.66515898617511,52.906969278033785,118.13757450076804,54.19776190476191,105.49105837173579,111.55853840245777,96.73092626728112,54.361295698924735,46.95746620583717,103.4435460829493,63.938354838709685,142.46599385560677,91.36718433179723,37.356778033794164,64.51645391705068,80.99237788018434,141.85113978494624,29.431852534562207,60.44251612903227,46.65106605222734,55.80716743471582,50.9331628264209,65.86400614439324,130.9698271889401,62.31568356374808,53.45804301075269,74.69871966205838,58.7280768049155,56.43590706605223,45.58366666666667,98.92874807987711,153.14122196620585,81.84708294930877,46.85306912442397,100.55290245775728,64.3670222734255,79.30231720430108,114.19805529953918,72.78950844854072,54.96811597542243,103.56379877112136,39.64581413210445,74.81879800307219,108.49467895545314,44.43921044546851,77.22896466973886,137.73220023041475
2012_12,86.10696543778802,38.73233870967742,204.283133640553,55.23575806451613,102.04320122887864,152.76641397849463,77.70332642089093,113.01115437788019,94.28327342549923,105.10318970814131,164.83049692780338,138.58715668202763,182.74315130568357,153.93771505376344,97.4018732718894,75.28809984639017,135.49437403993855,58.8789247311828,74.6074178187404,51.001687403993856,69.23181643625192,30.870814132104456,72.07713901689709,96.91046697388632,59.037321812596005,69.67843701996928,111.08513671274962,64.50791397849463,43.584791858678955,93.96702764976959,109.88210215053763,162.72508678955452,101.19463824884792,52.24747388632873,81.18564592933949,104.87951689708142,170.93375652841783,83.6290376344086,107.70912903225806,87.75155683563747,101.1703701996928,62.2839777265745,109.7108886328725,106.86879262672812,98.58228110599077,98.08427803379416,156.61576689708141
2013_1,137.2343494623656,129.1390153609831,65.55515360983102,299.32089093702,79.08388248847926,148.84307603686634,173.58322811059907,150.96444777265742,244.97300460829493,147.1609262672811,135.83135714285714,200.32542089093704,137.55838940092167,239.42584792626727,193.26535253456223,181.65711520737327,180.78675268817204,167.96417434715823,114.22665821812595,169.0667465437788,90.47398387096774,116.1415153609831,60.2948049155146,111.92830875576038,182.50169431643624,117.6867365591398,145.2041213517665,223.99025729646698,128.75538632872502,71.29571198156682,137.2227926267281,294.3883041474654,224.80483794162825,155.47060906298003,111.80451920122887,91.40651689708142,181.8604162826421,236.28923425499232,169.75613133640553,154.93206451612903,168.97773886328724,178.88976651305683,120.43234792626728,167.65416666666667,193.2376213517665,158.47270276497696,181.3989604454685
2013_2,303.42856221198156,168.7384024577573,109.60678878648233,328.276034562212,128.97602841781875,165.2380192012289,126.49278801843319,149.53312211981566,286.6374930875576,209.95964285714288,168.76795852534562,234.8545506912442,358.94777342549924,449.622599078341,214.57808986175115,307.8717158218126,206.38789477726576,183.37126036866363,181.84345238095239,185.28637557603687,128.78898540706604,190.77342396313364,105.11046466973886,150.29340015360984,394.55947081413206,152.68272350230416,193.03203686635945,317.03075422427037,167.48307987711212,99.40990783410139,228.69426497695852,397.41963978494624,298.6993817204301,208.37553993855605,135.61417741935486,133.87508832565283,190.38764208909367,275.29919047619046,272.0752519201229,259.97852304147466,261.90931566820274,210.16735483870968,177.47730568356374,315.5106666666667,211.12737250384026,220.98386405529953,193.58709270353302
2013_3,839.6282903225806,415.20598924731183,302.0072795698925,555.4575161290322,304.3303870967742,327.069688172043,196.69263440860215,227.57311827956988,406.44412903225805,560.7992150537634,182.96796774193547,375.97416129032257,521.183623655914,563.8305161290323,431.96232258064515,667.3951935483872,288.66497849462365,399.961688172043,393.2050537634408,249.68817204301075,272.2080322580645,404.01434408602154,374.64113978494623,354.4934516129032,683.8162903225807,402.46581720430106,284.4681827956989,476.0564301075269,286.52040860215055,345.62323655913974,502.4036559139785,557.1864623655914,497.6941505376344,351.1961935483871,257.08249462365586,394.83635483870967,353.10790322580647,450.8470967741936,614.5238924731183,430.342935483871,858.1561935483871,343.87008602150536,477.5531612903225,717.6569999999999,303.86134408602146,426.7709032258065,669.5982505376344
2013_4,928.0700430107526,495.3503655913978,518.3916881720429,775.8915913978494,421.6227204301075,431.36944086021504,557.9856129032258,317.14840860215054,518.4142473118279,590.0581075268817,504.80544086021507,432.9891935483871,691.3818064516129,697.5045698924731,507.217064516129,746.5271182795698,479.6228494623656,444.93125806451616,573.0290537634409,346.5644086021506,410.42643010752687,681.6410645161291,385.87427956989245,417.03683870967745,768.2460322580646,486.8393333333334,490.82725806451606,625.5139569892474,357.4158602150537,856.4300967741935,487.6606666666667,586.0864731182795,827.9044086021505,716.9986129032259,524.4826666666667,483.0314516129033,663.0165268817204,783.6158817204301,773.2129569892472,565.1530215053763,894.9819892473118,571.1607849462366,638.0121827956989,856.4693655913978,493.51197849462363,584.9863655913979,690.0006376344086
2013_5,1055.6380322580644,561.2683225806452,584.6971290322581,732.925935483871,691.1530967741935,473.0284731182796,623.4111075268818,376.97605376344086,504.78833333333336,671.172311827957,527.2670537634408,316.44786021505377,726.7478387096775,630.4275483870967,435.84192473118287,923.5282365591397,488.6270967741936,469.22282795698925,925.5969032258065,465.9655698924731,465.09383870967747,738.1683440860215,418.23662365591395,510.9938064516129,1173.7077956989247,551.8075268817205,536.8316881720431,606.3871612903226,377.8327096774193,894.6592365591398,467.2255806451613,683.5023548387096,780.5740967741935,890.568,674.1797204301075,486.1266451612903,678.0589247311827,958.2685161290322,864.5487096774195,638.2951075268817,852.9856236559139,761.4498064516129,671.0323225806451,826.5666451612905,726.420376344086,653.7405053763441,697.3889043010753
2013_6,1077.207376344086,550.9961935483872,681.1883655913978,654.8943655913978,698.7836881720431,454.18208602150537,644.0304408602151,351.4141935483871,411.2565268817204,647.5060967741936,536.0069462365592,305.2894946236559,753.462311827957,588.6828064516129,427.91198924731185,862.0237956989247,374.33133333333336,506.27595698924733,911.2818817204302,514.8962903225806,531.7872365591398,701.8855806451613,424.8421182795699,532.591935483871,1107.9590860215055,532.7655483870967,502.30178494623664,521.5821505376344,412.14248387096774,896.8656559139786,492.0124086021505,491.95312903225806,791.5384193548387,904.3479462365592,630.9058709677421,562.1464516129032,678.4173333333334,929.4328494623657,807.3127311827957,655.611376344086,859.3378494623655,715.9510430107528,624.5359784946237,792.9324086021506,694.4513548387098,638.8286666666668,684.2810655913979
2013_7,907.2665376344087,483.200064516129,674.860935483871,628.6511935483871,651.0458494623656,394.77513978494625,684.6289892473118,336.4072365591398,399.7510430107527,617.0944946236559,524.5044623655914,334.35849462365593,492.0633978494623,354.6521827956989,409.52947311827955,775.7531290322581,396.1767849462365,493.56009677419354,858.7932043010754,533.163623655914,497.0074086021505,653.9248924731182,391.88073118279567,560.8028279569894,906.0309892473118,511.64080645161295,490.65812903225805,439.5209677419354,370.7271397849462,888.7277526881721,370.72644086021506,412.39870967741933,704.5813548387097,901.7070322580644,584.6503870967744,461.13116129032255,660.7119784946236,921.0731720430107,730.6586344086021,547.9122795698925,780.1213225806451,701.0393333333333,576.8997956989248,705.7477956989247,692.4899999999999,586.9548817204302,676.4362989247312
2013_8,366.7942150537634,293.55411827956993,526.1329569892473,360.4383548387097,486.5458602150538,259.3645698924731,625.8818924731182,300.07745161290325,284.6025268817204,288.68779569892473,484.0935376344087,234.74224731182795,384.16281720430106,275.11593548387094,227.33593548387097,443.33287096774194,368.53965591397855,269.2270537634409,683.5544623655915,494.20732258064515,391.80076344086024,427.05420430107523,146.1787311827957,358.1258602150537,646.4389677419355,275.4132150537634,423.874311827957,277.2029139784946,334.38449462365594,661.7523010752689,135.7110430107527,317.1055053763441,522.7443440860214,736.7234193548386,497.2728494623656,178.37282795698925,533.2345913978495,767.325817204301,399.92486021505374,403.2098387096774,223.41872043010756,599.9051182795699,306.5116129032258,324.1460860215054,612.687247311828,403.4879462365591,187.76787956989247
2013_9,221.96990322580646,134.79877419354838,251.30306451612907,110.8982688172043,324.7355806451613,119.01363440860216,169.82272043010752,152.82838709677418,115.54960215053764,213.4636989247312,98.76548387096774,132.40745161290323,139.0489569892473,70.43741935483871,104.25466666666668,249.3035806451613,110.05360215053763,161.4912688172043,402.78786021505374,319.9462043010753,197.3276774193548,74.16354838709678,101.54309677419354,229.6583978494624,487.2611075268817,172.65501075268816,160.26298924731182,89.43906451612904,188.90320430107525,77.45932258064516,77.63162365591398,239.92949462365596,154.4309247311828,351.6640860215054,183.21721505376343,132.53287096774193,104.39901075268817,355.9695483870968,203.95722580645162,216.7519569892473,168.0817634408602,261.40420430107525,92.9031505376344,104.54717204301075,323.47945161290323,185.61162365591397,118.43991182795699
2013_10,96.04658832565285,60.36368509984639,212.43910599078345,53.97881259600615,94.00206067588326,54.177069892473114,109.52548771121353,75.86543394777266,68.4599024577573,95.04449308755761,82.4342619047619,111.94645238095238,124.2798993855607,54.18394393241168,67.04417741935484,84.95648463901689,127.99633410138249,77.63686943164362,62.090161290322584,175.09984715821813,138.61398463901688,68.21614976958526,48.55140860215054,155.383777265745,72.48036098310293,54.16370046082949,83.18906374807986,68.61413671274961,170.4582142857143,56.06265130568356,85.15115745007681,122.1443049155146,93.15346236559138,117.67224577572964,67.27002073732719,121.36814208909371,83.60697542242704,121.97988172043011,60.59281566820276,82.51037250384024,160.8487035330261,49.642352534562214,72.77777035330261,116.9566712749616,69.13244546851,93.95783640552996,69.02826420890938
2013_11,66.65314362519202,39.811368663594465,104.99443394777266,41.260261904761904,92.34772887864824,98.45466897081414,83.54259447004608,41.27856758832566,34.361321812596,90.33410599078341,50.80705529953917,129.24623886328726,78.2260752688172,24.535127496159753,51.5270153609831,67.76867050691244,128.70849539170507,16.60424500768049,47.389349462365594,33.52447235023041,42.713163594470046,37.712020737327194,52.850607526881724,117.70937019969277,49.20492396313364,40.38069815668203,61.570189708141314,45.79703533026114,43.32637327188941,32.71243548387097,85.79188786482334,140.0254915514593,68.69461674347158,33.87011136712749,87.48703609831028,51.50909139784946,66.43817588325652,101.08933179723502,59.66797465437788,42.055748079877105,90.42845314900154,27.704149001536095,61.87677803379417,95.2207964669739,31.613311059907833,64.19576728110599,69.45419969278034
2013_12,94.08871044546851,46.26081720430108,212.49409139784945,63.59882718894009,110.31295007680491,160.95630875576035,85.91992396313364,121.01036251920122,102.1383425499232,113.1655975422427,172.92674039938555,146.72712826420891,190.98085867895546,162.05771658986174,105.57780721966206,83.32597695852535,143.59671812596008,66.68975576036866,82.56362749615977,58.66050844854071,77.31586866359447,37.05654761904762,80.26498617511521,105.0086182795699,66.90773271889401,77.71694393241168,119.2178356374808,72.30238479262673,51.42507757296467,101.77866359447005,117.9861113671275,170.89952841781871,109.09400768049154,60.210866359447,89.38126420890937,113.05962135176651,179.1601113671275,91.69070122887865,115.74782104454685,95.70036328725038,109.15076958525346,69.89074193548387,117.94213210445469,115.07625652841783,106.34601689708141,106.0739331797235,86.64316635944701
