date,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,mean,obs
2011_1,38.78193548387097,40.889055299539166,17.937695852534564,78.01769585253457,36.09300691244239,71.62274193548387,91.21150921658986,27.59175115207373,21.611497695852535,26.20760368663595,59.748767281105984,17.78786866359447,54.39669354838709,48.763294930875574,13.53951612903226,28.937603686635946,40.08546082949309,34.48616359447004,8.141947004608294,21.587764976958525,11.42680875576037,30.780403225806452,8.893191244239631,47.06138248847927,48.34794930875576,18.68664746543779,27.725437788018432,33.90456221198157,13.430380184331797,15.143006912442397,25.524562211981568,56.3138940092166,58.04155529953917,32.09935483870968,25.39764976958525,54.15203917050691,46.09314516129032,44.13657834101383,52.04687788018433,28.89140552995392,25.612430875576038,43.17361751152074,24.23624423963134,45.09652073732718,50.718940092165894,36.54279953917051,19.62784331797235
2011_2,73.0876213517665,63.06194854070661,30.323070660522273,160.29151920122888,37.38984485407066,57.05733947772657,78.2342450076805,39.61067281105991,96.26392857142856,75.64926804915515,87.29859523809523,134.38153456221198,88.3466321044547,127.54656298003073,123.44954147465438,59.16825038402458,47.31731720430108,99.5649846390169,41.39858909370199,52.78275268817204,32.080309523809525,42.20000384024577,25.35129416282642,47.14237173579109,74.0659485407066,44.43788632872504,41.673632872503845,74.87298233486942,36.68053533026114,32.37999769585254,75.00814285714286,60.20328571428571,113.21048387096775,88.59643778801843,21.413911674347155,47.41085099846391,58.83105760368663,116.97609139784944,73.78776958525346,82.58715668202765,65.01692703533027,87.06503302611367,49.02385867895545,88.27626497695853,78.1591182795699,69.52514516129031,63.750263748079874
2011_3,110.42656989247311,100.3524193548387,60.879182795698924,237.8667956989247,46.160161290322584,92.81011827956989,86.78909677419354,123.65791397849463,223.43212903225805,130.61619354838712,63.44622580645161,197.31733333333332,83.39254838709677,201.5950752688172,183.79593548387098,162.47848387096775,155.88222580645163,149.66029032258064,102.67493548387097,152.20379569892475,81.77398924731182,83.75574193548388,58.36364516129032,79.7395806451613,147.53474193548385,104.13054838709678,123.89104301075268,173.62255913978495,109.06640860215055,64.57521505376344,111.01656989247311,239.69192473118284,176.82474193548387,154.59244086021505,87.60196774193548,45.54576344086022,148.22224731182797,193.76503225806448,128.45102150537636,125.65608602150539,143.44186021505377,172.37559139784946,112.90951612903226,151.84245161290323,158.17993548387096,129.82310752688173,189.30051720430106
2011_4,227.1127311827957,110.85069892473118,79.06679569892474,264.44454838709675,80.14222580645162,107.69191397849463,53.76101075268817,131.7356559139785,235.35000000000002,155.61855913978494,83.99794623655913,210.7232688172043,270.5103010752688,377.1587096774194,193.99792473118282,257.6059677419355,161.61318279569892,118.80475268817203,159.3304946236559,147.09078494623657,108.25353763440859,148.13883870967743,88.67362365591399,93.17203225806452,346.45205376344086,127.33145161290322,163.7985483870968,256.0001075268817,139.39205376344086,69.35712903225806,164.3610860215054,345.4422580645161,243.41750537634408,165.5178817204301,123.48155913978495,84.1058064516129,164.47012903225806,219.3535698924731,217.66322580645163,211.6397634408602,239.9161182795699,131.5817741935484,131.52417204301076,245.63372043010753,143.18863440860216,173.2998494623656,391.42253440860213
2011_5,787.924623655914,364.95462365591396,296.62098924731185,416.2441182795699,317.5613548387097,304.63139784946236,154.60813978494622,194.14389247311829,318.75329032258065,494.01190322580646,166.15974193548385,231.94396774193547,480.91076344086025,441.6767311827957,302.88575268817203,604.419559139785,265.48103225806454,296.9403870967742,351.26640860215053,208.0090752688172,245.55954838709675,392.7087311827957,362.5091612903226,333.995559139785,634.7280107526882,367.5435806451613,259.9127204301075,421.57775268817204,268.35984946236556,326.7157634408602,429.56007526881723,536.4911612903226,405.90082795698925,271.00521505376344,248.55624731182792,389.69920430107527,265.75939784946235,338.34716129032256,571.9535698924731,375.8506989247312,803.1782365591398,268.2721935483871,438.20453763440855,644.3021612903226,235.80820430107525,374.1249892473119,1001.0011139784947
2011_6,876.5309247311828,430.1410107526882,478.0710967741935,542.2573978494624,395.8360322580645,364.87609677419357,515.707752688172,211.82061290322582,309.4479462365591,482.67365591397856,461.37397849462366,256.84188172043014,665.9022688172042,537.4445806451613,340.24382795698926,601.9869784946236,337.29845161290325,351.5122795698925,482.0866129032258,219.03307526881719,345.49613978494625,611.7541290322581,342.5687311827957,384.2587311827957,630.1217204301075,385.133,372.73361290322583,467.1183548387097,258.84053763440863,817.8153010752687,442.5352258064516,340.04563440860215,678.2865806451613,596.2148602150537,441.4451075268817,475.09051612903227,536.2670537634409,614.3855376344086,639.1661075268818,468.1659892473118,751.6111935483872,459.14123655913977,553.3197849462365,749.5638494623655,370.03551612903226,479.8276129032258,988.5352430107527
2011_7,889.9757419354839,503.2098279569893,561.776752688172,649.380870967742,636.6761505376344,413.6415913978495,662.7260537634409,324.66535483870973,403.8264301075269,605.3424301075269,526.2878064516129,317.0786774193549,470.14529032258065,375.65919354838707,421.9143870967742,758.1329569892473,386.4066774193548,483.8374623655914,868.226182795699,423.80883870967745,434.5264193548387,666.1494731182795,411.4866451612903,476.91150537634405,904.8518817204301,517.3810322580645,465.42267741935484,445.92073118279563,280.9457634408602,904.8135483870968,370.8245591397849,395.91033333333337,657.6152473118279,842.7749677419354,600.3530215053763,428.71056989247313,659.903623655914,888.9998602150538,746.1386989247312,513.1554623655913,705.7921505376344,705.4438602150537,600.6781397849462,681.0638924731182,687.803494623656,570.5830537634408,800.899476344086
2011_8,349.5088817204301,278.58198924731187,482.7529569892473,357.22015053763437,458.51610752688174,254.85125806451614,582.3554516129032,276.668935483871,278.5286559139785,254.66147311827956,452.0766451612903,176.07749462365592,342.8389892473118,269.3642580645161,214.22912903225807,412.25856989247313,297.1193548387097,264.17497849462364,662.4302258064515,471.2792365591398,375.25910752688173,406.76025806451605,143.43264516129034,275.7343655913978,618.4173870967743,268.58990322580644,393.96032258064514,251.6390322580645,300.2116021505376,650.2894193548389,117.02277419354839,255.85553763440862,488.4670967741936,700.0764946236559,479.2672365591397,173.05806451612904,519.417440860215,709.9244731182796,380.7720107526882,382.2618064516129,175.8041935483871,594.6770107526881,297.1213440860215,270.7096559139785,605.1194301075268,377.09735483870975,155.79902473118278
2011_9,196.7041612903226,104.37491397849462,212.8412365591398,87.91439784946238,292.69590322580643,87.44583870967742,129.83769892473117,128.82831182795698,91.58867741935485,182.32451612903228,63.69087096774193,96.29930107526883,100.68077419354839,43.879215053763446,77.11305376344086,223.45533333333336,55.939408602150536,137.13425806451613,371.0856666666666,294.1085376344086,172.2638494623656,50.44227956989248,75.11782795698925,203.56491397849462,459.75795698924725,147.8477741935484,130.54443010752686,64.92827956989248,159.426,54.7260752688172,52.88575268817203,182.01575268817206,121.46806451612903,327.49969892473115,151.80350537634408,95.07239784946236,75.61450537634408,323.3028602150538,171.5573870967742,192.95777419354837,137.1155806451613,238.76213978494624,65.50489247311829,72.79544086021505,299.3424623655914,155.64996774193548,50.65929462365591
2011_10,73.45617204301075,42.73141935483871,187.04590322580646,27.495075268817207,65.80588172043011,29.722354838709677,81.85647311827958,57.90090322580645,50.999483870967744,71.67669892473118,61.50675268817204,92.41027956989247,91.090311827957,35.57163440860215,46.801408602150545,64.26397849462366,108.60307526881721,60.43512903225806,44.35803225806451,157.71717204301075,115.68670967741936,51.119043010752684,25.385612903225805,128.93255913978496,55.3072688172043,36.15989247311828,63.133849462365596,51.423580645161294,152.96805376344088,38.012784946236565,64.98847311827957,90.9593870967742,74.55132258064515,100.18792473118279,44.19052688172043,84.57216129032257,60.65070967741936,89.643,43.21141935483871,63.66241935483871,141.22098924731182,32.708999999999996,39.62983870967742,90.98122580645162,52.13150537634408,72.06450537634409,37.719527956989246
