time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2011-11-01,1,14.73,15.16,14.7,14.62,14.46,15.07,15.43,14.45,14.95,14.48,13.87,15.15,15.5,14.14,14.55,15.37,14.68,13.87,14.61,14.29,14.78,15.29,13.94,15.0,14.71,14.71,12.2
2011-11-02,1,14.43,13.72,15.45,14.13,15.01,15.65,14.87,15.57,14.84,14.88,14.74,15.05,14.27,15.87,15.63,14.52,13.1,13.61,15.63,15.06,14.1,14.87,15.1,14.24,15.19,14.78,13.57
2011-11-03,1,14.71,14.72,16.16,15.52,14.99,15.62,14.39,15.56,16.26,14.68,16.31,15.43,15.23,16.3,15.62,15.17,15.29,15.44,15.17,16.17,14.72,16.34,15.41,13.67,15.74,15.38,12.73
2011-11-04,1,19.01,18.06,18.88,17.93,18.97,18.0,17.95,18.67,18.78,19.24,16.38,18.92,16.61,18.24,16.86,15.8,19.53,17.18,18.9,18.62,16.56,17.91,18.3,17.54,19.47,18.09,15.13
2011-11-05,1,14.69,14.29,15.45,10.72,15.63,12.77,14.81,13.29,13.97,11.76,16.73,16.06,12.65,13.15,11.7,11.73,14.82,13.73,14.02,13.33,15.79,16.21,18.17,12.32,12.12,14.0,17.63
2011-11-06,1,12.21,12.79,11.52,10.26,12.17,10.58,12.31,11.83,11.81,10.52,13.44,14.15,10.26,10.73,10.41,10.79,12.55,11.13,10.95,11.92,10.28,13.07,11.67,9.99,11.43,11.55,13.0
2011-11-07,1,11.17,11.09,9.74,10.35,10.2,10.33,11.24,10.46,13.75,11.11,13.83,12.68,9.52,10.61,10.76,11.64,13.61,12.31,10.57,12.5,9.67,13.25,10.25,10.35,11.28,11.29,13.73
2011-11-08,1,11.12,12.28,11.65,12.36,10.73,10.25,12.43,11.21,12.56,11.26,13.79,12.05,9.57,11.16,9.26,11.05,13.77,12.6,11.98,11.45,11.66,11.16,10.69,11.35,10.66,11.52,11.53
2011-11-09,1,7.97,13.51,9.56,10.51,12.45,11.46,11.81,10.16,12.55,13.66,12.44,10.53,10.19,11.47,11.29,12.76,14.64,10.34,9.7,10.6,11.22,11.71,9.22,10.24,11.21,11.25,10.2
2011-11-10,1,9.55,12.34,8.73,10.65,12.79,11.21,12.66,8.39,12.08,12.33,10.79,8.91,9.99,8.78,10.57,14.07,16.2,11.63,7.53,10.93,8.51,10.43,8.54,11.13,11.77,10.82,9.57
2011-11-11,1,11.76,11.17,8.3,12.16,9.68,10.8,13.29,8.52,-0.69,11.02,9.04,10.99,8.37,9.34,8.98,10.22,11.85,9.67,9.35,10.97,7.75,12.0,7.08,9.75,10.52,9.68,9.0
2011-11-12,1,8.47,10.67,8.37,12.89,10.03,11.11,12.61,9.85,0.0,9.41,10.03,4.08,9.48,12.42,10.05,4.5,12.66,8.68,10.71,12.59,1.06,9.05,4.16,7.49,8.27,8.75,9.43
2011-11-13,1,11.58,14.84,6.85,4.25,11.84,4.33,6.22,5.61,0.93,1.77,4.29,-2.83,7.51,12.3,10.04,3.5,11.56,2.19,6.49,6.64,1.01,11.38,1.69,11.56,9.98,6.62,9.3
