time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2011-12-01,1,4.51,0.48,3.39,2.92,3.84,3.82,3.38,3.91,3.36,3.48,3.28,3.92,3.73,3.54,2.69,3.87,3.38,4.5,3.51,3.7,3.24,2.45,3.68,3.09,4.36,3.44,2.1
2011-12-02,1,6.16,4.3,6.3,6.31,5.97,4.65,5.08,5.53,5.9,4.79,5.97,5.8,6.09,5.67,5.08,5.14,5.92,6.35,5.09,5.79,5.9,5.17,6.1,5.8,6.54,5.66,3.33
2011-12-03,1,-1.45,-1.77,0.29,-2.61,-1.32,-1.21,-1.97,-2.8,-2.16,-1.77,-3.2,-1.03,-1.87,-2.36,-1.77,-3.05,-0.91,-1.03,-1.02,-0.66,-1.92,-1.26,-2.73,-3.38,0.35,-1.7,2.6
2011-12-04,1,-4.55,-2.06,-2.45,-3.28,-2.4,-1.84,-1.13,-4.72,-4.8,-4.87,-3.92,-0.26,-4.29,-6.42,-2.62,-4.08,-4.45,-4.27,-0.92,-2.29,-3.35,-2.79,-5.22,-4.37,-1.09,-3.3,1.07
2011-12-05,1,1.36,4.29,3.95,0.21,2.16,3.2,1.92,4.39,0.57,3.62,-3.97,4.57,5.53,-1.32,3.72,2.11,1.79,3.67,3.11,3.69,4.59,3.42,4.51,2.96,2.86,2.68,-0.4
2011-12-06,1,-1.03,1.45,-1.18,-2.25,-0.91,0.47,5.17,0.43,0.27,1.65,-2.3,2.76,2.92,-2.14,5.05,1.31,3.29,-0.74,2.64,-1.08,4.1,4.74,5.78,5.6,5.22,1.65,2.0
2011-12-07,1,-0.16,4.2,1.6,2.44,1.4,5.93,4.44,1.66,5.24,4.94,0.8,5.37,5.52,4.42,4.3,1.07,5.14,-1.52,6.08,-2.71,8.3,0.33,2.85,4.5,3.71,3.19,1.77
2011-12-08,1,3.28,4.18,-6.83,-5.07,2.87,1.38,0.46,1.07,-1.04,2.05,-0.58,2.1,3.87,5.62,-3.57,1.03,-7.82,0.79,0.84,-5.6,-3.74,-7.93,0.0,-5.96,1.2,-0.7,0.1
2011-12-09,1,-5.75,-5.25,-10.15,-8.02,-6.27,-7.59,-6.82,-7.51,-6.78,-5.52,-9.74,-7.53,-6.57,-4.12,-13.35,-5.58,-14.54,-5.62,-7.08,-5.89,-13.18,-9.66,-9.6,-11.47,-4.79,-7.94,-2.93
2011-12-10,1,-9.93,-9.23,-7.5,-3.41,-11.44,-9.06,-6.77,-12.59,-5.28,-8.07,-10.13,-8.24,-8.21,-7.75,-9.05,-8.69,-11.9,-6.03,-8.3,-4.65,-14.46,-10.02,-8.27,-12.98,-5.1,-8.68,-4.93
