time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2011-12-01,1,1.05,1.17,1.22,1.16,1.15,1.02,1.09,1.05,1.25,1.09,1.16,1.03,1.06,1.05,1.2,1.05,1.05,0.97,1.2,1.17,1.07,1.21,1.03,1.14,1.14,1.11,0.78
2011-12-02,1,0.82,0.94,0.78,0.83,0.94,0.94,1.0,0.98,0.78,0.99,0.8,0.84,0.91,0.91,1.13,0.93,0.89,0.83,0.83,0.93,0.83,0.9,0.95,0.93,0.85,0.9,0.72
2011-12-03,1,0.79,0.66,0.89,0.75,0.72,0.89,0.75,0.67,0.76,0.78,0.78,0.78,0.63,0.7,0.87,0.84,0.61,0.8,0.82,0.68,0.67,0.61,0.78,0.68,0.94,0.75,0.48
2011-12-04,1,0.82,0.74,0.91,0.93,0.6,0.87,0.62,0.85,0.82,0.67,0.98,0.78,0.82,1.0,0.69,0.82,0.77,0.95,0.69,0.72,0.84,0.71,0.95,0.82,0.9,0.81,0.89
2011-12-05,1,0.78,0.69,0.67,0.82,0.69,0.45,0.66,0.68,0.77,0.71,0.75,0.55,0.7,0.71,0.63,0.69,0.79,0.68,0.68,0.69,0.76,0.62,0.67,0.76,0.63,0.69,0.66
2011-12-06,1,0.54,0.41,0.32,0.92,0.47,0.36,0.4,0.66,0.76,0.53,0.76,0.49,0.24,0.78,0.45,0.76,0.39,0.49,0.53,0.64,0.48,0.37,0.33,0.51,0.46,0.52,0.74
2011-12-07,1,0.56,0.54,0.53,0.59,0.54,0.62,0.49,0.8,0.45,0.72,0.52,0.77,0.53,0.68,0.47,0.67,0.47,0.78,0.54,0.61,0.33,0.51,0.44,0.37,0.52,0.56,0.65
2011-12-08,1,0.57,0.28,0.77,0.83,0.53,0.57,0.9,0.67,0.77,0.44,0.66,0.63,0.69,0.3,0.69,0.86,0.85,0.69,0.92,0.82,0.93,0.94,0.86,0.83,0.8,0.71,0.61
2011-12-09,1,1.76,1.32,1.2,0.97,0.71,1.22,1.23,0.9,1.28,0.97,1.13,0.75,1.35,1.24,0.91,0.92,1.35,1.13,1.44,0.91,0.97,0.71,1.15,0.77,1.03,1.09,0.46
2011-12-10,1,1.07,1.02,0.92,1.06,1.02,0.9,1.13,1.0,1.07,0.92,0.97,1.03,1.31,1.01,0.83,1.31,0.87,0.97,0.82,1.23,0.71,0.89,0.92,0.98,0.83,0.99,0.7
2011-12-11,1,0.74,0.82,0.91,0.89,0.87,0.85,1.07,1.15,0.91,0.95,1.1,0.84,0.91,0.71,1.01,0.9,0.9,0.6,0.87,0.9,0.7,0.79,1.03,0.89,0.76,0.88,0.95
2011-12-12,1,0.77,0.72,0.72,0.82,0.72,0.95,0.97,0.99,0.48,0.75,1.03,0.67,0.66,1.0,0.64,0.79,0.75,0.64,0.85,0.71,0.7,0.87,0.85,0.86,0.67,0.78,0.88
2011-12-13,1,1.14,0.6,0.54,0.75,0.77,0.75,1.03,0.76,0.24,0.89,0.79,0.71,0.67,1.02,0.8,0.54,0.76,0.66,0.85,0.25,0.49,0.82,0.93,0.76,0.37,0.72,0.63
2011-12-14,1,1.35,0.66,0.45,0.95,0.76,0.41,0.76,0.77,0.47,0.75,0.67,0.95,0.49,0.79,0.71,0.64,0.91,0.83,0.64,0.16,0.3,0.38,0.74,0.87,1.03,0.7,0.79
2011-12-15,1,0.9,0.71,0.2,0.76,0.72,1.01,0.72,0.52,0.76,0.74,0.6,0.83,0.77,0.71,0.53,0.82,0.79,1.03,1.07,0.51,0.45,0.41,1.2,0.55,1.06,0.73,1.06
2011-12-16,1,0.84,0.75,0.47,0.51,0.64,1.12,0.66,0.59,0.46,0.61,0.61,0.62,1.15,0.36,1.0,0.8,0.69,0.98,0.69,1.18,0.57,0.89,0.89,0.67,0.82,0.74,0.87
2011-12-17,1,0.7,0.78,0.66,1.06,0.54,0.77,0.55,0.79,0.78,0.85,0.61,0.68,0.87,0.46,0.8,0.89,0.45,0.69,0.72,0.64,0.91,1.16,0.93,0.43,0.72,0.74,0.63
2011-12-18,1,0.4,0.54,1.14,1.09,0.24,0.72,0.44,0.92,0.44,0.78,0.63,0.33,0.62,0.52,0.71,0.61,0.57,0.36,0.85,0.59,0.87,0.82,0.79,0.98,0.52,0.66,0.65
2011-12-19,1,0.8,0.7,0.92,0.93,-0.23,0.55,0.25,0.69,0.8,0.75,0.31,0.31,0.47,0.57,0.74,0.57,0.53,0.43,0.69,0.84,0.83,0.55,0.8,0.63,0.59,0.6,0.71
2011-12-20,1,0.6,0.52,0.57,0.61,1.44,0.95,0.3,0.6,0.6,0.54,1.25,0.74,0.46,0.4,0.75,0.97,0.37,0.39,0.51,0.51,0.86,0.46,0.67,0.83,-0.34,0.62,0.6
2011-12-21,1,0.62,0.53,0.49,0.62,0.51,0.49,0.59,0.86,0.51,0.79,0.7,0.7,0.61,0.31,0.83,0.86,0.43,0.99,0.31,0.46,0.64,0.24,0.6,0.55,0.75,0.6,0.5
2011-12-22,1,0.38,0.15,0.24,0.59,0.69,0.57,1.2,0.53,0.7,0.49,0.31,0.92,0.44,0.29,0.87,0.59,0.45,0.34,0.25,0.86,0.17,0.32,0.36,0.66,0.66,0.52,1.07
2011-12-23,1,0.74,0.86,0.43,0.51,0.63,0.67,1.15,0.62,0.52,0.64,0.23,0.79,0.59,0.62,0.62,0.22,0.44,0.52,0.67,0.59,0.84,0.85,0.43,1.01,0.33,0.62,0.56
2011-12-24,1,0.69,0.79,0.39,0.51,0.43,0.54,0.84,0.46,0.4,0.45,0.38,0.63,0.55,0.49,0.54,0.76,-0.01,1.33,0.74,0.52,0.94,0.41,0.67,1.24,0.33,0.6,0.85
2011-12-25,1,0.36,0.51,0.66,0.31,0.47,0.13,0.8,0.51,0.26,0.63,0.15,0.49,0.56,0.29,0.54,0.62,-0.34,1.24,0.33,0.15,0.77,0.52,0.41,0.72,0.43,0.46,0.84
2011-12-26,1,0.47,0.57,0.86,0.53,0.63,0.36,0.72,0.71,0.31,0.9,0.61,0.49,0.82,0.55,0.34,0.7,0.74,0.95,0.56,0.16,0.4,0.36,0.59,-0.13,0.4,0.54,0.58
2011-12-27,1,0.36,0.51,0.49,0.69,0.48,0.52,0.49,0.44,0.0,1.14,1.15,0.28,0.66,0.57,0.47,0.77,1.0,0.99,0.57,0.4,0.36,0.63,0.22,1.43,0.4,0.6,0.49
2011-12-28,1,0.99,0.52,0.44,0.52,0.43,0.55,0.47,0.63,0.03,0.8,0.59,0.92,0.67,0.59,0.41,0.48,0.75,0.67,0.97,0.33,0.7,0.54,0.11,1.1,0.49,0.59,0.5
2011-12-29,1,0.6,0.43,0.21,0.59,0.34,0.67,0.68,0.72,0.87,0.54,0.84,0.83,0.31,0.84,0.56,0.51,0.76,0.62,0.62,0.38,1.06,0.22,0.6,0.79,0.37,0.6,0.55
2011-12-30,1,0.57,0.38,0.25,0.64,0.24,0.57,0.72,0.57,0.75,0.55,0.62,0.84,0.24,0.69,0.62,0.55,0.52,0.53,0.52,0.01,0.74,0.41,0.8,1.01,0.57,0.56,0.56
2011-12-31,1,0.54,0.15,0.21,0.41,0.51,0.61,0.57,0.56,0.83,0.62,0.55,0.92,0.53,0.66,0.6,0.3,0.34,0.82,0.23,0.68,0.6,0.48,0.56,0.7,1.02,0.56,0.6
2012-01-01,2,0.75,0.2,0.08,0.23,0.72,0.8,0.55,0.62,0.72,0.77,0.72,1.22,0.2,0.95,1.15,0.52,0.6,0.78,0.17,1.25,0.85,0.87,0.45,0.8,1.05,0.68,0.72
2012-01-02,2,0.6,0.73,0.62,-0.2,0.65,0.53,0.53,0.78,0.75,0.98,0.62,1.07,1.0,1.23,1.0,0.82,0.8,0.52,-0.1,0.62,1.25,0.65,0.82,0.83,0.9,0.72,0.59
2012-01-03,2,0.98,0.73,0.62,0.75,0.6,0.62,1.2,1.4,1.05,1.13,0.72,1.23,0.32,0.8,0.95,0.85,0.75,0.62,-0.08,0.62,1.67,0.58,0.8,0.73,0.97,0.82,0.63
2012-01-04,2,0.92,0.67,0.43,0.77,0.8,0.32,1.37,1.07,1.42,1.02,0.98,0.95,0.48,0.75,0.62,0.65,0.77,0.67,0.92,1.2,1.03,0.38,0.75,0.38,1.23,0.82,0.64
2012-01-05,2,0.63,0.8,0.68,0.83,0.62,0.68,1.2,0.83,0.7,0.75,0.75,1.28,0.35,1.27,1.32,0.42,0.6,0.8,0.65,1.12,0.82,0.25,0.55,1.13,1.05,0.8,0.6
2012-01-06,2,0.52,0.67,1.32,0.93,0.92,0.6,0.47,0.97,0.57,0.7,0.6,0.8,0.5,0.65,0.52,0.13,0.55,0.45,0.6,1.2,0.65,0.48,0.53,0.7,1.03,0.68,0.62
2012-01-07,2,0.45,0.68,0.7,0.68,0.87,0.45,0.37,0.68,0.57,0.77,0.45,0.77,0.72,0.53,0.67,0.38,0.6,1.07,1.0,0.73,0.62,0.82,0.37,0.5,0.67,0.64,0.62
2012-01-08,2,0.88,0.85,0.88,1.22,0.85,0.33,0.28,0.55,0.15,0.83,0.2,0.78,0.42,0.73,0.42,0.93,0.27,1.37,0.78,0.72,0.75,0.75,0.52,0.68,0.43,0.66,0.64
2012-01-09,2,1.82,1.12,1.3,0.82,1.05,0.52,0.58,0.65,0.32,0.72,0.6,0.8,1.05,1.32,0.52,0.57,0.33,1.22,1.22,0.55,0.52,0.68,0.55,1.52,0.48,0.83,0.84
2012-01-10,2,1.55,0.92,1.38,0.92,1.23,0.6,1.33,0.32,0.63,0.68,0.7,0.65,0.97,0.7,0.32,0.6,0.35,0.82,0.63,0.35,0.42,0.45,0.58,0.7,0.55,0.73,0.7
2012-01-11,2,0.92,0.73,0.95,0.57,1.12,0.35,1.95,0.43,0.47,0.65,0.38,0.7,1.03,0.6,1.65,0.77,-0.78,0.9,0.63,0.9,1.25,0.62,0.63,0.62,0.48,0.74,0.66
2012-01-12,2,0.87,0.75,0.75,0.63,0.88,0.65,1.12,0.28,0.47,0.87,0.82,0.62,0.83,0.87,1.07,0.65,1.1,0.8,1.1,0.62,0.72,0.6,0.55,0.68,1.23,0.78,0.7
2012-01-13,2,1.07,0.45,1.47,0.45,0.7,0.37,0.47,0.77,0.48,0.6,0.85,0.52,0.88,0.68,0.32,1.55,1.18,0.57,0.57,0.55,0.88,0.5,0.18,0.2,0.9,0.69,0.84
2012-01-14,2,1.2,0.55,1.1,0.38,0.97,0.1,0.82,0.5,0.83,0.52,0.55,0.62,0.87,0.78,1.02,1.28,0.65,0.65,0.58,0.82,0.63,0.67,1.15,-0.48,1.2,0.72,0.8
2012-01-15,2,0.65,1.03,0.47,1.03,0.9,0.45,0.65,0.53,1.15,0.45,0.73,0.55,0.92,0.87,1.37,0.82,0.43,1.35,1.07,0.55,0.2,0.63,0.68,0.52,0.97,0.76,0.58
2012-01-16,2,0.65,1.32,0.55,0.82,0.83,0.9,0.67,0.72,0.58,0.7,0.08,0.87,0.98,1.33,0.72,0.78,0.42,1.02,0.68,0.58,0.52,0.72,0.78,0.55,0.6,0.73,0.8
2012-01-17,2,0.73,1.03,0.6,0.8,0.85,0.48,0.75,0.62,0.5,0.6,0.63,0.85,0.83,1.08,1.0,0.9,0.32,0.98,0.67,1.22,0.58,0.5,0.58,0.5,0.75,0.73,0.67
