date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mean,obs
2011_1,151.68482258064515,325.1345238095238,226.7987895545315,146.92207757296467,192.69412135176654,148.30209139784947,188.67659831029187,250.2532465437788,111.62412980030723,287.21621351766515,185.92820430107525,341.14100076804914,201.52616359447006,170.31877112135174,155.13148924731183,147.57862211981566,142.7172811059908,122.34867588325652,123.6138801843318,327.32455222734256,142.58378341013827,161.84095622119816,154.1890291858679,254.71123195084485,140.0409262672811,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0113202764977,411.0503777265745
2011_2,232.7223394777266,437.646990015361,355.5661966205837,525.9437703533026,277.1786697388633,417.43568894009223,376.98953993855605,448.820247311828,478.8036866359447,568.1579639016898,436.58422503840245,481.0443241167435,302.5107649769585,430.63129877112135,332.00340168970814,877.0198556067587,337.39373732718894,305.6119639016897,447.37599769585256,393.07733640553,593.711639016897,287.7650499231951,418.7449708141321,294.5604639016897,322.98278878648233,,,,,,,,,,,,,,,,,,,,,,,,,,,415.2116689708141,1064.7513777265744
2011_3,499.33983870967745,442.91995698924734,732.8286451612903,531.3636236559139,400.7889677419355,515.9000645161291,469.47440860215056,656.0,243.03006451612904,396.70439784946234,412.3907849462365,331.83636559139785,822.0179892473118,511.42155913978496,404.3612365591398,525.7825161290323,342.2748064516129,468.0407204301075,870.2675483870967,599.5863010752689,486.614688172043,516.4104086021505,296.53683870967745,1166.058301075269,464.87061290322583,,,,,,,,,,,,,,,,,,,,,,,,,,,524.2728709677419,1177.8357602150538
2011_4,586.8268494623655,804.8482150537634,984.4467526881721,875.4880215053763,378.25220430107527,859.4320752688172,419.5110430107527,795.2779462365592,501.1283440860215,591.1468279569892,611.3123225806452,874.1852258064516,505.62475268817207,480.81662365591393,420.72905376344085,251.64133333333334,542.2197741935483,597.8134301075269,590.4487204301075,901.9792043010752,494.7043548387097,673.6625591397849,682.1904301075268,657.1368279569892,657.417182795699,,,,,,,,,,,,,,,,,,,,,,,,,,,629.5297849462365,1192.3220107526884
2011_5,716.2319462365592,577.2696666666666,643.129817204301,596.7252043010752,381.00354838709677,469.953182795699,387.4584516129033,390.6108387096774,699.9220430107528,676.5481075268817,522.0067634408603,438.66710752688175,799.6940107526881,267.56745161290326,628.0214838709678,378.1824946236559,503.25521505376344,344.02707526881716,346.2698064516129,774.2600752688172,659.405698924731,359.83894623655914,628.653376344086,557.0717956989248,727.3274086021505,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9225806451614,1156.8001387096776
2011_6,372.8230430107527,360.342623655914,386.6839784946237,362.5880537634408,508.77703225806454,697.4329139784945,450.2910322580645,481.7658602150538,515.4619569892474,587.8082795698924,782.0330537634408,582.6209784946236,552.3551612903225,505.66677419354835,472.0465161290322,627.4994623655913,597.9484086021506,585.8667956989248,789.9062473118279,602.9853548387097,547.5076559139786,495.1034086021505,453.5003333333334,409.1805053763441,317.63861290322575,,,,,,,,,,,,,,,,,,,,,,,,,,,521.8339032258064,1039.1945376344086
2011_7,428.5320430107527,290.92991397849465,518.2528924731183,341.34373118279575,378.80207526881713,446.57496774193555,498.41333333333336,551.3921505376345,556.0475053763441,411.46408602150535,302.2815806451613,572.9525053763441,333.37290322580645,423.05588172043014,302.2119247311828,356.92341935483876,430.6197311827957,399.3834946236559,318.1236021505376,385.0761720430108,426.22874193548387,723.9525698924732,249.4550860215054,333.2928279569892,537.8975161290323,,,,,,,,,,,,,,,,,,,,,,,,,,,420.6643010752688,838.6190043010753
2011_8,439.01374193548384,321.621376344086,492.00002150537637,388.1090645161291,351.92662365591394,434.0643548387097,363.47630107526885,337.01820430107534,322.10215053763443,395.9935698924731,373.0092903225806,366.64373118279565,444.7345913978495,323.31716129032253,286.2059677419354,469.79231182795695,290.1569462365592,472.5794086021505,297.39819354838716,447.311688172043,231.37058064516128,543.7940000000001,262.1683333333333,394.6615483870967,385.00446236559145,,,,,,,,,,,,,,,,,,,,,,,,,,,377.33932258064516,187.26806881720427
2011_9,267.18428587319244,142.6572176492399,182.36356395995548,385.6005991842789,166.06501816833517,140.66336262513903,119.86530812013348,100.08789951798293,257.0632083796811,233.52925732295142,152.8766711160549,284.95053540971446,115.07906266221728,177.9934475342974,181.87405079718206,243.38768483500183,268.50102855024096,133.58970596959585,54.85488913607713,179.46088505747127,179.66042788283275,151.3232840192807,294.0683756025213,286.03954245457913,140.34855913978495,,,,,,,,,,,,,,,,,,,,,,,,,,,193.56370596959584,71.91045480163145
2011_10,77.47063700407861,90.30528846866889,152.50769076751948,122.71366814979606,157.87794846125325,151.64895810159436,117.21434445680386,122.07764034111976,75.7584879495736,101.53291027067111,97.91149499443827,142.8771523915462,165.21664701520206,117.03449462365592,161.28451205042637,147.62448832035597,139.22425064886912,89.54609232480534,139.2043945124212,166.45801408972932,123.65181535038931,85.58109936967001,115.46456803856137,127.02245532072672,98.24364330737856,,,,,,,,,,,,,,,,,,,,,,,,,,,123.41857063403785,61.24181716722284
2011_11,150.7519592139414,164.24838116425659,154.80864293659621,134.64063589173153,178.04669558769007,157.4400189098999,178.75887245087137,183.74857730812013,205.9543585465332,221.51585317018908,244.03477641824253,214.3683908045977,169.056368928439,140.51669818316648,209.7943388950686,127.02252502780868,129.06782313681867,159.42246125324436,153.37799147200593,189.08608898776419,253.9248335187245,118.69124990730441,150.6003833889507,178.82770337411938,142.20116129032257,,,,,,,,,,,,,,,,,,,,,,,,,,,172.3966203188728,151.1523892102336
2011_12,178.842631071561,164.22455765665555,193.56052169076753,141.34274082313684,178.77149870226177,210.63482424916575,139.21719688542825,190.67669595847238,194.33376603633667,213.04649684835,102.83035706340378,99.132942899518,109.58653466814978,164.50656655543196,218.15705153874677,198.87303337041158,215.64837300704485,147.0274267704857,161.65685131627734,195.10963070077864,195.52903448275862,174.6570203930293,205.0552395253986,187.74499740452353,227.51987319243602,,,,,,,,,,,,,,,,,,,,,,,,,,,176.30707489803487,159.3711838338895
2012_1,256.1703388950686,184.71110196514647,303.04653689284396,267.59700519095287,208.83213199851687,193.39248201705598,197.2105053763441,172.85683388950685,159.47842973674454,272.1053051538747,237.8577690025955,196.858290693363,181.14473489061922,345.6994004449388,174.23183611420095,218.12364516129034,178.44737486095661,165.6102291434928,139.1057226548016,199.03780904708935,145.85334000741565,230.0311657397108,382.89388134964776,223.8907222840193,320.15897701149424,,,,,,,,,,,,,,,,,,,,,,,,,,,222.17301446051167,155.56931716722283
2012_2,347.0543455691509,243.4759321468298,228.75673155357805,440.2052903225807,452.7631601779755,519.2637641824249,292.60405376344085,335.85645161290324,207.81423544679274,507.5143407489803,318.02733185020395,257.90477159807193,239.2281446051168,479.5125702632555,454.9697130144605,348.14618168335187,561.002255839822,237.1911672228402,492.04272005932523,501.7684119391917,307.57154579162034,528.3796451612902,443.8764319614387,258.76401334816467,286.2049758991472,,,,,,,,,,,,,,,,,,,,,,,,,,,371.59533185020393,299.7111881349648
2012_3,605.7579462365591,441.7960107526882,541.4250860215054,513.3293548387096,332.5676774193548,588.9734301075268,701.1995698924732,679.4925161290322,349.1246129032258,502.0759247311828,479.86154838709683,744.1683548387097,519.694,386.92777419354843,497.1562258064516,479.4998494623656,488.0997741935484,722.0468494623656,449.8673333333333,616.8116451612902,380.70624731182795,374.43168817204304,646.6242150537635,654.8280537634408,378.5707741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,522.9995806451614,453.17293118279565
2012_4,581.2627096774194,480.7459569892473,541.5301397849462,668.0428387096774,567.5230107526882,839.6281075268816,462.80645161290323,760.0380967741935,661.1281182795699,359.1483978494623,535.2539354838709,469.5800107526881,819.8558494623657,293.83040860215056,1008.374634408602,489.3131397849462,402.2469032258065,594.8330215053763,500.5700215053764,1083.1448494623655,389.6213655913978,685.5743333333332,508.43505376344086,699.0693010752689,366.39122580645164,,,,,,,,,,,,,,,,,,,,,,,,,,,590.7203225806452,576.3347021505376
2012_5,712.6561182795699,293.95839784946236,335.9220107526881,388.37105376344084,591.503688172043,406.88901075268814,491.30962365591404,832.4842903225807,488.7067311827957,505.2829784946236,313.48501075268814,800.0811290322581,316.2875698924731,418.39878494623656,538.2933010752688,459.3001075268818,391.7537526881721,434.39205376344086,489.29719354838716,631.3175483870967,713.0302043010753,920.7403548387097,398.3419784946236,370.6795698924731,566.1071075268818,,,,,,,,,,,,,,,,,,,,,,,,,,,512.3460322580645,498.8483559139785
2012_6,189.50297849462365,344.43859139784945,356.22391397849464,376.93288172043015,510.90998924731184,670.0972903225808,302.7530967741935,734.3299462365592,572.766752688172,452.735935483871,705.2625161290323,477.44774193548386,447.34581720430106,450.9853655913979,792.3789139784946,562.5324086021504,684.1633548387097,475.3390752688171,434.91740860215054,312.9113978494624,660.5233010752688,342.98290322580647,371.8652258064516,322.12760215053765,543.444311827957,,,,,,,,,,,,,,,,,,,,,,,,,,,483.7978387096774,510.3122946236559
2012_7,675.8718494623655,274.69519354838707,452.77954838709684,650.3391075268817,487.455064516129,760.4496559139785,411.1654301075269,288.21181720430104,575.4082580645162,497.00216129032253,291.01844086021504,228.29622580645162,577.4943655913978,334.3258494623656,496.00781720430115,346.25935483870967,321.3465698924731,554.2759892473119,375.4871075268818,807.612634408602,291.989311827957,570.2712795698924,546.4159569892473,407.67900000000003,559.8605806451612,,,,,,,,,,,,,,,,,,,,,,,,,,,471.2692903225807,515.2710967741934
2012_8,289.7815591397849,157.80598924731183,729.3757849462365,506.92148387096773,347.63690322580646,321.9354086021505,350.6533548387097,432.89539784946237,198.7487634408602,261.6924086021505,566.147569892473,382.49919354838704,349.8925161290323,311.7484301075269,218.20736559139783,419.3827096774193,325.1372150537634,380.37022580645163,110.45821505376345,519.6689784946236,225.9738064516129,366.04956989247313,501.0532258064516,249.48600000000005,555.9457311827957,,,,,,,,,,,,,,,,,,,,,,,,,,,363.1778817204301,375.2215161290322
2012_9,165.50625729646697,216.085589093702,84.77663748079877,135.81479877112136,140.3357311827957,298.28544316436256,210.66444086021502,151.08555069124424,151.17942549923194,112.22254761904763,341.1402849462366,271.46034024577574,194.61648003072196,245.0842050691245,228.7890768049155,193.41311059907835,123.63710291858679,261.2753056835637,306.61619278033794,169.23366973886328,144.5263855606759,154.30891705069124,299.5173149001536,132.81660368663594,286.64114976958524,,,,,,,,,,,,,,,,,,,,,,,,,,,200.76080952380948,243.23732603686636
2012_10,74.71741474654377,66.04505222734255,113.59203993855607,116.39578187403995,85.56906144393241,139.15169124423963,170.38049078341012,93.32797926267281,123.16905069124422,144.21276113671274,261.9164869431644,69.06258832565284,99.12819201228879,176.42566513056835,163.41769969278036,107.3808648233487,143.19358525345623,113.06639784946236,78.92470583717358,88.9603817204301,59.90827880184332,100.10791013824885,204.55964669738864,140.32490706605222,167.29633563748078,,,,,,,,,,,,,,,,,,,,,,,,,,,124.00951075268817,161.51758732718895
2012_11,234.10922503840243,188.4913440860215,202.85647542242702,265.95442396313365,165.38671889400922,142.80555529953915,245.83557910906296,213.67971966205835,135.94362672811062,183.35405760368664,247.00668279569894,214.86499462365592,186.56278494623655,163.46371889400922,203.76155837173576,149.55691628264208,225.73753533026115,155.62145314900155,100.71620506912444,167.8121474654378,128.62552995391704,165.91709677419354,291.29827649769584,174.55199155145928,192.88665284178188,,,,,,,,,,,,,,,,,,,,,,,,,,,189.87137864823347,189.53786689708141
