date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mean,obs
2011_1,117.26015591397848,135.94519047619048,113.70945622119817,130.116410906298,158.39512135176653,130.51375806451614,179.44159831029185,216.78357987711215,61.96379646697389,199.9128801843318,140.3135376344086,264.8893341013825,164.8154969278034,90.53577112135176,113.38248924731182,102.99162211981567,83.43294777265746,109.69000921658986,116.42721351766514,113.57988556067589,112.67078341013826,120.06062288786482,96.00436251920122,117.85723195084486,111.18825960061443,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0749869431644,197.35584439324117
2011_2,156.3197588325653,296.90053840245776,179.9961966205837,203.18602841781873,113.60737941628264,274.90020506912447,207.0259915514593,250.4441182795699,201.62917050691243,153.86118970814132,194.44454761904763,214.6591628264209,193.9643133640553,224.2858149001536,90.62243394777265,165.4250168970814,137.59825345622122,229.27648003072196,366.7663202764977,168.37991705069126,272.04034869431644,198.82375960061444,276.28658371735787,141.7278832565284,163.48665975422426,,,,,,,,,,,,,,,,,,,,,,,,,,,203.02618509984637,408.28976482334866
2011_3,302.3627419354839,365.199311827957,596.1012258064516,373.05459139784944,298.6015483870968,369.1774838709677,349.2018279569893,457.53419354838707,133.90812903225807,229.11052688172043,231.5462688172043,220.3244301075269,601.6702473118279,393.05897849462366,273.5173655913979,327.9521935483871,299.8996451612903,301.2113655913978,608.0320645161289,404.29952688172045,404.11307526881717,298.53524731182796,231.80070967741938,677.072494623656,352.37964516129034,,,,,,,,,,,,,,,,,,,,,,,,,,,363.98641935483874,1059.4566634408602
2011_4,396.91551612903226,736.8465483870967,780.7640860215054,686.923688172043,248.33320430107523,622.4150752688172,278.4200430107527,662.0189462365591,356.6813440860215,554.6674946236559,550.2379892473118,788.262559139785,485.4820860215054,363.1182903225806,360.3587204301075,199.572,337.6611075268817,550.2344301075269,454.39505376344084,817.8385376344086,445.9180215053764,582.9572258064516,574.5837634408601,478.28482795698926,574.0785161290323,,,,,,,,,,,,,,,,,,,,,,,,,,,515.4774516129032,1166.2632440860216
2011_5,670.7958172043011,525.2132150537634,616.9785268817204,492.2310107526881,314.57,442.229311827957,368.03845161290326,372.07761290322577,670.4281720430108,665.6984301075269,506.608376344086,413.9964623655914,793.635623655914,236.32519354838712,600.076,364.582817204301,427.42037634408604,321.68320430107525,321.65109677419355,753.8068494623656,610.3460215053763,345.3850752688172,617.6001505376345,545.6259892473118,697.9341827956989,,,,,,,,,,,,,,,,,,,,,,,,,,,507.79709677419356,1145.438977419355
2011_6,281.1360430107527,353.1682903225807,364.84131182795704,349.1560537634408,498.9680322580645,682.9715806451612,438.89869892473115,466.1608602150538,511.94829032258065,576.7419462365591,756.9417204301075,571.9746451612903,543.6171612903225,479.81977419354837,450.3681827956989,606.9404623655913,575.7497419354839,576.7454623655914,776.1459139784946,589.432688172043,536.2389892473119,450.0577419354839,434.6643333333334,397.5565053763441,301.6099462365591,,,,,,,,,,,,,,,,,,,,,,,,,,,502.8739032258064,1025.9551709677419
2011_7,418.6317204301076,287.1647526881721,501.85998924731183,322.9379247311828,372.28110752688167,427.9904516129033,488.9910752688172,531.4160215053764,550.8110537634409,379.9079569892473,288.9157741935484,550.6270215053763,321.80548387096775,415.60684946236563,297.5154731182796,348.8595483870968,415.9732795698925,393.5202688172043,310.6110215053763,379.4774623655914,405.2432580645161,701.9554731182797,238.01379569892475,307.14508602150534,534.0065483870968,,,,,,,,,,,,,,,,,,,,,,,,,,,407.650752688172,825.5000043010753
2011_8,430.58858064516124,308.35040860215054,488.8029247311828,376.90777419354845,339.4595268817204,426.5979032258065,360.0408172043011,324.4691720430108,315.1031182795699,393.55550537634406,370.1773548387097,360.9640537634408,437.66007526881725,315.9168387096774,281.7388709677419,464.10908602150533,276.48630107526884,449.3177956989247,294.9785161290323,438.79039784946235,227.18993548387095,527.4488387096775,257.993817204301,390.7031612903225,381.9522043010753,,,,,,,,,,,,,,,,,,,,,,,,,,,369.5725483870968,182.15739139784944
2011_9,255.36635483870967,128.46101075268817,179.71632258064514,373.6119784946237,162.6115698924731,119.79474193548387,109.72703225806451,96.85962365591396,253.79631182795697,212.36960215053762,150.43460215053764,282.2715698924731,109.3949247311828,174.99034408602154,168.21543010752688,226.43423655913978,259.042752688172,129.7114301075269,50.63144086021506,175.16433333333333,164.70146236559137,146.18121505376345,279.12872043010753,268.6623010752688,129.08855913978496,,,,,,,,,,,,,,,,,,,,,,,,,,,184.25543010752688,68.88897204301075
2011_10,61.04676603633667,63.490772339636635,97.89769076751946,106.71560363366703,118.65794846125324,97.27024842417501,83.4514412309974,68.53183388950686,57.51590730441231,74.35742639970337,64.33730144605117,134.37650723025587,105.10116314423433,75.9796559139785,127.54709269558768,121.1457786429366,95.56618613274007,57.46673748609567,108.98923322209863,138.05672376714867,91.8460088987764,68.85303485354098,83.77747126436782,100.55084241750092,78.47364330737857,,,,,,,,,,,,,,,,,,,,,,,,,,,91.24050611790881,45.851688134964775
2011_11,79.92762588060808,112.26004783092326,98.54564293659621,88.55830255839821,152.41436225435672,114.91835224323322,101.55120578420468,132.6012439747868,150.04402521319986,155.5428531701891,160.70577641824252,128.43905747126436,108.81803559510567,68.66469818316648,141.6653388950686,100.33552502780869,93.098156470152,108.81746125324435,103.57499147200593,121.71775565443085,173.34416685205784,81.71091657397108,71.18505005561735,126.17703670745273,92.28316129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,114.67662031887282,49.88065587690026
2011_12,127.38940526510937,127.7716544308491,129.46052169076754,130.3104827586207,146.7337567667779,162.67869521690767,127.14913236929922,129.24088950685947,155.39215313311087,132.1581097515758,88.09551835372636,86.90036225435671,89.21169595847236,138.034631071561,171.85285799035967,97.04658175750833,166.98417945865776,137.5183945124212,138.3471738969225,155.8557597330367,144.65032480533927,131.57314942528737,151.76846533185022,151.85467482387838,152.91406674082313,,,,,,,,,,,,,,,,,,,,,,,,,,,134.8361071560994,137.9130225435669
2012_1,102.31900556173525,178.97410196514647,167.30887022617725,166.62167185761956,134.14879866518353,147.60514868372266,162.7248387096774,139.44383388950686,103.93342973674454,157.86297182054136,157.79443566926216,134.793290693363,174.26940155728587,241.16140044493883,142.22516944753428,182.11064516129034,160.2313748609566,133.04889581015945,100.81072265480162,115.68147571375602,104.66334000741566,125.70216573971078,314.92088134964774,117.51305561735262,242.92497701149426,,,,,,,,,,,,,,,,,,,,,,,,,,,156.35201446051167,146.2521838338895
