date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mean,obs
2011_1,651.9148225806451,419.9180721966205,478.68524116743475,233.80981950844853,309.237024577573,408.8485430107527,458.7427273425499,496.5138917050691,404.85445238095235,664.3162135176651,408.51401075268814,602.6961620583718,314.18358294930874,522.0942549923195,460.0231021505376,479.40184792626724,401.23824884792634,345.0770629800307,209.682267281106,748.3797135176651,422.5182995391705,363.7261175115207,232.33677112135177,513.7563932411674,424.00286175115207,,,,,,,,,,,,,,,,,,,,,,,,,,,438.9774493087558,1067.5119906298003
2011_2,523.9033072196621,505.5686029185868,653.1829708141321,725.9079639016898,479.88383102918584,801.8856889400922,495.1972818740399,785.4099247311829,631.7946543778802,668.6176413210446,673.9226121351767,633.0559370199693,449.5681843317972,622.8767826420891,447.15243394777264,1029.2772749615974,399.2756728110599,526.0097058371736,616.8753525345622,467.4908847926268,715.6232519201228,418.54408218125957,540.7075514592934,521.9917542242704,425.60924039938556,,,,,,,,,,,,,,,,,,,,,,,,,,,590.373604454685,1183.130474500768
2011_3,691.6248387096774,524.893623655914,766.0116451612903,629.9259569892472,415.78730107526883,657.0423978494624,660.4387419354839,860.4826666666667,307.032064516129,463.004064516129,512.8354516129032,358.2846989247312,943.1756559139785,533.7702258064517,549.3695698924731,620.027182795699,573.0524731182795,682.7103870967742,1122.29688172043,678.1366344086023,613.0346881720429,576.9810752688171,357.41483870967744,1290.4069677419357,507.05827956989253,,,,,,,,,,,,,,,,,,,,,,,,,,,635.7912043010753,1203.8945268817206
2011_4,618.8171720430107,848.693376344086,1000.6344946236559,905.237376344086,401.7809139784946,882.7965913978495,445.17072043010756,810.9114946236559,548.7628602150538,612.7913440860215,643.9587741935484,921.0468387096774,541.4099139784946,505.7750107526881,449.3335698924731,308.9490752688172,577.8778387096773,615.4776236559139,601.3754946236559,976.2033978494624,501.13758064516134,690.8554623655914,713.124946236559,700.042311827957,683.145247311828,,,,,,,,,,,,,,,,,,,,,,,,,,,660.2120430107526,1203.683172043011
2011_5,747.2189462365592,597.9003333333333,661.9068172043011,615.2705376344086,392.83554838709676,488.2095161290323,397.9464516129033,413.35550537634407,711.6197096774195,693.9801075268817,537.5820967741936,473.37910752688174,803.5676774193547,285.8381182795699,649.3511505376345,410.5734946236559,514.6928817204301,365.1637419354838,376.03713978494625,834.1710752688172,692.4790322580644,368.78094623655915,640.135376344086,580.9324623655915,731.1537419354838,,,,,,,,,,,,,,,,,,,,,,,,,,,559.361247311828,1170.0395053763443
2011_6,402.9865913978495,368.8390752688172,402.7768817204302,378.57547311827955,517.4215483870968,706.9893655913977,465.440064516129,496.60102150537637,520.4174408602152,601.2540860215054,790.2649892473117,591.0742043010753,563.0483870967741,510.59096774193546,483.68458064516125,645.0520430107525,647.7290537634409,600.0442150537634,802.5910860215052,611.7776129032258,559.2357204301077,525.0672795698924,466.1613010752689,434.77244086021506,346.66603225806443,,,,,,,,,,,,,,,,,,,,,,,,,,,537.5629354838709,1052.3135376344085
2011_7,440.91333333333336,294.41991397849466,531.5306344086022,358.6076021505377,383.40207526881716,453.75335483870975,502.49720430107527,562.2647311827958,564.01911827957,416.96086021505374,331.5528709677419,602.04411827957,339.00709677419354,440.51072043010754,329.60386021505377,361.9766451612904,456.8465053763441,406.66220430107523,330.1400537634408,389.602623655914,434.989064516129,732.1628924731184,256.42476344086026,342.9521827956989,540.3268709677419,,,,,,,,,,,,,,,,,,,,,,,,,,,432.1265591397849,843.7296817204301
2011_8,443.69856952169073,324.8065487578791,503.9962284019281,399.4200989988877,371.57179606970703,453.0722858731924,366.1697493511309,340.632687059696,328.5559436410827,399.45736299592136,375.9179110122358,378.7913173896922,458.62148794957363,335.3109543937708,292.0345884315906,472.1898980348535,311.6231531331109,486.33871894697813,301.8609521690768,460.601688172043,253.43816685205783,546.560551724138,280.6097126436781,401.8877552836484,394.8217037449018,,,,,,,,,,,,,,,,,,,,,,,,,,,387.2810467185762,190.28955157582496
2011_9,311.8755761957731,170.42592732665926,211.0374349276974,413.26705079718215,198.10437300704484,171.27497552836485,130.71079199110122,131.624028550241,273.68353096032627,275.44506377456435,194.90925176121618,308.37505153874673,131.73874008157213,231.2034475342974,192.77017982944014,258.22897515758245,295.7529640341119,169.40389951798295,67.54037300704486,213.54604634779386,235.0665569150908,163.19102595476457,324.93579495736003,320.6605101965146,178.97920430107527,,,,,,,,,,,,,,,,,,,,,,,,,,,222.95015758249906,87.3005838338895
2011_10,146.14030367074528,162.4062884686689,207.49435743418616,186.18666814979605,195.78494846125326,286.9532914349277,196.0906777901372,153.9309736744531,118.10215461624027,163.49791027067113,213.5208283277716,199.25748572487953,249.86931368186873,166.50882795698925,199.23651205042637,189.19048832035597,193.9062506488691,117.57642565813867,166.97406117908787,216.85734742306266,237.5558153503893,141.86709936967,149.31656803856137,277.1681219873934,142.8949766407119,,,,,,,,,,,,,,,,,,,,,,,,,,,187.13157063403784,162.51355050055616
2011_11,182.94873340748978,245.35096180941787,203.29670745272526,154.64192621431218,232.56572784575457,192.85453503893214,239.7027434186133,216.03115795328142,242.40177790137193,291.733595105673,271.0728409343716,267.39613274008155,212.65185279940675,204.39508527994067,261.3020808305525,200.3563959955506,182.888468298109,244.58794512421213,204.51508824619947,224.73544382647387,284.9245109380794,252.8138305524657,194.52328661475713,198.5815743418613,219.05729032258063,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0133945124212,172.61055050055617
