date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mean,obs
2011_1,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.4238709677419354,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.4238709677419354,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.423548387096774,2.424193548387097,2.423548387096774,2.423548387096774,2.423548387096774,,,,,,,,,,,,,,,,,,,,,,,,,,,2.423548387096774,2.7606129032258067
2011_2,2.4575,6.2125,2.400357142857143,2.400357142857143,2.400357142857143,3.4310714285714283,2.400357142857143,9.206785714285715,3.64,2.400357142857143,2.400357142857143,2.400357142857143,2.5575,2.400357142857143,2.5524999999999998,2.400357142857143,2.9114285714285715,2.435,4.635,3.1542857142857144,7.89,2.400357142857143,2.400357142857143,2.400357142857143,2.6535714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,3.301071428571429,5.294714285714285
2011_3,44.34935483870967,13.827741935483871,32.00354838709678,12.150645161290322,8.37483870967742,44.17161290322581,10.412903225806453,3.5570967741935484,11.24258064516129,11.105483870967742,21.86225806451613,15.88258064516129,10.378387096774194,5.489677419354839,17.69161290322581,19.574516129032258,18.773870967741935,11.121612903225806,44.41129032258065,19.188064516129035,3.4751612903225806,17.181290322580644,10.324193548387097,4.464838709677419,15.640645161290323,,,,,,,,,,,,,,,,,,,,,,,,,,,17.06677419354839,11.572516129032257
2011_4,58.101,37.08166666666667,125.57333333333332,137.17533333333333,74.97066666666666,44.20633333333333,49.88166666666667,44.824666666666666,65.48433333333334,55.059999999999995,32.481,53.69133333333333,77.61666666666666,51.856,22.250999999999998,36.31966666666666,64.22733333333333,56.641,61.399,52.065000000000005,41.79866666666667,58.306000000000004,32.88533333333333,74.30033333333334,96.77066666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,60.198,46.88303333333333
2011_5,109.68580645161289,106.18354838709678,60.84903225806451,79.69032258064516,70.86774193548388,63.46709677419355,79.77935483870968,80.57548387096774,86.60064516129032,70.39709677419354,122.54096774193549,70.0,68.26483870967742,57.733870967741936,53.72161290322581,96.49225806451612,64.59290322580645,89.2490322580645,81.89129032258064,63.73612903225806,78.34516129032258,74.99,113.06709677419354,81.77387096774194,68.70806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7290322580645,130.84496774193548
2011_6,149.405,42.565666666666665,50.458999999999996,91.32366666666667,26.533666666666665,119.88000000000001,152.65266666666668,99.16466666666666,94.30300000000001,159.58100000000002,305.43433333333337,36.041666666666664,158.84333333333333,76.59866666666667,72.296,65.92766666666667,60.071999999999996,132.72766666666666,94.373,84.91366666666666,59.59733333333334,19.508666666666667,64.586,124.34566666666666,63.315333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,96.17766666666667,213.6945333333333
2011_7,155.26709677419353,129.38387096774193,108.59612903225806,98.93193548387096,131.0193548387097,288.59967741935486,154.9067741935484,148.36161290322582,130.7216129032258,160.22548387096774,119.82548387096773,207.83322580645162,96.87838709677419,116.62290322580645,139.40032258064517,129.9867741935484,136.85290322580644,143.03129032258065,98.11677419354838,145.14354838709676,206.85032258064516,281.22161290322583,139.8458064516129,97.49806451612903,143.28064516129032,,,,,,,,,,,,,,,,,,,,,,,,,,,148.3358064516129,656.4616129032258
2011_8,210.32387096774193,146.76193548387096,257.77967741935487,157.03,193.91516129032257,186.84806451612903,241.34967741935483,219.54290322580644,167.30129032258066,225.33903225806452,156.78774193548387,240.77903225806452,130.54967741935485,216.9325806451613,138.43354838709678,223.42483870967743,167.63677419354838,168.57709677419356,206.81451612903226,194.4025806451613,117.66225806451612,247.7035483870968,135.1993548387097,289.9829032258064,194.2241935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,193.411935483871,118.37909677419354
2011_9,175.60066666666668,55.818999999999996,100.45766666666667,306.40133333333335,63.31733333333333,55.038000000000004,40.29066666666667,14.186,155.47266666666667,83.91533333333334,76.08466666666666,217.98999999999998,92.44733333333333,56.79766666666667,83.52199999999999,55.60333333333333,226.25933333333333,91.28,29.50433333333333,68.81066666666668,96.001,90.11333333333333,169.676,169.01666666666668,87.79266666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,106.45599999999999,26.058766666666667
2011_10,32.82,17.932258064516127,25.504516129032258,63.17,30.17096774193548,37.17451612903226,29.279677419354837,16.655483870967743,19.431612903225805,17.799032258064514,27.299354838709675,68.49548387096775,22.653548387096773,36.68451612903226,43.309677419354834,23.179354838709674,33.35548387096774,22.899032258064516,21.274516129032257,31.10258064516129,18.63290322580645,27.983548387096775,21.961290322580645,17.40290322580645,40.70612903225807,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87516129032258,11.36116129032258
2011_11,22.50766666666667,43.652,27.383666666666667,54.46133333333333,63.477666666666664,39.87866666666666,68.21666666666667,77.90133333333333,42.13166666666667,67.22833333333332,83.83866666666667,30.956,25.505333333333333,42.62,59.564,41.004000000000005,58.425,47.059333333333335,56.526666666666664,27.51033333333333,64.01899999999999,31.913,24.078666666666667,50.51866666666667,23.874666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,46.96966666666666,13.239366666666665
2011_12,17.368709677419353,17.16,17.372903225806454,17.370967741935484,19.44451612903226,17.126451612903224,17.11258064516129,17.013548387096773,18.07967741935484,17.078387096774193,17.28290322580645,17.154838709677417,18.698064516129033,17.039032258064516,17.07935483870968,16.991290322580646,19.866129032258065,18.74483870967742,17.42838709677419,22.575483870967744,20.908709677419353,17.170967741935485,17.30483870967742,17.149354838709677,22.336451612903225,,,,,,,,,,,,,,,,,,,,,,,,,,,18.113548387096774,13.119000000000002
2012_1,2.959354838709677,2.9432258064516126,2.972258064516129,2.950322580645161,2.9454838709677422,2.9525806451612904,2.97,2.971290322580645,2.9496774193548387,2.9761290322580645,2.943548387096774,2.9690322580645163,2.9480645161290324,2.956774193548387,2.955806451612903,2.9661290322580647,2.9535483870967743,2.9670967741935486,2.958064516129032,2.9612903225806453,2.9596774193548385,2.9629032258064516,2.94258064516129,2.9496774193548387,2.960322580645161,,,,,,,,,,,,,,,,,,,,,,,,,,,2.958064516129032,5.110677419354839
2012_2,2.3517241379310345,2.3517241379310345,2.3517241379310345,2.3517241379310345,9.443103448275863,2.3517241379310345,2.3517241379310345,2.4003448275862067,2.3731034482758617,2.3517241379310345,2.682758620689655,2.3517241379310345,2.4065517241379313,2.3517241379310345,2.3517241379310345,2.3517241379310345,2.3517241379310345,2.3517241379310345,2.3706896551724137,2.3517241379310345,2.3517241379310345,2.3517241379310345,3.1513793103448275,2.3517241379310345,2.3517241379310345,,,,,,,,,,,,,,,,,,,,,,,,,,,2.685862068965517,3.0214827586206896
2012_3,7.623870967741936,41.47161290322581,13.15709677419355,7.54967741935484,21.73709677419355,30.67838709677419,23.98677419354839,15.040322580645162,4.441612903225806,7.266129032258065,4.450967741935483,19.036451612903225,9.442258064516128,12.104193548387098,24.62290322580645,14.41225806451613,12.145483870967741,3.5016129032258063,45.76516129032258,38.402903225806455,14.234193548387097,16.70741935483871,5.298064516129033,5.745161290322581,11.930645161290323,,,,,,,,,,,,,,,,,,,,,,,,,,,16.43064516129032,15.390129032258065
2012_4,53.13733333333333,65.22966666666667,98.23233333333334,104.72066666666666,100.96233333333333,55.428999999999995,48.271,113.93499999999999,72.64033333333333,80.60133333333333,76.87066666666666,64.64733333333334,77.95133333333334,54.12533333333333,136.36566666666667,53.33766666666667,71.54033333333334,96.24533333333333,70.28166666666667,52.794,63.410999999999994,73.435,74.77066666666666,136.886,54.34133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,78.00633333333333,101.27173333333333
2012_5,56.10935483870967,58.17967741935484,23.52741935483871,18.307096774193546,36.24354838709677,42.579032258064515,44.05806451612903,68.8683870967742,26.51258064516129,24.57677419354839,31.221290322580646,70.33709677419354,26.62290322580645,14.517096774193547,26.973870967741938,27.99774193548387,54.354516129032255,15.064838709677419,35.29516129032258,39.652580645161294,21.81709677419355,16.32774193548387,66.0741935483871,14.129677419354838,39.303548387096775,,,,,,,,,,,,,,,,,,,,,,,,,,,35.946129032258064,21.45816129032258
2012_6,67.45866666666667,103.237,14.885,32.657000000000004,83.95599999999999,74.65633333333334,65.85266666666666,257.849,95.45033333333335,60.13133333333333,79.75066666666666,110.56133333333334,28.707,75.71166666666666,123.91266666666667,27.960666666666665,157.62366666666668,91.34133333333334,16.790666666666667,79.75233333333334,42.82533333333333,66.57433333333333,82.298,110.90766666666667,62.54933333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,80.536,9.317133333333334
2012_7,149.58548387096775,83.99096774193548,112.4274193548387,257.0254838709677,177.81032258064516,147.2425806451613,220.24483870967742,60.718709677419355,245.53096774193548,113.75870967741936,129.01129032258063,83.46064516129033,147.74967741935484,46.42709677419355,139.45709677419356,107.88225806451612,59.66451612903226,284.8148387096774,100.5383870967742,472.70935483870966,65.02354838709678,89.08548387096775,185.2474193548387,116.02516129032259,70.14709677419354,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6225806451613,149.25254838709677
2012_8,89.8674193548387,52.642258064516135,156.06032258064516,382.2861290322581,99.28,54.465161290322584,83.39806451612904,149.6516129032258,76.14,164.35870967741934,221.96774193548387,158.8141935483871,197.5041935483871,108.05580645161291,71.25451612903225,167.84354838709677,116.81774193548387,108.63870967741936,19.75258064516129,80.10032258064517,101.82967741935484,71.29774193548387,126.44451612903225,107.36580645161291,304.61,,,,,,,,,,,,,,,,,,,,,,,,,,,130.81806451612903,156.4832258064516
2012_9,69.911,104.91699999999999,46.418,81.28166666666667,81.26299999999999,189.72633333333334,85.908,73.24466666666667,92.36733333333333,63.52366666666667,244.88433333333333,167.362,136.01466666666667,97.693,95.85066666666667,113.95566666666667,69.489,90.99766666666666,143.35600000000002,129.73566666666667,63.031666666666666,63.708666666666666,219.88166666666666,106.06833333333334,182.99866666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,112.54333333333334,138.5519
2012_10,16.22032258064516,17.11774193548387,18.12,30.801935483870967,45.39709677419355,16.131290322580647,15.064838709677419,12.415806451612903,45.30290322580645,22.380967741935486,17.238064516129032,15.83258064516129,13.834838709677419,19.46225806451613,77.93612903225807,17.442903225806454,15.148387096774194,52.06290322580645,25.019032258064517,15.037741935483872,20.298709677419353,14.16709677419355,39.39677419354839,30.473225806451612,25.938064516129035,,,,,,,,,,,,,,,,,,,,,,,,,,,25.529354838709676,23.785387096774194
2012_11,44.44466666666666,31.408333333333335,33.099333333333334,29.933,35.907333333333334,35.33733333333334,72.99600000000001,35.55166666666666,26.205666666666666,24.37933333333333,35.96066666666666,50.61066666666667,20.294,34.395999999999994,39.048,35.417,28.915000000000003,24.694000000000003,29.171,19.453333333333333,27.073,34.11266666666667,33.287,33.28966666666667,45.193333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,34.407000000000004,32.9221
2012_12,8.257741935483871,5.997096774193548,5.845483870967742,5.878387096774193,5.853548387096774,5.885483870967741,5.849677419354839,6.538387096774193,5.894193548387097,5.874516129032258,5.847096774193548,6.025806451612904,5.860967741935484,5.880645161290323,16.372258064516128,5.880967741935484,5.872903225806452,11.846129032258066,5.869677419354839,5.859677419354839,5.861612903225807,5.841290322580645,5.8832258064516125,5.850322580645161,5.871612903225807,,,,,,,,,,,,,,,,,,,,,,,,,,,6.661612903225806,14.275935483870967
2013_1,2.479032258064516,2.4780645161290322,3.601290322580645,2.4761290322580645,2.4761290322580645,2.4793548387096775,2.4761290322580645,2.4738709677419353,2.512258064516129,2.475806451612903,2.4812903225806453,2.4764516129032255,2.4922580645161294,2.5745161290322582,2.4761290322580645,2.7087096774193546,2.47741935483871,2.529677419354839,2.4764516129032255,2.4754838709677416,2.4780645161290322,2.4764516129032255,2.4780645161290322,2.475806451612903,2.473548387096774,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5387096774193547,9.202967741935483
2013_2,6.2175,3.603214285714286,5.721785714285715,3.6464285714285714,3.6167857142857143,3.6014285714285714,7.964285714285714,3.6132142857142857,9.257499999999999,3.5846428571428572,3.6357142857142857,3.632142857142857,4.158214285714285,3.6164285714285715,6.879642857142857,9.396428571428572,4.047857142857143,4.11,3.619285714285714,3.5864285714285713,8.347142857142858,3.621428571428571,3.593571428571429,3.6260714285714286,4.378571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,4.842142857142858,24.499035714285718
2013_3,79.46677419354837,56.280967741935484,56.04677419354839,30.868709677419357,57.25064516129032,45.6325806451613,35.98870967741936,20.592903225806452,28.537096774193547,31.07967741935484,22.23,78.83645161290322,51.61838709677419,40.82741935483871,29.198387096774194,27.42774193548387,35.64032258064516,42.671290322580646,23.826129032258066,116.85580645161289,41.73258064516129,30.336451612903225,75.2641935483871,41.918064516129036,29.17516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,45.17258064516129,56.83216129032258
2013_4,65.56133333333334,50.17333333333333,56.86,60.984,63.325,78.32533333333335,78.00266666666667,77.44466666666668,89.83200000000001,44.98433333333333,59.608333333333334,57.11333333333334,147.96966666666668,99.19833333333332,56.23766666666666,63.367666666666665,84.30033333333333,70.70166666666667,70.38533333333334,54.791666666666664,66.39766666666667,55.56133333333333,74.341,51.031666666666666,46.538,,,,,,,,,,,,,,,,,,,,,,,,,,,68.921,51.80566666666667
