date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mean,obs
2011_1,87.87162442396313,40.16092165898617,62.20277649769585,22.67501152073733,9.52959677419355,31.34123271889401,11.195829493087558,32.09508064516129,7.5682027649769585,19.92991935483871,11.399677419354838,27.61577188940092,44.343790322580645,26.027592165898618,38.94120967741935,34.383433179723504,21.074435483870964,25.332108294930876,19.474781105990786,30.791336405529954,30.45307603686636,26.870633640552995,29.84820276497696,18.217407834101383,19.15479262672811,,,,,,,,,,,,,,,,,,,,,,,,,,,29.140541474654377,19.62784331797235
2011_2,159.09133870967742,154.13490860215055,148.9409807987711,131.03336789554533,122.13845391705068,155.9712004608295,108.20234639016897,230.30262442396312,95.14787096774194,88.94226036866361,119.33076574500768,114.93071198156683,196.81699462365592,179.0780238095238,76.31559677419355,146.59592703533028,113.99061136712749,113.53310752688174,314.4266344086022,154.00438248847925,136.62659139784947,114.93007757296466,87.04974423963134,115.55284101382489,120.96094777265745,,,,,,,,,,,,,,,,,,,,,,,,,,,139.92092089093703,63.750263748079874
2011_3,197.54163440860216,165.0275376344086,292.87240860215053,167.65730107526883,140.94137634408602,217.6525913978495,140.81851612903225,196.60120430107526,104.37429032258065,138.4151612903226,93.5634623655914,147.6785376344086,136.88416129032257,214.14679569892473,149.45475268817202,277.1530860215054,109.38331182795699,133.93562365591396,164.24902150537636,182.52133333333336,179.209,119.03823655913979,184.07108602150538,188.05786021505375,247.46332258064515,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5497741935484,189.30051720430106
2011_4,246.20731182795697,141.4883010752688,370.4711505376344,318.2672903225806,185.78121505376345,201.78866666666664,211.35549462365591,220.61965591397848,151.30289247311828,228.71933333333334,178.4081612903226,169.70159139784946,142.45931182795698,175.20044086021505,190.69325806451613,203.94839784946237,188.40340860215053,269.69980645161286,237.60008602150538,280.04294623655915,222.7019677419355,200.1833548387097,123.81870967741935,259.67117204301076,226.77581720430106,,,,,,,,,,,,,,,,,,,,,,,,,,,213.81147311827957,391.42253440860213
2011_5,400.4638602150537,322.7078817204301,373.8538279569892,331.74696774193546,318.9015913978494,285.0973655913979,347.0055483870968,260.79636559139783,461.4009139784946,564.9028924731183,445.4196129032258,241.09144086021504,568.0294086021506,152.3598494623656,441.852752688172,327.4169247311828,324.3194193548387,175.78638709677418,201.62287096774196,402.32275268817205,238.3591505376344,229.05318279569892,579.5566989247311,412.39844086021503,587.6284086021506,,,,,,,,,,,,,,,,,,,,,,,,,,,359.76427956989244,1001.0011139784947
2011_6,246.81209677419358,183.28018279569892,230.92351612903224,170.39560215053763,209.264311827957,420.3964516129032,396.9239569892473,286.2846666666667,264.28106451612905,406.39487096774195,537.943688172043,389.0619892473118,421.9297849462366,416.5831827956989,353.30632258064514,433.4534731182796,431.21199999999993,465.89734408602146,560.1536451612903,399.3994731182796,341.9428172043011,314.1022150537634,255.59148387096775,312.38244086021507,215.2363010752688,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5266989247312,988.5352430107527
2011_7,354.3592903225806,256.8556021505376,394.6438709677419,289.7183225806451,306.45947311827956,364.07015053763445,443.2073440860215,396.9776021505377,518.4723118279569,311.30547311827956,247.97889247311826,511.08662365591397,310.1003978494624,352.55560215053765,230.99245161290324,287.72982795698925,343.1381182795699,314.05494623655915,277.5775483870968,310.44858064516126,316.41469892473117,559.9830430107527,207.69859139784944,285.6541397849462,487.48522580645164,,,,,,,,,,,,,,,,,,,,,,,,,,,347.159494623656,800.899476344086
2011_8,400.3087419354839,304.3379139784946,479.2143870967742,373.93089247311826,303.6119139784946,413.88732258064516,321.7640322580645,302.3297204301075,294.83103225806457,386.4062795698925,352.833311827957,319.10024731182796,442.45193548387095,256.4447419354839,243.56878494623658,430.9688602150537,226.21459139784946,421.7887849462366,279.64734408602146,430.6768387096774,210.4339677419355,520.3621612903225,247.37890322580648,345.24782795698917,371.22578494623656,,,,,,,,,,,,,,,,,,,,,,,,,,,347.1599569892473,155.79902473118278
2011_9,265.0113440860215,119.44179569892472,179.09008602150539,396.50452688172044,178.0559569892473,118.7527634408602,119.178,81.25239784946237,255.76090322580646,151.01455913978495,157.98730107526882,319.439752688172,113.32205376344086,180.46738709677422,161.60648387096774,196.51178494623656,274.78837634408603,126.80287096774194,44.367483870967746,204.10468817204304,181.2725053763441,126.18202150537635,309.07717204301076,282.14190322580646,142.8475376344086,,,,,,,,,,,,,,,,,,,,,,,,,,,187.39944086021504,50.65929462365591
2011_10,43.438258064516134,59.90254838709677,67.93167741935484,88.3824623655914,85.38167741935483,66.84509677419355,52.14923655913978,40.22574193548387,35.57204301075269,53.77940860215054,44.54364516129032,131.0954193548387,48.367935483870966,67.24355913978495,108.41579569892474,63.42037634408602,101.29169892473118,45.921129032258065,54.84925806451612,129.03929032258065,57.375354838709676,51.73429032258065,38.07639784946237,77.33774193548388,67.02887096774195,,,,,,,,,,,,,,,,,,,,,,,,,,,67.17332258064516,37.719527956989246
2011_11,43.71895698924731,73.83393548387096,44.363344086021506,66.93423655913978,89.04024731182795,55.487698924731184,79.50602150537635,95.84326881720429,63.5813440860215,94.72091397849461,93.81382795698926,48.264709677419354,50.18436559139785,54.479032258064514,75.48367741935483,56.504000000000005,85.01596774193548,67.53675268817204,85.99763440860215,42.17388172043011,73.61835483870966,48.677193548387095,31.962860215053762,73.47866666666667,32.47305376344086,,,,,,,,,,,,,,,,,,,,,,,,,,,65.06708602150538,31.46904408602151
2011_12,22.598375973303668,25.92205784204672,32.102747497219134,23.02788654060067,26.67298109010011,30.20705228031146,22.316518353726362,22.266774193548386,24.36201334816463,93.35114571746384,22.48103448275862,22.54687430478309,24.054349276974417,29.441802002224694,51.98255839822025,25.0212680756396,33.16174638487208,34.541724137931034,34.642558398220245,35.97628476084539,26.536195773081197,23.13978865406007,25.852992213570634,33.63020022246941,33.14081201334817,,,,,,,,,,,,,,,,,,,,,,,,,,,31.15904338153504,21.251160177975528
2012_1,27.603381535038928,24.6889766407119,21.224671857619576,43.671624026696335,81.48186874304784,19.639187986651834,61.47744160177976,43.41586206896552,74.89236929922136,33.7844382647386,37.83129032258064,41.73213570634038,133.22666295884318,62.373837597330365,37.17486095661847,40.63780867630701,12.719187986651836,64.11737486095662,17.155639599555062,88.39578420467186,61.44047830923248,78.87340378197999,60.38500556173526,32.088720800889874,92.04176863181313,,,,,,,,,,,,,,,,,,,,,,,,,,,51.683192436040045,23.522289210233595
2012_2,166.47541230997405,121.7004660734149,146.5242295142751,127.06067037449017,101.60611420096403,127.38855209492027,109.43084241750091,153.77515127919912,79.42627549128662,110.64020800889878,116.49087690025955,74.329971449759,144.0676377456433,129.34760585836113,120.49613274008156,131.86517575083425,182.63517575083426,162.30022951427514,169.56664664441973,132.5952295142751,101.14869187986652,168.95545532072674,198.34858361142008,86.0702402669633,161.9231649981461,,,,,,,,,,,,,,,,,,,,,,,,,,,132.96608787541714,119.68334512421208
2012_3,121.28224731182797,122.40308602150537,158.6800752688172,166.1565053763441,112.11637634408602,118.32287096774193,299.5809032258065,186.10962365591396,197.32550537634407,120.93387096774194,203.96424731182793,197.83922580645162,147.60687096774194,201.60926881720428,146.04884946236558,161.50177419354839,132.5563870967742,176.90221505376343,136.77513978494625,180.57449462365594,162.5448817204301,120.84867741935484,168.4884731182796,172.1335483870968,153.20827956989248,,,,,,,,,,,,,,,,,,,,,,,,,,,162.6220322580645,138.12002365591397
2012_4,134.84160215053762,118.23778494623656,205.32045161290324,398.3888709677419,244.0764623655914,219.90445161290322,306.91664516129026,337.4371720430108,227.47918279569893,153.60130107526882,136.34882795698925,108.88961290322581,358.6780752688172,110.46206451612903,390.3476021505376,286.0535698924731,157.51055913978493,285.8979569892473,151.50506451612904,328.9228924731183,123.75455913978494,149.67330107526882,249.88427956989244,325.39343010752685,139.97248387096772,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9811182795699,132.04702795698924
2012_5,506.4697419354839,189.2920752688172,105.55802150537636,188.02304301075264,499.87777419354836,299.3382258064516,271.95113978494624,415.72,255.51952688172042,202.89313978494624,183.01601075268817,506.79631182795697,261.05506451612905,186.07576344086021,398.17770967741933,247.7626129032258,361.7733333333333,154.82113978494624,153.61390322580644,141.9324516129032,298.73561290322584,461.87870967741935,305.28555913978494,126.97713978494625,448.6190537634409,,,,,,,,,,,,,,,,,,,,,,,,,,,286.8461075268817,180.0278430107527
2012_6,172.40382795698926,286.0405483870968,213.7359677419355,178.39829032258064,256.0424516129032,388.3331075268817,255.14073118279566,619.6835161290322,333.9793655913979,217.630688172043,499.6200215053763,282.8584301075269,203.40893548387095,364.5819892473118,588.6804086021506,357.97453763440865,509.19721505376344,320.502623655914,279.30937634408605,263.27039784946237,483.24146236559136,248.0959462365591,285.95864516129035,266.7141182795699,430.57030107526884,,,,,,,,,,,,,,,,,,,,,,,,,,,332.21470967741936,315.0529075268817
2012_7,550.4288709677419,247.28177419354836,416.69560215053764,526.3317849462366,412.0301720430108,668.1114731182796,299.86353763440866,243.20375268817207,456.50251612903224,449.86155913978496,221.94496774193547,172.93434408602153,502.0176774193548,288.7673870967742,380.69664516129035,259.91446236559136,278.52597849462364,415.54847311827956,318.5866666666667,617.3486129032258,214.82798924731185,446.81436559139786,448.2729569892473,254.61117204301075,459.6676559139785,,,,,,,,,,,,,,,,,,,,,,,,,,,382.02960215053764,444.28767419354836
2012_8,260.80844086021506,127.85035483870968,751.8101505376345,447.154311827957,323.8755268817204,304.20693548387095,333.18946236559145,428.9926559139785,137.15193548387097,235.79324731182794,500.8303655913978,365.9763440860215,321.61889247311825,282.2895053763441,221.8893870967742,403.030623655914,279.35121505376344,343.50277419354836,83.26270967741935,468.96578494623657,169.88521505376343,300.49432258064513,525.2599569892473,238.22503225806452,469.02081720430107,,,,,,,,,,,,,,,,,,,,,,,,,,,332.97955913978495,318.82051290322573
2012_9,130.2482688172043,213.9653440860215,59.670215053763435,108.1123440860215,141.15774193548387,301.76881720430106,183.89889247311828,121.35168817204303,134.7305698924731,100.06207526881721,364.0486774193548,252.4348064516129,172.97380645161292,256.1584408602151,179.19773118279568,165.13798924731182,87.86749462365592,220.86779569892474,224.98538709677422,162.3658172043011,117.72621505376345,133.81564516129032,317.0509462365591,132.7306989247312,235.34230107526884,,,,,,,,,,,,,,,,,,,,,,,,,,,180.70692473118282,195.2593870967742
2012_10,48.85831182795699,31.69440860215054,62.070419354838705,46.67168817204301,64.14332258064516,70.40804301075269,60.44598924731183,35.08156989247312,72.71020430107528,127.95409677419354,111.42305376344086,36.778247311827954,21.034172043010752,105.781688172043,109.83621505376345,40.52035483870968,75.76964516129033,79.86049462365591,49.31121505376344,38.23320430107527,35.83687096774193,34.321709677419356,71.54736559139785,60.25048387096774,68.32817204301074,,,,,,,,,,,,,,,,,,,,,,,,,,,62.35466666666667,70.98342258064517
2012_11,61.67337634408602,38.8502688172043,50.42901075268817,41.077838709677415,50.55604301075269,46.47346236559141,118.05922580645162,47.12586021505376,38.93824731182796,32.217075268817204,46.205827956989246,59.484537634408596,30.772709677419357,41.46890322580644,54.560258064516134,42.107,62.2933870967742,30.439806451612906,35.113258064516124,36.49591397849463,33.468161290322584,57.1391182795699,42.24635483870967,45.266440860215056,66.23752688172043,,,,,,,,,,,,,,,,,,,,,,,,,,,48.34829032258065,56.40100322580645
2012_12,20.142165898617513,20.578986175115205,11.361082949308756,10.507465437788019,16.479193548387098,12.918502304147465,10.473375576036867,13.696025345622118,14.020633640552994,10.503629032258065,10.467788018433179,10.691474654377881,10.48746543778802,11.601589861751153,22.763790322580643,11.567557603686636,10.519861751152074,21.46316820276498,13.235034562211982,10.549769585253458,10.495921658986177,10.461013824884793,10.527315668202764,22.161129032258064,10.658675115207373,,,,,,,,,,,,,,,,,,,,,,,,,,,13.53536866359447,47.977938940092166
