date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,mean,obs
2011_1,249.8537104454685,502.64233026113675,356.33401305683566,235.95799001536096,295.8960806451613,233.01013594470044,249.72902304147468,356.99247849462364,196.8299984639017,412.6101989247312,289.8168064516129,471.6188579109063,305.88886559139786,282.18866743471585,270.497123655914,254.41723963133643,232.96758602150538,205.33471044546852,172.14217895545318,494.98315360983105,237.40880721966207,267.786321812596,247.7821167434716,399.55281643625193,222.60245929339476,,,,,,,,,,,,,,,,,,,,,,,,,,,297.79570276497697,411.0503777265745
2011_2,317.15201612903223,594.1015322580646,428.6403571428571,595.1338302611367,355.1878410138248,525.4420391705069,451.29722811059906,577.4692588325652,552.241806451613,584.0248947772658,527.707410906298,571.9447442396314,401.0083817204301,518.321539938556,368.0040913978495,857.1186904761904,399.8462242703532,426.7504408602151,597.2485698924731,460.8019738863287,702.807129032258,378.89189477726575,553.2870560675883,376.0376367127496,401.20424884792624,,,,,,,,,,,,,,,,,,,,,,,,,,,500.8672864823349,1064.7513777265744
2011_3,552.6089462365592,504.7464946236559,826.8473010752689,614.9756881720431,476.24091397849463,621.0998924731183,495.70598924731183,694.8206021505376,281.96498924731185,440.1820322580645,457.93843010752687,425.6244516129032,851.9929462365592,568.4456559139785,437.068376344086,624.0177096774194,392.93282795698923,502.4848387096774,930.4971827956988,681.1795913978494,523.168505376344,607.4883763440861,330.8266021505376,1150.1851505376344,607.7657741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0325806451613,1177.8357602150538
2011_4,670.0332688172043,788.244010752688,1058.1248709677418,932.8427204301074,445.7248172043011,905.1799462365591,504.3267634408602,821.3609784946236,550.3899892473119,635.2838494623655,651.1352150537634,864.2133548387096,507.4412795698924,532.0211827956989,465.8488279569892,335.9413225806452,623.0026774193549,645.9329462365591,649.1680215053764,919.9206559139785,554.8669569892473,703.8539462365591,690.752623655914,742.860182795699,691.566752688172,,,,,,,,,,,,,,,,,,,,,,,,,,,675.6006344086021,1192.3220107526884
2011_5,825.1723118279568,691.0704838709678,709.6732473118279,678.4043655913979,472.93003225806456,517.5224838709678,413.370494623656,469.7427419354838,771.8272473118279,789.6383548387097,623.0424516129032,464.6742795698924,812.6160215053765,319.1258924731183,638.4061827956989,437.4077956989247,600.1151505376345,385.21312903225805,412.35922580645166,827.9154623655915,725.4058064516129,402.80637634408595,678.3820645161289,625.2150430107528,781.1701397849462,,,,,,,,,,,,,,,,,,,,,,,,,,,602.9290107526882,1156.8001387096776
2011_6,443.0805053763441,406.653311827957,425.72609677419354,446.9756021505376,557.8061505376344,748.4905806451612,521.5681720430107,545.2430537634409,590.994,660.3796129032258,928.7655698924731,591.1857419354839,601.6539892473119,529.0977634408603,497.5965806451613,646.1026666666667,618.543387096774,619.9768064516128,791.7045053763441,641.8046989247313,581.6557741935484,504.22053763440863,503.023064516129,451.86020430107527,360.0091075268817,,,,,,,,,,,,,,,,,,,,,,,,,,,568.5646559139785,1039.1945376344086
2011_7,445.3514838709677,295.1121505376344,522.0769784946236,374.16123655913975,376.5203440860215,414.4443548387097,501.147247311828,549.2861935483871,572.3680860215054,419.23431182795696,288.54084946236554,556.7363010752688,356.5690967741936,426.5635268817204,314.0398387096774,361.0216989247312,412.60306451612905,405.7909569892473,308.3179784946237,385.7595483870967,424.05539784946234,681.3757634408602,232.2664838709677,315.3785376344086,557.4214301075269,,,,,,,,,,,,,,,,,,,,,,,,,,,419.84575268817207,838.6190043010753
2011_8,446.042935483871,319.97322580645164,502.4431505376344,401.8370967741935,343.93710752688173,447.28139784946234,352.5383225806451,325.84135483870966,323.0570967741936,401.4617741935484,398.403559139785,355.3193870967742,478.13694623655914,308.77397849462363,294.30615053763444,484.060752688172,273.0250752688172,470.2774193548387,287.89980645161285,451.12250537634407,229.9544623655914,539.8209784946235,268.9469677419355,367.4507634408601,396.51304301075265,,,,,,,,,,,,,,,,,,,,,,,,,,,378.73770967741933,187.26806881720427
2011_9,275.88877456433073,134.30965999258433,201.5979948090471,418.30848683722655,190.49235298479795,133.47127289581013,131.84820022246942,106.83564590285502,278.2369543937709,194.5587860585836,168.34394178717093,328.69628216536887,121.67454542083796,192.2570867630701,198.8373515016685,246.16215202076384,282.5922250648869,154.31359399332592,63.5864827586207,215.4460229885058,191.03649870226178,154.7304753429737,336.04540341119764,292.68112458286987,162.21057434186136,,,,,,,,,,,,,,,,,,,,,,,,,,,206.96673785687798,71.91045480163145
2011_10,85.69281868743047,135.83928921023357,186.02720578420468,112.23728995179829,174.20104338153504,126.30507452725249,159.18147237671485,148.01768854282534,88.26559139784946,123.99725064886911,103.6132002224694,168.08613125695214,183.00760177975528,130.01530552465704,157.36013385242865,144.0997200593252,188.62036410826846,84.48117352614015,240.02840155728586,204.65411790878755,152.1005383759733,84.72958509454949,138.07614200964036,207.9296106785317,118.71468854282537,,,,,,,,,,,,,,,,,,,,,,,,,,,145.81050834260287,61.24181716722284
2011_11,246.52118502039303,266.7491368186874,236.03127363737485,206.84285131627735,297.0957834631072,268.14199035965885,276.5056303299963,271.9331920652577,317.5317074527253,328.25441416388577,361.91266852057845,348.38882313681864,271.8735257693734,208.0682169076752,327.0204378939562,220.36775713756026,194.16607119021137,247.7350385613645,239.2299555061179,300.105716722284,368.7121468298109,199.34869632925472,239.99439710789764,276.4652265480163,229.19475268817206,,,,,,,,,,,,,,,,,,,,,,,,,,,269.92606822395254,151.1523892102336
2011_12,246.5952791991101,256.5087137560252,316.0117582499073,228.99686503522435,268.8359488320356,341.8551060437523,206.22604523544678,287.9029462365591,310.04209936967004,335.5474252873563,175.6796903967371,168.81341193919172,189.92888691138302,259.2581783463107,354.15607452725254,298.89582721542456,335.923681868743,232.43454134223208,255.31316054875788,328.8799299221357,313.09171190211345,267.65971338524287,319.4948524286244,299.0646840934371,345.38615609936966,,,,,,,,,,,,,,,,,,,,,,,,,,,277.6992584352985,159.3711838338895
2012_1,396.585446051168,252.16253578049685,466.96624175009265,399.7707208008899,345.7392343344457,309.1959621802002,294.6675491286615,276.8770233592881,272.604035965888,421.80779310344826,382.3721075268817,306.06380237300704,285.0782651093808,519.2900203930293,275.49030181683355,308.1656151279199,270.5555213199852,269.4386866889136,226.28041379310343,315.4419024842417,234.0797793845013,365.06931776047463,518.9128335187245,356.7211939191694,449.7839191694475,,,,,,,,,,,,,,,,,,,,,,,,,,,340.76471931776047,155.56931716722283
2012_2,472.0143908045977,336.0538961809418,327.4077671486837,553.5486703744903,491.1022432332221,583.3830037078235,340.53351983685576,424.57551687059697,299.65963032999633,556.8158639228773,411.0691242120875,331.7311219873934,341.9326484983315,523.7898101594365,531.6610144605116,426.9194983314794,652.351218761587,339.18169187986655,566.2038616981832,539.5165520949203,386.4557133852428,629.4689499443826,573.0847449017426,344.8592080088988,377.95232628846867,,,,,,,,,,,,,,,,,,,,,,,,,,,454.4499373377828,299.7111881349648
