,date,month,leadtime,CRPS,CRPS_ref,CRPSS,count
55,2015_8,8,1,23.29650529032257,52.29918534448428,0.5545531897509847,1.0
56,2015_9,9,1,40.16244799999998,38.89049942386831,-0.03270589462656881,0.0
57,2015_10,10,1,7.534820645161302,4.055117323775388,-0.8581017621818763,0.0
58,2015_11,11,1,7.317641066666649,31.32079028806585,0.7663647373082125,1.0
59,2015_12,12,1,9.031874580645166,11.87846833930705,0.23964316588210433,1.0
60,2016_1,1,1,3.7534753548387103,2.85630481879729,-0.31410181789322955,0.0
61,2016_2,2,1,9.664579862068967,8.609439421030226,-0.12255623036981422,0.0
62,2016_3,3,1,5.919011612903228,5.607728395061732,-0.055509681623599594,0.0
63,2016_4,4,1,14.371437599999997,20.434815555555552,0.29671801730097447,1.0
64,2016_5,5,1,28.38460851612905,8.765911748307467,-2.2380668812470743,0.0
65,2016_6,6,1,50.93021466666666,29.869256378600813,-0.7051048750967404,0.0
66,2016_7,7,1,59.98405832258062,85.26196288331334,0.29647340626355523,1.0
67,2016_8,8,1,30.486883870967706,99.67893118279572,0.6941491696468988,1.0
68,2016_9,9,1,34.03972613333335,42.944214567901206,0.20735012909570227,1.0
69,2016_10,10,1,30.036282322580664,7.891153962564722,-2.8063231898745644,0.0
70,2016_11,11,1,1.3990058666666625,5.144741234567901,0.7280707030964673,1.0
71,2016_12,12,1,20.07949574193548,20.47740215053763,0.01943148870530431,1.0
72,2017_1,1,1,3.1722036809663776,2.771856869772998,-0.14443271424262472,0.0
73,2017_2,2,1,4.817010119734167,1.840661111111112,-1.6169999956300414,0.0
74,2017_3,3,1,8.168854175193172,12.283767821585013,0.3349879048642651,1.0
75,2017_4,4,1,10.68968640266565,5.208584855967068,-1.0523206779321859,0.0
76,2017_5,5,1,21.183138532326304,19.86124022301871,-0.06655668500376644,0.0
77,2017_6,6,1,48.152360028194266,24.255228724279824,-0.9852362793838789,0.0
78,2017_7,7,1,66.70298062779824,88.59075547590608,0.24706612705273334,1.0
79,2017_8,8,1,100.58441594423982,62.224210115491935,-0.6164836123680639,0.0
80,2017_9,9,1,16.560956952454166,41.80258411522632,0.6038293492381983,1.0
81,2017_10,10,1,9.94207389217546,4.050838391079251,-1.4543249896292765,0.0
82,2017_11,11,1,6.472230167884142,5.09065975308642,-0.2713931949508288,0.0
83,2017_12,12,1,2.340707618657836,0.8028618080446026,-1.9154551819555468,0.0
84,2018_1,1,1,2.277189530081483,1.51678972520908,-0.5013218327066309,0.0
85,2018_2,2,1,2.1633990223540387,1.288819047619048,-0.6785901995712131,0.0
86,2018_3,3,1,8.181388237774554,2.281303942652336,-2.5862771657960413,0.0
87,2018_4,4,1,9.826709739843672,43.60733539094651,0.7746546618419654,1.0
88,2018_5,5,1,76.282737619526,87.36044133811234,0.12680457594887995,1.0
89,2018_6,6,1,27.61670007689352,24.490188559670777,-0.12766384013765109,0.0
90,2018_7,7,1,16.40277715766895,25.564014416567147,0.3583645788026594,1.0
91,2018_8,8,1,57.6412497054483,27.336875109518168,-1.1085529883910814,0.0
92,2018_9,9,1,31.709412713059056,26.627088395061776,-0.19087044901761918,0.0
93,2018_10,10,1,8.4371324304548,18.881290402230174,0.5531485268899712,1.0
94,2018_11,11,1,17.20776320645906,11.58706197530864,-0.48508424682010065,0.0
95,2018_12,12,1,3.769105864989892,5.340666905615292,0.2942630702118919,1.0
96,2019_1,1,1,3.596349853034193,3.4292239745121456,-0.04873577222258385,0.0
97,2019_2,2,1,4.167993010929862,4.0427512345679,-0.03097934280276049,0.0
98,2019_3,3,1,10.489891592563666,5.464517483074473,-0.9196373010159706,0.0
99,2019_4,4,1,14.651452274766118,10.465556131687244,-0.3999688206157497,0.0
100,2019_5,5,1,16.909394550483057,24.928065949820784,0.3216724239850375,1.0
101,2019_6,6,1,36.9122603485839,15.8313637037037,-1.3315906980235939,0.0
102,2019_7,7,1,30.211108060175384,75.82933906810035,0.6015907769808784,1.0
103,2019_8,8,1,15.614453733675596,45.47176113102349,0.6566120742787218,1.0
104,2019_9,9,1,29.66099838523646,20.09695539094649,-0.4758951198447945,0.0
105,2019_10,10,1,52.88085768500946,12.651993628036646,-3.1796462470409566,0.0
106,2019_11,11,1,9.748260579264384,4.679222139917703,-1.083307927636843,0.0
107,2019_12,12,1,0.8362101300988456,2.6775726802070965,0.6876984381114282,1.0
108,2020_1,1,1,38.05242406766627,42.308563679808834,0.10059759164487414,1.0
109,2020_2,2,1,1.453996513277385,2.711603320561941,0.46378716154689437,1.0
110,2020_3,3,1,13.980286378688104,4.477502110712874,-2.1223405445725785,0.0
111,2020_4,4,1,4.786312764321412,5.307826748971186,0.09825376925704266,1.0
112,2020_5,5,1,26.18769707680665,22.4441332536838,-0.16679476016336747,0.0
113,2020_6,6,1,31.39267717544535,17.735763127572024,-0.7700212248912075,0.0
114,2020_7,7,1,31.931366186702466,32.90982070888096,0.029731384161398644,1.0
115,2020_8,8,1,146.82938276841406,285.02018972520904,0.48484567738877093,1.0
116,2020_9,9,1,59.688647545815726,131.95167967078194,0.5476476866778939,1.0
117,2020_10,10,1,7.747853319442894,8.410997610513752,0.07884252520080703,1.0
118,2020_11,11,1,4.746560284505957,3.6251890534979374,-0.30932765559523334,0.0
119,2020_12,12,1,0.0628691322196158,0.7143991238550387,0.911997187398045,1.0
120,2011_1,1,2,2.5819565898617505,1.3004309210900624,-0.9854623171352097,0.0
121,2011_2,2,2,5.057413714285721,4.376284951925803,-0.1556408620193217,0.0
122,2011_3,3,2,38.460190649462376,8.716468140183174,-3.4123594592355326,0.0
123,2011_4,4,2,50.863967733333325,49.34667053497941,-0.03074771168762802,0.0
124,2011_5,5,2,98.1339503827956,143.1739645453338,0.314582433374449,1.0
125,2011_6,6,2,597.48456467957,513.259605761317,-0.1640981639171124,0.0
126,2011_7,7,2,496.9422766451614,252.6411816806053,-0.9669884115464875,0.0
127,2011_8,8,2,126.66671875268815,117.91959020576115,-0.0741787563174523,0.0
128,2011_9,9,2,76.33834916989245,47.42276133014734,-0.6097407031708011,0.0
129,2011_10,10,2,18.508035948387096,20.45560964024958,0.09520976035983453,1.0
130,2011_11,11,2,22.744806546236585,3.933442657639711,-4.782417217157238,0.0
131,2011_12,12,2,2.410597677419355,6.217068578255671,0.612261366096158,1.0
132,2012_1,1,2,1.1893440889877656,1.6833578873645605,0.2934692628851583,1.0
133,2012_2,2,2,3.7873974015572873,9.65343969843035,0.6076634319088233,1.0
134,2012_3,3,2,6.932366795698927,38.60148699853975,0.8204119236142077,1.0
135,2012_4,4,2,11.414688722580632,16.949040069029547,0.3265288962624888,1.0
136,2012_5,5,2,68.38557661935485,57.03688947829554,-0.19897100358843844,0.0
137,2012_6,6,2,23.316383552688137,55.11540002654979,0.576953382512758,1.0
138,2012_7,7,2,37.29338864516122,57.21089788928704,0.34814187469439184,1.0
139,2012_8,8,2,33.02061778064515,38.806314071419024,0.14909162153679145,1.0
140,2012_9,9,2,18.608588739784985,22.86063916898982,0.1859987552304614,1.0
141,2012_10,10,2,6.758194881720423,7.996816909597769,0.15488938184776402,1.0
142,2012_11,11,2,3.683969092473104,7.209074379397327,0.4889816780082825,1.0
143,2012_12,12,2,11.55618270967742,7.649524492234166,-0.5107060211924692,0.0
144,2013_1,1,2,24.738180525345623,16.818330519997726,-0.47090583669591046,0.0
145,2013_2,2,2,31.08763405529952,24.773591133299192,-0.25486990917168106,0.0
146,2013_3,3,2,13.86502554838708,10.714895616620222,-0.2939953915071829,0.0
147,2013_4,4,2,18.470553513978437,14.533814390017266,-0.27086757944735895,0.0
148,2013_5,5,2,58.106287888172005,32.25600714456393,-0.8014098157826268,0.0
149,2013_6,6,2,163.95163484731177,177.99625099429193,0.07890399976699813,1.0
150,2013_7,7,2,198.4140616774193,112.4704180804462,-0.7641444307204461,0.0
151,2013_8,8,2,67.60754219354843,120.23769771936816,0.4377175921037446,1.0
152,2013_9,9,2,13.671867509677432,29.11083192884641,0.5303511921921493,1.0
153,2013_10,10,2,35.17504067096772,18.349255637860068,-0.916973710824049,0.0
154,2013_11,11,2,6.511876524731181,4.140911987256079,-0.5725706184463464,0.0
155,2013_12,12,2,7.268545806451611,1.93139968140183,-2.7633566353164274,0.0
156,2014_1,1,2,8.171758506912443,4.649250304375036,-0.7576507978550129,0.0
157,2014_2,2,2,8.232525935483894,4.30806856687718,-0.9109551781000231,0.0
158,2014_3,3,2,49.524766511827934,10.895889316341451,-3.5452707047557483,0.0
159,2014_4,4,2,23.751375956989264,17.831585607327764,-0.33198339620615713,0.0
160,2014_5,5,2,76.4877658580645,52.98372711801406,-0.443608632659956,0.0
161,2014_6,6,2,193.27342201290327,164.02631215982996,-0.1783074280459005,0.0
162,2014_7,7,2,110.96236825806464,202.9047000398249,0.45313061631255647,1.0
163,2014_8,8,2,54.81257038279576,59.27750493827155,0.07532257911538842,1.0
164,2014_9,9,2,10.82269958709675,20.669389149077357,0.47638996445234305,1.0
165,2014_10,10,2,5.312223372043,9.099559779636277,0.41621094858554375,1.0
166,2014_11,11,2,3.544394124731196,7.288216962697476,0.5136815845532452,1.0
167,2014_12,12,2,2.7780738064516157,4.984777220230983,0.4426884725807493,1.0
168,2015_1,1,2,1.4658204239631327,1.3456751436536392,-0.08928252920187507,0.0
169,2015_2,2,2,10.342961658986168,9.54401905330831,-0.08371133808674824,0.0
170,2015_3,3,2,29.901637772043035,7.121888355236965,-3.198554692317712,0.0
171,2015_4,4,2,44.253736455914,14.870550566839242,-1.9759312714754582,0.0
172,2015_5,5,2,78.8422123526882,61.13852944643565,-0.28956671131193956,0.0
173,2015_6,6,2,157.4292577376345,84.91870097968945,-0.8538820768735953,0.0
174,2015_7,7,2,24.284417806451597,133.19508857029075,0.8176778283109438,1.0
175,2015_8,8,2,72.48724555698925,118.74500813487327,0.38955542893511286,1.0
176,2015_9,9,2,68.2798041806452,59.714678752157226,-0.1434341707511666,0.0
177,2015_10,10,2,11.73401080430109,19.725396798088397,0.40513182449955876,1.0
178,2015_11,11,2,11.90932942795698,50.33256065312625,0.7633871737614989,1.0
179,2015_12,12,2,11.570953032258066,14.41266770211073,0.19716784765921547,1.0
180,2016_1,1,2,11.345035630700782,8.462588030596411,-0.3406106488562255,0.0
181,2016_2,2,2,13.687186206896564,15.897746077260065,0.13904863366294784,1.0
182,2016_3,3,2,37.308988430107554,15.138485243594854,-1.4645126530009414,0.0
183,2016_4,4,2,17.785775389247334,12.390200045134744,-0.4354712050215257,0.0
184,2016_5,5,2,89.65792487741939,42.0875319129165,-1.1302728100790276,0.0
185,2016_6,6,2,35.950758855913946,48.57278141245183,0.25985793256019263,1.0
186,2016_7,7,2,34.973422193548416,32.341114058144115,-0.08139200556517112,0.0
187,2016_8,8,2,83.6991888774194,159.8397816567105,0.4763557106379125,1.0
188,2016_9,9,2,21.464826692473128,41.7746927731316,0.4861763123179986,1.0
189,2016_10,10,2,35.25241101075272,6.449306151599615,-4.466078083765508,0.0
190,2016_11,11,2,12.576052369892466,6.396339461038094,-0.9661327305245044,0.0
191,2016_12,12,2,29.42028670967741,29.386213859020305,-0.0011594841996511729,0.0
192,2017_1,1,2,6.386497392442113,3.3025229419127298,-0.9338237779941752,0.0
193,2017_2,2,2,11.851910057191766,11.002639594356276,-0.0771878834667199,0.0
194,2017_3,3,2,39.49225390151845,11.186926425063032,-2.5302148598242824,0.0
195,2017_4,4,2,53.64197223565789,27.46422752157172,-0.9531578739480262,0.0
196,2017_5,5,2,90.40124581653876,60.25864169653522,-0.5002204376229193,0.0
197,2017_6,6,2,34.869276780642736,50.731405912650985,0.3126688260782594,1.0
198,2017_7,7,2,157.94282989172885,140.0248410195141,-0.12796292958988387,0.0
199,2017_8,8,2,29.538040781254544,38.85879205894075,0.2398620951353443,1.0
200,2017_9,9,2,25.237877484259585,56.92576472321789,0.5566528160496367,1.0
201,2017_10,10,2,16.833090167140007,12.234996702508962,-0.3758148511546504,0.0
202,2017_11,11,2,6.919617538333062,6.445065668392395,-0.07363026140570494,0.0
203,2017_12,12,2,3.4982855105356503,1.350438470728795,-1.5904812298835949,0.0
204,2018_1,1,2,4.62750307928358,1.8165454912670005,-1.5474193195437116,0.0
205,2018_2,2,2,5.2656321815253655,4.423698173749787,-0.19032356519520532,0.0
206,2018_3,3,2,16.754901358451836,27.895858874286493,0.39937675215671653,1.0
207,2018_4,4,2,76.34182268399668,132.7149754599761,0.42476858832694664,1.0
208,2018_5,5,2,20.011845170798654,39.90509135005971,0.49851398671792013,1.0
209,2018_6,6,2,27.43334872484943,51.27947243594849,0.46502279719988293,1.0
210,2018_7,7,2,39.783432674777686,39.032915332536746,-0.01922780647684119,0.0
211,2018_8,8,2,43.15043250445451,38.34593913181989,-0.12529340737016392,0.0
212,2018_9,9,2,23.457727239729955,23.27711377140581,-0.007759272481024482,0.0
213,2018_10,10,2,21.891218552417804,33.993740297358286,0.3560220687419028,1.0
214,2018_11,11,2,19.59690506008855,14.904189733174038,-0.31485880218428597,0.0
215,2018_12,12,2,6.774628740806884,8.309006610911986,0.18466441801719669,1.0
216,2019_1,1,2,6.0182682728372825,5.005979641008133,-0.20221589067934942,0.0
217,2019_2,2,2,13.0973982848674,3.912018026398132,-2.347990269085345,0.0
218,2019_3,3,2,48.127052422765445,15.112925556883066,-2.1844960951882904,0.0
219,2019_4,4,2,51.779703349414845,39.124877554759024,-0.3234470389573534,0.0
220,2019_5,5,2,50.43277853968493,57.48203882915174,0.12263413812475643,1.0
221,2019_6,6,2,126.32381403223737,103.97812559936288,-0.21490759045777041,0.0
222,2019_7,7,2,40.04813730451075,141.99509621664657,0.7179611242108812,1.0
223,2019_8,8,2,29.408889727276097,61.48693100756671,0.5217050315349618,1.0
224,2019_9,9,2,24.298780675753328,22.985805145360445,-0.05712114594593176,0.0
225,2019_10,10,2,52.15419562244466,11.47388894995353,-3.5454680492315456,0.0
226,2019_11,11,2,7.938796406262281,6.138560029204838,-0.2932668848219504,0.0
227,2019_12,12,2,34.8366771589091,35.26655770609318,0.012189467165087398,1.0
228,2020_1,1,2,47.738736234330986,55.80209704060753,0.14449924346765652,1.0
229,2020_2,2,2,21.534248669652627,5.089065051703521,-3.2314744360448326,0.0
230,2020_3,3,2,66.89498469612595,13.008123857692803,-4.142554408917723,0.0
231,2020_4,4,2,9.570487969887516,15.596504476304268,0.3863696840258062,1.0
232,2020_5,5,2,25.933998822619884,14.436804200185804,-0.7963808653916709,0.0
233,2020_6,6,2,60.19350093388398,48.12663082437268,-0.25073166151078863,0.0
234,2020_7,7,2,303.0736049286255,206.6632580645159,-0.4665093726240024,0.0
235,2020_8,8,2,287.694625237605,436.375249552635,0.34071736302059985,1.0
236,2020_9,9,2,47.688337098634605,111.44054746316208,0.5720737363175776,1.0
237,2020_10,10,2,6.2967607822466665,13.783215863533798,0.543157355686057,1.0
238,2020_11,11,2,5.188773802052972,4.148648312757205,-0.25071430762095526,0.0
239,2020_12,12,2,1.47224541429475,0.8004232576662671,-0.8393336277949537,0.0
240,2011_1,1,3,4.424085216589859,8.978286800933045,0.5072461690430632,1.0
241,2011_2,2,3,51.59092257204304,7.824896002351569,-5.593176772769725,0.0
242,2011_3,3,3,15.851295853763364,38.24122240541607,0.5854919153547152,1.0
243,2011_4,4,3,147.42643651612886,175.67159270144683,0.16078385668945627,1.0
244,2011_5,5,3,570.9189527397851,547.7560708509227,-0.04228685563060863,0.0
245,2011_6,6,3,582.3566266150536,422.26352823576286,-0.37913077420673136,0.0
246,2011_7,7,3,403.8097592172045,154.43895832470457,-1.614688441294736,0.0
247,2011_8,8,3,145.24240047311835,136.27459163414295,-0.06580690304360859,0.0
248,2011_9,9,3,92.22096227096776,53.966877950351744,-0.7088437533075171,0.0
249,2011_10,10,3,15.66988702795698,16.649730123456795,0.0588503890594223,1.0
250,2011_11,11,3,22.567989221505403,3.78933051639452,-4.955666607561707,0.0
251,2011_12,12,3,4.298578518353736,8.46405033027095,0.4921369379172713,1.0
252,2012_1,1,3,14.64051762402668,13.492460824784713,-0.08508876283954558,0.0
253,2012_2,2,3,9.505559579384451,24.22258363174445,0.6075744964328611,1.0
254,2012_3,3,3,13.498509230107487,15.945043366520672,0.1534354018472034,1.0
255,2012_4,4,3,46.603568808602176,20.48828649940261,-1.2746445296907103,0.0
256,2012_5,5,3,52.724081858064565,79.61754711270417,0.3377831424091732,1.0
257,2012_6,6,3,30.351673840860144,84.71248108323363,0.6417095396953569,1.0
258,2012_7,7,3,43.18323027096773,55.313050601354405,0.21929400382935427,1.0
259,2012_8,8,3,30.047524929032264,40.71314616487459,0.26196995910485854,1.0
260,2012_9,9,3,23.415498081720425,26.482785514403247,0.1158219338752946,1.0
261,2012_10,10,3,8.47472642580644,10.783226297623784,0.2140824840452482,1.0
262,2012_11,11,3,6.795364963440864,10.638192149210138,0.3612293453502431,1.0
263,2012_12,12,3,32.35298824884793,24.53581746885134,-0.31860241827771274,0.0
264,2013_1,1,3,30.801924470046096,28.370382639244504,-0.08570705096652675,0.0
265,2013_2,2,3,34.493840874347185,22.205980911608,-0.5533581250768258,0.0
266,2013_3,3,3,29.186034838709663,12.925398030001285,-1.2580376071178336,0.0
267,2013_4,4,3,68.00449883010756,32.775854504181645,-1.0748352669624932,0.0
268,2013_5,5,3,149.69683579354842,169.19433644763035,0.11523731268698156,1.0
269,2013_6,6,3,94.1303366451612,76.8239376423734,-0.22527352195030148,0.0
270,2013_7,7,3,130.8721113806453,73.6913034859951,-0.7759505557601827,0.0
271,2013_8,8,3,74.8176763870968,125.40150377804338,0.40337496654329064,1.0
272,2013_9,9,3,13.967460972043046,33.00019608655244,0.5767461218894158,1.0
273,2013_10,10,3,33.78834910967741,15.88476756139652,-1.127091188403067,0.0
274,2013_11,11,3,9.148998864516123,5.032326042745263,-0.8180457281192197,0.0
275,2013_12,12,3,11.569500000000009,3.9169925812140702,-1.9536691122386673,0.0
276,2014_1,1,3,11.51223858064516,5.25843250839165,-1.1892909269584422,0.0
277,2014_2,2,3,78.18507351520736,10.762640835561625,-6.26448784362202,0.0
278,2014_3,3,3,79.40534899784946,30.777941932828824,-1.5799434273788444,0.0
279,2014_4,4,3,86.35377692903221,50.94036893667857,-0.6951933943857824,0.0
280,2014_5,5,3,178.88991398709678,201.7288673543077,0.11321608883619816,1.0
281,2014_6,6,3,206.2862739870967,244.4777516235233,0.15621657751188123,1.0
282,2014_7,7,3,133.82168682150544,218.52340532324425,0.3876093655800682,1.0
283,2014_8,8,3,68.70897046881728,67.0769485702908,-0.02433059245109037,0.0
284,2014_9,9,3,9.912218838709665,25.045540161954044,0.6042321796769619,1.0
285,2014_10,10,3,6.52904415483871,9.952947779105289,0.3440090011779774,1.0
286,2014_11,11,3,4.310933169892472,7.80651974777645,0.4477778434980113,1.0
287,2014_12,12,3,1.4376658986175117,4.727284701598682,0.6958791379475582,1.0
288,2015_1,1,3,19.354206967741927,10.761312954429082,-0.7984986636576004,0.0
289,2015_2,2,3,59.30124612596008,8.371140193813904,-6.0840106309272475,0.0
290,2015_3,3,3,71.93140437849459,28.525036986592347,-1.5216936410040267,0.0
291,2015_4,4,3,109.5850258838709,42.24579032789062,-1.5939868809016695,0.0
292,2015_5,5,3,140.4294625032259,130.4829469109253,-0.07622847144225386,0.0
293,2015_6,6,3,197.1689914494624,174.716006488783,-0.12851132195561554,0.0
294,2015_7,7,3,58.78460502365599,202.78757290322596,0.7101173203956186,1.0
295,2015_8,8,3,106.93818855913976,139.7020802177086,0.23452687037666387,1.0
296,2015_9,9,3,44.43436285591397,32.77785594052835,-0.35562139685203964,0.0
297,2015_10,10,3,19.787353393548383,34.32153304128501,0.4234711669275849,1.0
298,2015_11,11,3,12.765379475268826,54.56690215319264,0.7660600295865991,1.0
299,2015_12,12,3,15.68879993770856,21.246330103407075,0.26157600576898254,1.0
300,2016_1,1,3,7.179006496106776,10.272738524286224,0.30115942510027116,1.0
301,2016_2,2,3,12.895099208008912,24.56413325963462,0.47504359011115704,1.0
302,2016_3,3,3,69.02319410752693,12.981811408469415,-4.31691548549964,0.0
303,2016_4,4,3,66.73673238709675,25.97571327757865,-1.5691972987976284,0.0
304,2016_5,5,3,26.587283329032225,42.87744485065697,0.3799237939285729,1.0
305,2016_6,6,3,65.60508078279581,58.29654605336509,-0.12536822889542076,0.0
306,2016_7,7,3,68.26869917419344,69.09697421213328,0.01198713905180504,1.0
307,2016_8,8,3,83.12920728602154,158.73420572149223,0.4762993463937052,1.0
308,2016_9,9,3,23.571810417204304,47.65170638789317,0.5053312419638099,1.0
309,2016_10,10,3,19.125679483870968,12.032518045931212,-0.5894993392790551,0.0
310,2016_11,11,3,20.70840899784947,12.12410412850126,-0.7080362209334945,0.0
311,2016_12,12,3,32.71892631336405,30.929294910963183,-0.05786201746767006,0.0
312,2017_1,1,3,12.157147176201269,11.150900975706882,-0.0902390042460759,0.0
313,2017_2,2,3,58.468902272167554,13.21895058106237,-3.423112251885624,0.0
314,2017_3,3,3,86.85498315370849,40.8852067967609,-1.124362084933603,0.0
315,2017_4,4,3,117.81037081808908,68.98772156909602,-0.7077005608902993,0.0
316,2017_5,5,3,27.332501294787384,35.88160260454012,0.2382586252898028,1.0
317,2017_6,6,3,108.83602175631356,90.70612595513084,-0.1998750978533792,0.0
318,2017_7,7,3,89.61957575828991,74.54335659896478,-0.2022476562255382,0.0
319,2017_8,8,3,25.1369087890099,40.44724558343282,0.378526067067816,1.0
320,2017_9,9,3,33.58158700045063,69.7886569095977,0.5188102409829825,1.0
321,2017_10,10,3,20.15331563707917,14.027139753086413,-0.43673735286231863,0.0
322,2017_11,11,3,6.298380362391643,6.149116670649146,-0.024274005477072702,0.0
323,2017_12,12,3,3.290305677362656,1.820030175797923,-0.8078302882643946,0.0
324,2018_1,1,3,8.384402207056144,4.970635995903731,-0.6867866031561507,0.0
325,2018_2,2,3,7.4093572971166,31.114046279797453,0.7618645536974873,1.0
326,2018_3,3,3,45.26754126700649,114.799507826895,0.6056817479107579,1.0
327,2018_4,4,3,27.006405485069905,77.32301801672637,0.6507326514437404,1.0
328,2018_5,5,3,42.4223539668366,33.68383231912932,-0.2594277742780653,0.0
329,2018_6,6,3,30.38575348811267,69.90453447232173,0.5653250004812818,1.0
330,2018_7,7,3,35.07716584853644,68.17006020443365,0.48544616590708123,1.0
331,2018_8,8,3,50.56837430599483,41.0380516766227,-0.23223136187045323,0.0
332,2018_9,9,3,17.697496103235665,21.615168302137302,0.18124643510243954,1.0
333,2018_10,10,3,23.190737809279305,36.66315028541087,0.3674646715094899,1.0
334,2018_11,11,3,20.444822628600253,17.46132024691358,-0.1708635051358176,0.0
335,2018_12,12,3,8.278463403387917,9.890162180690671,0.16295979255521198,1.0
336,2019_1,1,3,8.91379523517188,4.492157361893394,-0.9843016433010296,0.0
337,2019_2,2,3,89.57109260136272,8.408460512980966,-9.652496073815538,0.0
338,2019_3,3,3,99.24580604771522,44.7580287136599,-1.217385548470904,0.0
339,2019_4,4,3,110.772705715337,74.68355560865527,-0.48322752997715157,0.0
340,2019_5,5,3,144.83040096778322,156.64738056816668,0.07543681584411288,1.0
341,2019_6,6,3,162.15800626764724,176.6337992964289,0.08195369791309426,1.0
342,2019_7,7,3,48.97582690528468,150.124169780964,0.6737645445317567,1.0
