time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2015-07-01,1,0.85,1.37,0.67,0.73,2.45,1.37,1.67,1.54,1.27,0.46,1.81,0.79,0.92,0.79,0.85,0.7,0.67,0.6,1.79,0.75,1.27,1.37,0.7,1.37,0.18,1.08,7.34
2015-07-02,1,0.73,0.45,0.18,0.41,0.21,0.18,1.27,0.7,0.0,0.91,0.15,0.15,0.06,0.48,1.74,0.04,0.0,0.19,0.0,0.13,0.31,0.46,0.21,0.19,0.04,0.37,1.37
2015-07-03,1,0.14,0.08,1.37,6.53,0.51,0.37,3.85,1.0,0.47,4.56,1.0,2.51,0.12,2.76,0.2,0.46,0.79,0.22,3.19,0.21,0.59,9.39,0.49,1.13,0.28,1.69,1.62
2015-07-04,1,0.29,0.0,0.39,0.0,0.27,0.01,0.0,0.0,0.0,0.19,0.2,0.0,0.15,0.0,1.72,0.04,0.18,0.09,0.13,0.01,0.0,0.79,0.68,0.0,0.0,0.21,0.0
2015-07-05,1,6.09,0.0,0.0,0.0,0.07,0.38,0.0,0.0,0.06,0.02,0.06,0.25,1.98,0.0,0.21,0.28,11.23,0.0,2.72,0.66,2.2,0.0,0.25,0.04,0.21,1.07,0.15
2015-07-06,1,0.92,0.01,0.0,0.0,0.0,0.0,0.48,0.04,0.0,0.0,0.0,0.08,4.79,0.0,0.0,0.39,0.0,3.3,0.34,0.0,0.13,0.0,0.85,0.0,0.0,0.45,0.0
2015-07-07,1,27.94,0.2,0.52,0.0,9.04,0.46,8.82,0.0,14.87,0.0,0.0,51.78,0.0,52.28,0.34,0.04,0.21,7.86,0.0,1.21,11.6,0.0,46.16,7.14,0.18,9.63,1.57
2015-07-08,1,59.26,3.46,0.82,0.7,7.06,5.53,0.99,0.0,62.78,0.0,9.26,24.33,0.0,0.04,0.14,0.0,32.28,4.12,0.55,8.97,67.35,0.05,1.0,10.96,9.19,12.35,8.82
2015-07-09,1,0.27,25.15,1.84,1.2,0.82,0.55,8.06,26.14,0.0,0.16,7.67,0.0,0.04,0.0,27.89,0.0,0.37,0.55,38.74,12.94,48.41,0.05,6.44,5.3,30.19,9.71,2.81
2015-07-10,1,3.04,0.25,0.42,0.0,0.21,2.98,1.52,11.18,32.81,6.83,32.55,0.0,0.06,0.44,25.59,0.01,19.63,4.15,1.02,0.04,4.61,1.2,47.01,1.51,8.54,8.22,0.0
