time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2014-08-01,1,0.11,0.0,1.32,0.32,0.0,0.0,0.0,0.0,0.21,0.91,0.0,0.53,0.15,0.0,0.89,0.19,0.0,0.15,0.0,0.0,0.11,0.0,0.0,0.13,1.51,0.26,0.06
2014-08-02,1,3.37,15.25,16.64,21.54,2.21,23.17,67.65,24.66,6.83,10.79,1.58,41.9,8.1,2.89,73.14,1.25,1.25,8.03,31.92,0.76,56.55,25.25,66.9,33.65,59.64,24.2,0.02
2014-08-03,1,46.27,142.09,20.26,11.14,32.93,39.38,19.71,77.52,10.02,90.24,60.18,40.84,93.79,23.63,10.51,113.13,26.64,44.42,55.36,32.42,37.83,44.58,15.44,82.75,31.06,48.09,10.4
2014-08-04,1,12.02,15.98,14.27,6.63,19.23,10.6,0.97,12.25,0.46,10.06,15.46,7.41,10.19,11.37,2.35,5.25,13.57,10.35,0.93,12.4,10.64,24.5,0.98,7.82,2.33,9.52,3.19
2014-08-05,1,30.28,2.3,1.19,3.83,42.43,3.16,0.21,0.58,7.2,2.64,3.11,0.58,5.71,21.62,12.75,0.53,35.23,105.34,0.3,7.72,0.01,35.04,0.11,0.84,0.0,12.91,1.74
2014-08-06,1,18.06,0.1,0.0,6.36,9.63,0.03,1.16,0.13,28.89,0.0,0.0,1.59,1.66,5.33,0.0,0.11,24.25,9.95,1.55,0.02,0.0,4.85,0.01,0.18,0.0,4.55,4.68
2014-08-07,1,3.17,0.01,0.16,0.69,0.33,0.11,0.4,0.74,2.41,0.0,0.02,0.16,0.76,0.32,0.03,0.3,10.65,7.79,0.43,0.73,1.25,5.58,1.44,0.62,0.03,1.53,2.13
2014-08-08,1,1.29,0.08,1.53,21.45,1.6,3.67,2.64,0.09,0.2,0.0,0.01,2.3,4.51,4.56,2.37,1.32,0.0,0.18,4.08,1.13,5.01,3.33,11.86,2.11,9.84,3.41,0.0
2014-08-09,1,0.9,9.36,0.45,10.0,7.76,10.64,22.05,3.73,39.57,0.86,0.03,2.4,2.65,0.36,1.31,0.26,0.15,0.07,3.25,3.29,0.71,0.96,0.63,0.32,1.58,4.93,1.39
2014-08-10,1,6.14,0.55,0.45,0.19,30.35,14.22,15.93,4.9,7.79,3.03,0.0,0.55,8.33,0.8,0.95,10.21,1.62,0.0,40.39,0.65,1.93,3.05,0.19,2.9,20.51,7.03,48.29
2014-08-11,1,1.6,0.07,0.03,0.05,32.76,134.21,47.12,1.17,37.6,1.02,0.0,1.03,5.84,2.91,0.01,146.72,1.84,15.46,5.85,6.73,3.57,42.97,5.35,1.43,79.59,23.0,0.37
2014-08-12,1,0.05,8.66,2.0,11.53,2.74,57.97,22.16,1.6,15.09,0.04,24.48,0.03,20.61,2.29,0.04,4.78,37.45,62.71,26.25,0.07,2.56,6.26,0.59,0.0,171.1,19.24,0.0
2014-08-13,1,0.69,0.55,2.79,32.99,0.0,86.94,0.03,0.04,0.71,11.5,0.01,1.34,79.34,23.88,0.07,1.01,18.67,4.94,19.46,0.19,2.11,0.16,0.12,0.85,1.16,11.58,2.93
2014-08-14,1,0.11,1.55,3.97,2.19,0.36,12.95,9.62,0.04,0.67,53.03,0.0,1.18,77.13,12.45,0.02,0.21,1.82,11.48,0.34,0.79,34.96,41.89,0.01,2.06,1.62,10.82,4.85
2014-08-15,1,0.0,0.05,4.98,0.89,6.13,24.81,4.5,0.0,0.93,31.79,4.15,0.1,0.04,3.23,0.03,0.73,0.21,8.8,23.9,4.67,38.27,45.49,0.0,0.76,0.02,8.18,0.48
2014-08-16,1,0.0,0.0,0.61,0.45,1.96,44.33,0.02,0.04,0.03,31.55,0.13,1.49,0.0,0.97,0.01,0.54,0.07,1.65,5.09,0.42,0.0,0.05,10.52,5.25,0.04,4.21,1.71
2014-08-17,1,10.47,0.02,0.12,0.02,1.29,7.15,3.81,0.0,0.0,5.83,15.78,1.64,0.15,0.13,30.89,0.07,0.05,2.54,0.0,6.18,0.39,0.02,1.09,22.2,36.0,5.83,6.59
2014-08-18,1,21.74,0.32,0.49,0.08,12.92,2.48,13.39,4.86,9.32,3.26,7.51,0.04,0.62,0.34,86.91,0.1,1.66,30.7,0.0,4.99,0.8,0.0,4.98,105.37,15.31,13.13,20.0
2014-08-19,1,12.9,0.91,1.69,0.21,18.23,0.25,0.0,4.04,11.56,3.52,54.64,0.23,2.34,0.0,0.26,0.0,12.14,1.11,0.39,22.18,0.51,0.05,0.58,0.61,14.41,6.51,23.27
