time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2020-02-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,1,0.0,0.0,0.0,0.64,0.0,0.0,0.33,1.26,0.0,0.58,0.0,0.7,0.0,0.0,0.42,0.48,0.0,0.0,0.55,0.0,0.0,0.69,0.0,0.95,0.0,0.0,0.35,0.0,0.08,0.0,0.23,0.0,1.22,0.0,1.23,0.0,0.13,0.0,0.54,0.27,0.0,1.22,0.0,0.0,0.73,0.87,0.0,0.0,0.5,0.0,0.1,0.28,0.01
2020-02-03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.01,0.0
2020-02-04,1,0.06,0.22,0.76,0.35,0.06,0.64,0.17,0.08,0.61,0.13,0.06,0.61,0.05,0.43,0.44,0.44,0.12,0.08,0.4,0.45,0.74,0.41,0.0,0.04,0.17,0.17,0.5,0.72,0.02,0.24,0.2,0.89,0.21,0.46,0.25,0.0,0.33,0.46,0.18,0.77,0.08,0.25,0.65,0.43,0.02,0.04,0.28,0.34,0.31,0.15,0.07,0.3,0.17
2020-02-05,1,0.02,0.01,0.04,0.07,0.04,0.31,0.03,0.11,0.03,0.0,0.09,0.01,0.15,0.13,0.01,0.03,0.18,0.03,0.03,0.18,0.01,0.02,0.0,0.0,0.21,0.08,0.0,0.01,0.01,0.01,0.14,0.2,0.01,0.13,0.0,0.15,0.01,0.09,0.01,0.01,0.06,0.1,0.01,0.2,0.01,0.03,0.07,0.06,0.01,0.04,0.12,0.06,0.0
2020-02-06,1,0.03,0.08,0.01,0.0,0.02,0.14,0.1,0.05,0.09,0.1,0.04,0.12,0.09,0.01,0.02,0.16,0.19,0.0,0.0,0.16,0.0,0.02,0.01,0.68,0.03,0.02,0.0,0.08,0.09,0.01,0.07,0.11,0.06,0.27,0.01,0.12,0.01,0.0,0.03,0.02,0.94,0.01,0.26,0.02,0.02,0.33,0.07,0.0,0.16,0.03,0.0,0.1,0.0
2020-02-07,1,0.08,0.27,0.07,0.06,0.29,0.04,0.31,0.05,0.49,0.12,0.22,1.0,0.05,0.04,0.06,0.0,0.0,0.23,0.52,0.01,0.93,0.1,0.23,0.34,0.0,0.37,0.0,1.06,0.0,0.0,1.12,0.23,0.26,1.37,0.34,0.03,0.15,0.14,0.0,0.15,0.02,0.07,0.02,0.03,0.21,0.45,0.03,0.01,0.09,0.0,0.23,0.23,0.0
2020-02-08,1,0.0,0.15,0.18,0.1,0.15,0.25,0.17,0.01,1.15,0.01,0.0,0.2,0.0,0.06,0.0,0.02,0.09,0.16,0.01,0.1,0.59,0.13,1.44,1.34,0.0,0.0,0.08,0.05,0.0,0.0,1.37,1.03,0.55,1.08,0.17,0.38,0.58,0.98,0.07,0.56,1.85,0.0,0.0,0.07,0.42,0.03,0.02,0.0,0.14,0.15,0.04,0.31,0.0
2020-02-09,1,0.04,0.89,0.18,4.55,0.33,1.45,0.04,0.0,0.14,0.18,0.42,0.03,2.13,0.04,0.08,1.23,0.1,0.0,0.01,0.0,0.08,0.03,6.28,7.11,0.0,0.04,0.43,0.11,0.69,0.02,0.0,0.28,0.46,0.07,0.72,0.37,0.02,0.32,0.02,0.39,0.02,0.1,1.08,0.02,0.16,0.0,0.29,0.04,0.93,0.12,0.04,0.63,0.0
2020-02-10,1,0.4,0.0,0.14,0.98,0.02,0.0,0.0,0.02,2.97,0.09,0.17,0.1,0.0,0.11,0.05,0.28,0.02,0.19,0.02,0.04,0.04,0.0,0.0,1.28,0.0,0.0,0.05,0.14,0.02,0.02,0.13,0.0,0.0,-0.02,0.98,0.63,0.06,0.0,0.04,0.02,0.01,0.0,0.06,0.04,0.02,0.06,0.22,0.66,0.0,0.0,0.05,0.2,0.04
2020-02-11,1,0.27,0.0,0.17,0.28,6.95,3.67,11.15,5.57,1.6,0.06,0.02,0.08,0.0,0.12,2.47,0.32,3.56,0.02,0.02,0.72,0.0,5.26,0.12,0.0,0.05,0.33,0.69,0.16,0.12,0.53,0.28,0.03,0.1,0.02,0.48,0.16,5.61,6.73,0.38,0.0,0.76,0.16,0.0,0.02,0.1,0.53,0.0,2.61,0.07,0.04,0.22,1.23,0.09
2020-02-12,1,0.01,9.59,0.18,0.14,6.11,4.5,2.97,0.1,0.3,1.84,0.55,0.17,8.71,0.3,0.91,6.48,1.02,32.15,0.22,16.21,18.58,3.15,18.79,0.37,6.56,9.92,0.53,0.51,0.48,0.25,14.97,0.53,0.02,0.04,0.24,0.03,0.0,0.22,0.14,2.08,20.67,0.47,3.92,2.74,19.48,0.05,0.09,4.3,0.22,0.04,0.22,4.35,2.68
2020-02-13,1,0.0,6.1,0.03,5.29,0.18,0.71,0.06,0.12,0.96,1.39,0.09,0.06,1.28,1.01,0.0,2.93,0.16,1.21,1.73,0.87,13.0,0.02,1.74,12.77,2.88,23.52,1.48,0.06,0.59,0.15,1.04,0.06,19.07,0.0,0.14,0.07,0.06,0.05,0.04,2.74,8.71,0.33,2.06,46.71,2.58,0.11,19.68,1.32,0.03,0.0,0.02,3.63,0.21
