time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2020-08-01,1,19.58,36.21,42.16,66.15,22.03,32.48,14.16,21.79,30.05,25.42,65.81,35.84,12.9,21.91,30.86,20.33,17.02,13.18,29.26,25.82,13.65,27.61,37.39,25.88,47.93,22.19,26.8,18.26,38.32,17.19,33.46,34.44,28.1,22.29,24.4,38.42,22.09,38.78,27.24,34.43,43.15,28.59,22.99,17.57,34.88,23.3,27.77,25.53,27.63,25.92,21.41,28.64,16.39
2020-08-02,1,24.2,35.08,10.36,21.72,14.38,21.0,13.69,19.05,21.94,36.11,41.73,16.21,24.27,46.4,40.59,31.07,43.61,59.09,9.85,18.11,31.64,47.78,19.1,64.58,35.68,16.78,16.82,17.74,23.33,9.37,20.54,32.91,33.65,25.31,31.68,20.92,23.79,13.55,18.91,11.09,44.24,14.17,31.79,11.55,17.56,43.86,41.43,15.55,19.24,24.71,16.95,26.37,26.97
2020-08-03,1,15.77,8.55,18.15,16.38,23.13,10.22,28.47,11.86,11.5,32.41,29.09,15.56,24.92,9.93,6.75,5.49,11.06,33.18,24.39,8.32,9.23,7.39,30.68,10.59,21.89,13.69,33.88,8.94,10.4,7.5,18.54,12.04,15.08,36.9,15.61,12.16,8.91,5.71,14.17,34.37,32.12,18.55,33.94,7.31,15.47,21.32,12.99,43.36,6.97,38.25,23.9,18.18,77.54
2020-08-04,1,66.11,65.42,29.54,68.17,1.97,14.6,52.43,53.97,7.78,81.78,24.53,27.06,25.07,93.08,5.15,27.92,47.92,22.49,17.74,26.1,7.12,27.98,16.24,42.88,30.27,39.38,35.59,8.3,76.0,25.41,10.54,10.86,26.37,71.72,11.0,35.16,62.09,1.49,25.67,20.69,27.71,5.89,4.26,17.1,14.39,43.2,2.9,15.1,27.21,44.44,5.85,30.42,99.67
2020-08-05,1,8.04,45.91,42.66,32.1,13.68,160.28,54.26,83.56,16.28,89.79,62.93,29.0,71.0,35.96,56.0,30.33,75.82,33.98,10.56,41.33,4.59,39.16,63.3,57.61,22.24,49.11,31.99,22.73,18.36,38.29,12.08,48.33,119.65,14.5,51.35,37.56,37.93,12.89,19.0,13.08,25.91,32.01,11.38,46.41,12.03,6.48,17.98,30.73,104.22,68.6,27.38,40.99,106.56
2020-08-06,1,64.57,145.11,36.26,36.53,22.28,61.38,3.47,21.97,29.91,46.1,63.27,20.98,19.65,82.86,33.22,31.51,27.82,17.44,51.67,51.76,14.98,65.16,10.56,56.64,12.71,90.75,16.82,33.61,12.19,80.78,8.45,73.46,84.87,53.95,51.53,27.85,17.96,20.99,29.5,6.88,67.41,18.4,24.0,6.71,51.5,9.53,91.96,31.67,79.59,23.12,55.94,41.12,72.63
2020-08-07,1,70.51,37.19,20.77,20.19,27.47,66.52,8.9,7.56,34.2,64.12,23.47,8.83,65.85,147.14,16.7,16.19,0.0,40.86,20.76,101.05,51.41,64.02,16.25,136.45,4.68,13.15,25.96,90.62,47.41,61.71,74.68,22.21,158.87,88.32,1.23,78.72,58.11,18.45,180.35,24.1,4.94,0.92,34.95,19.31,56.49,30.55,127.76,138.67,65.18,65.8,92.26,52.0,0.32
2020-08-08,1,14.86,6.38,4.46,1.47,11.14,63.42,31.79,27.31,9.93,41.91,1.32,8.69,123.88,2.66,14.19,3.75,39.03,58.39,43.48,127.36,92.48,0.96,8.05,59.72,46.55,9.71,0.6,2.47,79.05,3.26,35.89,30.78,17.73,15.58,12.37,18.47,61.95,28.92,39.48,12.03,0.04,4.25,59.29,2.41,0.22,37.82,4.33,77.86,44.53,71.71,19.71,30.07,16.84
2020-08-09,1,2.46,26.08,61.69,26.87,5.5,23.9,4.39,107.35,21.88,1.81,48.44,12.97,8.82,30.16,56.94,8.57,44.23,10.43,4.07,77.96,63.44,32.45,5.61,32.12,52.16,11.48,64.82,55.24,44.74,31.9,68.32,65.69,36.01,2.54,55.62,0.79,20.62,40.19,59.86,8.63,25.29,12.61,48.37,36.7,5.41,47.8,3.35,20.74,43.59,47.61,11.23,32.15,61.03
2020-08-10,1,2.75,1.41,3.51,13.16,20.72,64.53,3.36,17.18,0.0,24.91,19.23,2.72,50.11,37.0,7.45,19.41,19.33,24.86,3.88,3.21,35.73,15.22,4.57,5.15,16.01,6.97,103.62,25.66,31.26,15.4,53.09,3.08,27.06,4.57,107.7,29.49,18.9,6.97,19.03,35.0,19.23,7.03,103.18,9.96,33.78,16.52,4.21,82.3,4.13,25.33,13.36,23.97,12.07
2020-08-11,1,5.71,1.35,37.7,4.11,24.57,32.92,0.38,11.56,16.23,7.11,2.6,6.29,88.19,10.68,0.0,8.27,8.58,33.5,4.09,21.33,5.47,6.94,2.63,46.63,0.42,24.46,10.46,7.63,11.72,4.06,4.54,7.33,27.69,16.22,97.87,29.86,3.46,6.16,1.38,67.1,1.64,1.88,39.21,4.44,23.76,7.94,2.51,12.06,37.79,33.62,4.75,17.19,62.1
2020-08-12,1,2.51,1.7,39.66,1.88,6.71,18.4,1.86,18.41,6.3,6.78,8.84,3.47,51.91,94.04,2.45,0.62,0.45,45.96,1.52,40.04,13.53,0.6,2.45,17.99,2.93,14.61,3.2,15.17,4.44,1.07,0.21,2.02,10.22,1.49,20.18,8.61,2.24,41.79,0.72,13.08,2.69,1.25,57.44,0.88,11.65,0.03,0.31,12.75,41.77,1.86,3.73,13.03,0.01
2020-08-13,1,1.53,2.48,21.34,2.99,8.74,44.15,4.3,24.04,3.82,0.59,12.51,1.85,2.04,26.84,1.43,2.46,0.02,64.9,2.18,1.61,24.34,0.9,0.42,1.11,2.54,9.73,2.1,57.27,4.16,0.57,0.14,3.68,0.05,0.45,2.58,6.3,1.07,1.88,0.05,0.72,0.95,4.34,29.27,2.02,2.08,0.81,0.15,1.2,23.25,1.13,7.08,8.28,0.86
2020-08-14,1,5.62,2.35,5.27,1.76,7.7,58.98,11.21,15.05,5.2,3.47,1.43,0.6,7.58,2.24,3.29,1.11,0.39,56.98,0.69,1.07,11.21,2.06,1.14,0.81,3.34,2.52,0.98,30.85,0.74,0.95,0.0,5.23,2.31,1.0,3.97,8.3,2.36,1.88,0.69,2.75,1.79,7.59,4.15,2.36,1.81,1.28,0.05,3.27,33.92,1.05,8.37,6.68,4.03
2020-08-15,1,0.36,8.42,6.38,5.47,0.3,28.53,21.24,20.39,1.09,10.67,2.8,0.71,0.43,2.64,5.17,7.32,0.86,0.84,1.23,3.17,8.07,3.05,1.14,0.62,13.36,2.72,0.98,0.03,1.61,0.51,0.31,13.22,5.04,0.56,33.14,30.72,1.76,35.01,3.73,15.54,3.98,34.09,33.31,4.63,0.71,1.88,0.07,45.13,49.77,2.51,1.27,9.34,31.76
2020-08-16,1,0.51,7.16,2.47,0.0,3.04,0.16,2.44,26.76,2.36,62.4,0.96,0.69,0.0,0.54,7.15,0.27,1.08,32.84,1.31,0.31,0.19,1.31,8.59,1.78,3.51,1.44,1.65,0.21,6.04,0.03,4.64,11.84,3.59,4.01,4.25,6.18,2.48,26.91,3.44,35.02,47.91,6.84,14.27,13.14,0.73,1.31,0.02,35.22,58.56,9.2,15.32,9.45,0.1
2020-08-17,1,1.16,70.9,0.07,3.32,0.08,2.87,0.53,112.54,0.73,119.03,1.49,7.68,0.0,0.3,5.7,55.76,2.45,35.63,2.6,2.95,0.76,0.12,20.74,0.61,5.38,0.83,0.76,43.69,31.08,0.05,15.35,0.07,0.15,9.64,7.01,0.21,3.87,7.63,0.86,0.09,0.24,58.48,24.14,2.66,7.94,3.32,5.02,29.02,1.03,0.03,15.04,14.15,0.0
2020-08-18,1,1.11,12.76,0.12,12.07,10.52,1.23,49.97,13.04,1.2,31.17,0.69,4.49,1.5,0.21,2.74,5.23,1.55,33.76,5.48,66.82,0.03,0.02,0.55,0.12,2.14,6.77,1.14,23.4,92.38,1.44,22.3,0.2,0.2,1.76,7.88,0.89,0.07,3.14,0.07,0.08,2.23,0.43,59.07,13.78,21.19,0.07,6.95,31.55,0.38,0.38,8.85,11.08,0.0
2020-08-19,1,0.72,0.34,0.02,13.18,17.93,3.59,29.09,12.07,5.41,0.67,0.48,6.54,0.77,0.07,0.24,1.01,4.45,17.36,0.42,11.15,0.12,0.07,7.56,0.45,1.15,0.76,5.93,0.2,2.53,7.42,38.47,0.74,0.85,1.5,2.55,11.84,0.21,13.8,0.0,14.71,1.04,1.4,5.2,11.86,15.09,1.7,1.18,20.3,0.78,0.79,0.72,5.81,0.0
2020-08-20,1,0.02,68.05,0.04,3.99,1.81,2.12,2.66,2.76,7.07,0.36,1.08,0.48,18.65,0.05,0.07,19.16,26.73,22.82,2.42,0.42,3.18,0.12,24.51,1.82,0.58,0.03,6.84,0.0,2.34,3.66,18.92,5.4,0.03,5.02,4.69,0.18,67.15,5.02,0.0,15.59,0.53,3.34,0.05,3.56,49.23,1.67,0.02,0.42,0.6,0.18,0.24,7.95,0.17
2020-08-21,1,0.43,10.1,1.24,0.0,3.97,0.36,1.05,36.99,0.63,0.0,0.45,0.69,4.65,0.39,3.16,35.34,11.24,1.98,1.97,0.0,12.25,0.36,2.01,2.52,0.21,13.85,6.61,0.03,0.12,0.03,0.57,0.22,0.3,0.54,14.61,0.67,61.34,7.69,0.51,1.05,0.57,42.13,0.01,0.94,0.63,0.01,0.0,0.46,24.03,5.61,0.07,6.17,1.99
