time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,mean,obs
2014-04-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.41,0.09,0.0
2014-04-02,1,0.0,0.0,0.11,2.11,0.0,0.0,0.0,0.01,0.22,0.0,0.13,0.0,0.13,0.33,0.23,0.01,0.03,0.01,0.0,0.0,0.54,0.0,0.09,0.17,0.08,0.17,0.0
2014-04-03,1,4.56,10.68,3.48,5.78,9.94,11.6,7.93,0.79,1.14,12.6,11.73,11.75,6.1,8.72,11.12,4.5,11.6,9.32,1.9,8.72,3.25,3.66,10.47,10.46,10.75,7.7,20.01
2014-04-04,1,0.85,3.58,1.56,1.35,13.74,0.66,2.51,0.02,6.03,6.21,2.84,1.78,0.35,0.19,1.58,0.21,13.31,2.07,5.62,14.6,2.16,2.23,4.19,4.91,0.07,3.7,1.29
2014-04-05,1,0.09,2.33,0.44,1.25,1.64,2.07,4.2,0.42,1.12,3.3,0.03,3.36,2.13,0.89,2.35,2.79,0.64,4.1,0.33,0.6,0.34,6.92,5.17,4.23,0.31,2.04,2.84
2014-04-06,1,0.0,0.02,0.0,0.01,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03,0.56
2014-04-07,1,0.0,0.0,0.11,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2014-04-08,1,0.06,0.0,0.05,0.0,0.06,0.0,3.35,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.8,0.06,0.9,0.7,0.0,0.0,0.0,0.0,0.33,0.06,0.27,0.0
2014-04-09,1,0.0,0.2,0.65,0.0,12.6,0.0,2.32,17.38,0.03,0.0,0.11,0.76,6.32,0.0,0.0,12.85,0.14,0.63,2.17,3.08,0.0,0.0,0.0,0.0,0.13,2.37,0.0
2014-04-10,1,0.0,0.0,0.25,0.06,-0.03,0.24,0.0,1.05,1.22,0.45,0.02,0.51,5.45,1.37,0.03,0.06,0.55,0.47,0.0,0.0,12.87,0.0,0.0,0.0,0.01,0.98,0.0
2014-04-11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.22,0.09,0.82,0.0,1.15,0.08,0.0,0.03,0.0,0.0,3.46,6.1,0.0,0.09,0.0,0.0,0.52,0.0
2014-04-12,1,0.0,24.03,0.4,0.0,0.0,0.54,1.12,1.12,0.0,12.46,0.14,0.0,5.12,0.0,6.55,0.0,0.0,15.49,0.0,4.02,0.0,0.0,0.03,15.15,0.82,3.48,0.29
2014-04-13,1,0.0,19.68,0.37,0.0,0.03,1.03,4.86,37.45,0.0,1.16,0.0,0.03,0.06,0.0,1.03,0.0,0.0,12.65,0.27,0.0,0.09,0.0,0.0,0.52,7.6,3.47,0.0
2014-04-14,1,3.03,0.08,0.01,0.0,0.0,0.09,0.16,1.31,0.26,0.23,0.0,0.45,1.06,0.0,0.03,1.01,0.03,1.69,2.4,0.0,2.2,0.03,19.43,0.0,0.22,1.35,0.0
2014-04-15,1,0.0,0.4,0.06,0.0,0.0,0.21,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.14,0.0,0.0,1.61,0.06,0.0,0.74,0.13,0.0,5.56,33.89,3.5,1.85,0.0
2014-04-16,1,0.0,0.07,4.76,0.0,0.03,0.03,0.0,0.0,2.57,0.0,5.62,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.82,0.1,0.64,0.0
2014-04-17,1,0.96,0.0,1.42,0.03,0.0,19.03,2.48,0.0,7.23,0.0,6.59,0.79,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.13
2014-04-18,1,4.03,0.16,2.07,0.0,0.0,0.24,24.37,1.22,0.0,0.0,0.0,0.52,0.26,0.0,2.04,0.23,0.34,2.41,0.0,0.0,0.0,4.69,0.55,27.45,0.0,2.82,0.16
2014-04-19,1,0.2,3.45,4.84,0.06,0.0,0.0,37.35,0.06,1.15,3.11,0.0,0.62,2.99,0.01,5.65,0.03,0.01,1.99,0.0,0.0,0.0,3.02,0.03,3.63,0.0,2.73,0.0
2014-04-20,1,0.0,0.36,0.0,0.17,0.0,5.95,5.2,0.0,3.26,0.03,0.0,0.29,0.25,0.18,0.0,0.0,0.54,0.01,0.0,0.0,0.03,0.0,5.24,0.14,0.0,0.87,0.0
2014-04-21,1,0.0,0.0,-0.03,0.0,0.0,0.12,7.55,0.0,0.17,1.34,0.0,0.0,0.0,0.02,0.4,2.7,0.11,1.32,18.38,0.0,0.0,0.0,3.01,1.07,0.0,1.45,0.0
2014-04-22,1,0.0,0.0,0.03,0.0,6.56,0.94,1.19,28.71,7.55,-0.03,0.0,0.0,0.0,0.54,11.63,5.13,4.5,6.27,8.65,0.09,17.65,0.0,15.54,8.46,1.59,5.0,0.0
2014-04-23,1,0.06,0.0,0.0,0.0,6.6,7.45,0.32,1.43,0.0,0.0,0.0,0.0,0.0,55.38,7.97,0.11,10.83,0.11,0.98,10.88,0.03,0.0,0.0,15.06,0.0,4.69,0.0
2014-04-24,1,1.34,0.65,5.56,5.78,5.84,0.69,0.0,0.0,0.0,0.0,0.51,1.18,0.0,0.05,0.16,4.82,1.99,0.13,0.0,0.03,0.78,0.0,0.03,3.4,0.0,1.32,0.0
2014-04-25,1,0.0,2.92,3.67,3.79,0.26,0.17,16.35,1.52,8.83,0.0,-0.03,0.03,3.0,0.0,0.0,0.55,17.76,0.0,5.06,1.35,0.03,0.0,0.0,0.0,0.59,2.63,0.0
2014-04-26,1,0.0,0.0,0.32,0.74,0.0,0.01,16.45,0.43,0.97,0.0,0.03,0.0,11.23,0.01,19.82,0.57,10.18,2.12,0.03,0.0,0.0,0.0,1.24,0.0,0.0,2.57,0.0
2014-04-27,1,7.32,0.15,6.08,0.0,0.0,11.91,0.23,0.84,0.0,0.28,0.48,0.76,5.76,10.21,0.98,1.39,6.06,0.27,0.0,44.75,0.17,0.0,0.14,9.53,0.77,4.32,3.25
2014-04-28,1,0.42,2.63,0.0,0.0,0.28,0.03,8.64,0.0,0.39,0.0,0.0,1.48,10.56,2.1,0.0,1.3,0.04,0.0,1.05,3.09,33.27,0.0,2.55,0.16,0.62,2.74,10.35
2014-04-29,1,0.0,0.01,52.71,5.58,9.23,0.03,7.11,0.0,2.11,0.0,0.04,9.84,0.78,0.0,0.0,0.0,1.55,1.01,0.85,0.0,0.45,0.0,0.0,0.0,5.14,3.86,10.29
2014-04-30,1,2.87,0.03,1.09,0.03,0.0,8.05,0.33,0.0,0.01,0.0,0.03,0.01,2.44,0.0,0.0,2.61,0.03,11.88,0.0,0.14,0.09,0.99,0.09,3.95,0.0,1.39,0.83
