time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2017-09-01,1,0.0,0.0,0.0,0.14,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
2017-09-02,1,0.0,0.23,0.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.05,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.07,0.0,0.03,0.0
2017-09-03,1,0.91,0.68,0.0,0.41,0.22,0.1,0.0,0.88,0.42,0.36,0.2,0.1,0.37,0.0,0.37,0.0,0.14,0.0,0.2,1.35,0.0,0.42,0.09,0.71,0.0,0.0,0.0,1.17,0.12,0.48,0.29,0.14,1.81,0.3,0.48,0.16,0.1,0.25,0.23,0.64,0.32,0.85,0.9,0.0,0.87,0.85,0.03,0.07,0.0,0.59,0.27,0.37,0.0
2017-09-04,1,0.0,0.2,0.09,0.2,2.1,0.0,0.0,0.0,0.27,0.0,0.07,0.96,0.0,0.07,0.0,0.23,0.1,0.69,0.02,0.03,0.0,0.02,0.02,0.32,0.9,0.36,0.0,3.91,0.16,0.49,0.19,0.0,0.03,0.3,0.0,1.1,0.0,0.0,0.0,0.0,0.07,0.0,0.12,0.0,0.18,0.02,0.0,0.02,0.0,0.03,0.02,0.26,0.0
2017-09-05,1,0.0,0.27,0.39,0.0,6.81,0.03,0.39,0.0,15.01,0.0,0.0,8.76,0.0,0.07,0.79,0.0,1.79,3.88,0.0,1.38,1.14,0.0,12.96,0.0,0.0,5.51,1.29,0.54,0.0,0.51,6.47,0.06,0.0,0.0,6.77,1.34,0.0,0.16,0.0,0.83,0.0,0.0,0.0,0.0,0.02,1.65,0.0,0.0,0.0,0.03,1.87,1.58,0.07
2017-09-06,1,0.03,0.05,0.55,0.05,0.37,0.36,0.09,0.62,2.66,0.03,0.12,0.03,0.02,0.0,6.2,0.01,0.49,0.05,0.02,0.36,0.55,0.07,3.03,0.27,0.16,0.44,0.02,0.0,0.0,0.0,2.39,0.01,0.0,0.03,0.03,0.02,0.02,0.02,0.26,0.0,2.64,0.07,0.03,0.0,0.0,0.01,0.01,0.02,0.0,0.09,0.0,0.44,3.05
2017-09-07,1,0.03,0.02,0.52,0.05,0.0,0.02,1.47,34.03,0.18,1.18,0.05,0.06,0.01,0.0,0.16,0.02,0.0,44.41,0.03,0.02,0.48,0.03,0.16,0.1,1.34,0.0,0.03,0.0,0.0,0.0,0.01,0.04,0.02,0.1,0.03,0.0,0.29,0.02,0.14,0.08,0.08,0.0,0.02,0.1,0.0,0.01,0.05,0.0,0.95,0.02,0.0,1.69,0.0
2017-09-08,1,0.37,0.02,0.0,0.02,0.42,0.26,0.19,0.81,0.1,0.17,0.15,0.0,0.0,0.03,1.03,0.22,0.02,5.25,0.07,0.11,0.06,0.2,0.38,0.35,0.56,0.07,0.95,0.14,0.88,0.0,0.14,0.0,0.02,0.32,0.03,0.0,0.05,0.0,0.26,0.96,0.14,0.0,0.13,0.17,0.0,0.03,0.32,0.0,0.09,0.05,0.0,0.3,0.0
2017-09-09,1,0.03,0.03,1.85,0.22,2.91,0.09,0.49,0.55,0.0,0.0,0.02,0.0,0.34,0.0,0.1,0.02,0.28,0.0,0.0,0.05,0.69,0.08,0.28,3.34,6.55,0.06,0.02,7.93,0.21,0.0,0.04,0.65,0.0,0.63,0.0,0.49,0.99,0.02,4.56,0.22,0.47,0.0,13.7,0.99,0.1,0.06,1.9,1.2,0.09,1.73,0.0,1.06,0.0
2017-09-10,1,0.02,0.0,0.16,2.54,0.8,0.51,0.16,26.08,0.02,39.11,0.0,0.02,1.32,2.89,0.02,0.0,0.1,0.0,0.0,0.2,0.0,0.02,0.06,0.29,0.0,0.93,5.63,2.36,0.02,0.7,0.03,0.05,0.05,0.0,2.79,0.24,0.0,0.0,0.04,0.3,0.03,0.02,25.78,0.34,0.58,0.85,0.56,0.1,2.04,0.0,0.0,2.31,0.0
