time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2019-01-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05,1,0.01,0.07,0.06,0.0,0.04,0.0,0.01,0.09,0.02,0.08,0.0,0.01,0.02,0.01,0.0,0.0,0.08,0.0,0.0,0.02,0.04,0.01,0.0,0.31,0.01,0.31,0.0,0.02,0.03,0.05,0.0,0.0,0.0,0.01,0.13,0.0,0.08,0.0,0.13,0.02,0.0,0.01,0.09,0.0,0.02,0.0,0.09,0.0,0.0,0.0,0.0,0.04,0.0
2019-01-06,1,0.15,0.02,0.33,0.0,0.06,0.02,0.01,0.38,0.16,0.22,0.0,0.25,0.0,0.03,0.0,0.08,0.1,0.03,0.15,0.25,0.01,0.0,0.05,0.14,0.08,0.27,0.0,0.04,0.09,0.04,0.05,0.0,0.08,0.0,0.11,0.0,0.03,0.13,0.25,0.03,0.0,0.11,0.33,0.0,0.09,0.02,0.08,0.0,0.07,0.06,0.0,0.09,0.0
2019-01-07,1,0.09,0.0,0.12,0.0,0.29,0.0,0.79,0.03,0.27,0.0,0.62,0.0,0.06,0.82,0.05,0.16,0.01,0.15,0.0,0.0,1.28,0.57,0.0,0.0,0.07,0.02,0.0,0.09,0.41,0.0,0.08,0.0,0.0,0.0,0.03,0.0,0.39,0.0,0.01,0.07,0.0,0.34,0.0,0.12,0.17,0.1,0.0,0.0,0.01,0.0,0.92,0.16,0.0
2019-01-08,1,0.0,0.0,0.03,0.06,0.0,0.0,0.0,0.13,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.39,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.38,0.31,0.0,0.04,0.0
2019-01-09,1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.02,0.0,0.47,0.02,0.01,0.04,0.0,0.0,0.02,0.04,0.0,0.01,0.06,0.37,0.43,0.03,0.0
2019-01-10,1,0.0,0.0,0.06,0.0,0.03,0.03,0.0,0.03,0.28,0.31,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.56,0.0,0.0,0.02,0.01,0.0,0.0,0.16,0.01,0.0,0.03,0.03,0.0,0.03,0.09,0.0,0.0,0.0,0.29,0.0,0.0,0.0,10.27,0.0,0.02,0.0,1.11,0.02,0.0,0.0,0.01,0.06,0.0,0.08,0.27,0.0
2019-01-11,1,0.0,2.91,0.4,0.02,0.07,0.0,0.2,0.47,4.04,0.35,0.1,0.31,0.02,2.35,0.0,0.22,14.09,0.33,0.8,10.05,0.09,0.01,0.0,4.79,0.0,0.44,0.01,0.07,3.33,0.06,0.0,0.0,0.0,-0.01,0.0,0.04,0.04,0.0,0.0,3.77,0.13,0.0,0.0,8.19,0.0,0.0,0.02,2.83,0.0,1.18,0.01,1.21,0.0
2019-01-12,1,0.63,7.98,0.74,0.0,0.0,0.22,0.01,0.0,0.12,0.05,0.03,1.96,7.61,0.27,0.0,9.41,12.51,0.01,0.92,4.48,8.18,19.48,0.03,0.03,0.0,2.32,4.97,0.0,0.24,3.38,0.56,0.02,0.0,0.75,6.91,0.02,0.52,0.0,0.06,0.06,6.89,0.04,0.07,0.16,0.02,0.02,3.66,13.93,0.3,13.28,1.38,2.63,0.0
2019-01-13,1,1.28,0.0,0.08,0.0,2.79,0.0,0.01,0.0,0.0,1.61,1.11,0.02,0.03,0.0,0.0,0.33,0.35,0.17,0.01,0.03,14.76,1.52,0.03,3.53,0.25,1.41,10.67,0.05,0.03,0.02,0.18,0.0,0.32,1.68,3.66,0.17,0.19,0.0,0.21,0.0,0.08,0.0,0.0,0.0,0.93,0.03,0.47,0.2,0.06,0.27,1.97,0.99,0.0
2019-01-14,1,0.0,0.13,0.02,0.03,1.28,0.0,0.0,0.08,0.03,0.75,0.69,0.02,0.0,0.0,0.57,0.02,0.13,1.52,0.23,0.53,0.02,0.0,0.08,1.37,0.0,0.0,0.2,0.01,0.79,0.1,0.22,0.0,0.49,2.5,0.0,0.09,0.19,6.32,0.1,0.02,0.01,0.18,2.47,0.0,0.04,0.0,0.17,0.04,0.0,0.01,0.08,0.42,0.0
2019-01-15,1,0.21,0.05,0.0,1.73,0.63,0.08,0.0,0.07,0.0,0.0,0.0,0.03,0.31,0.02,0.37,0.36,0.12,0.05,0.01,0.01,0.02,0.0,0.04,3.11,0.0,0.0,0.13,0.0,0.11,0.0,1.99,0.06,0.82,2.66,0.15,0.0,0.22,0.07,0.6,0.23,0.65,1.0,1.6,0.02,0.37,0.0,1.19,0.0,0.0,0.34,0.37,0.39,0.0
2019-01-16,1,0.0,0.04,4.87,0.01,0.02,0.05,0.65,0.0,0.0,1.08,0.15,0.0,0.49,3.05,0.54,0.02,0.4,0.0,0.0,0.01,0.31,0.0,0.0,0.84,1.94,0.05,0.11,0.02,0.02,0.1,0.04,0.01,0.06,0.0,0.21,0.0,0.01,0.0,0.24,0.01,0.02,0.19,0.0,0.0,0.0,0.0,0.71,0.0,5.66,0.22,8.75,0.61,0.0
2019-01-17,1,0.0,0.03,3.67,0.3,0.0,0.32,0.07,1.23,0.45,6.12,0.0,0.02,0.0,0.65,0.06,0.18,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.18,0.0,1.29,0.23,0.15,0.01,0.28,0.02,0.0,0.26,0.04,0.05,0.66,0.0,0.0,0.85,2.07,0.03,0.01,1.12,0.0,24.74,0.02,9.44,1.07,0.0
2019-01-18,1,0.0,4.9,0.35,0.23,0.0,0.9,0.38,1.51,2.61,1.45,0.05,0.0,0.02,0.0,0.03,0.02,0.0,0.16,0.08,0.0,0.01,0.03,0.02,0.42,0.0,0.94,0.0,0.0,0.01,0.14,0.11,0.57,0.15,0.0,0.04,0.01,1.59,0.12,0.0,1.28,0.0,0.03,0.07,0.01,0.76,0.01,0.0,0.03,0.52,0.02,0.44,0.39,0.0
2019-01-19,1,0.0,0.33,2.18,0.85,0.0,0.92,1.38,0.85,0.06,0.0,6.65,0.02,0.22,0.23,1.19,1.01,0.0,0.02,0.08,0.47,0.24,0.01,0.28,0.15,0.0,1.1,0.35,0.0,0.0,0.05,0.0,0.33,0.04,0.12,0.09,0.0,0.0,0.05,7.46,0.01,0.0,0.05,2.49,0.0,0.31,0.0,0.01,0.02,0.25,0.04,0.05,0.59,0.0
2019-01-20,1,0.08,0.46,0.06,0.09,0.0,0.08,0.06,0.01,0.5,3.96,7.33,0.03,0.0,0.02,0.31,8.59,0.1,0.0,0.03,0.0,0.0,0.0,0.02,3.3,0.74,0.94,0.91,2.35,0.27,0.04,0.17,0.1,1.44,0.01,0.32,0.01,0.31,0.42,1.07,0.07,0.0,0.0,1.1,0.0,0.0,0.0,0.6,0.04,0.91,0.6,0.01,0.73,0.0
2019-01-21,1,0.59,0.69,0.01,0.35,0.15,0.0,0.15,1.69,0.04,1.1,0.0,0.0,0.0,1.19,0.11,0.08,0.0,3.29,0.59,12.18,0.0,0.02,0.0,1.66,0.11,0.43,9.27,0.0,0.0,14.69,1.47,0.0,0.08,0.02,0.36,0.22,0.0,0.0,0.01,1.18,0.03,0.0,0.0,0.99,0.02,0.0,5.37,0.14,0.47,0.41,0.19,1.16,0.0
2019-01-22,1,0.02,0.11,-0.01,2.55,0.0,0.37,2.91,1.0,0.04,0.0,0.0,0.0,0.02,2.82,0.61,0.06,0.15,0.03,0.0,0.03,6.51,0.02,0.0,0.16,0.01,0.02,0.41,0.69,0.0,0.45,0.02,0.0,0.29,0.01,0.0,0.08,0.0,5.76,0.13,0.32,0.02,0.11,0.52,4.12,3.83,0.29,0.13,0.48,1.47,0.29,0.21,0.73,0.0
2019-01-23,1,1.06,0.0,4.88,0.47,0.0,0.03,5.25,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.93,0.0,0.04,0.41,0.0,0.0,1.34,3.13,0.32,0.03,0.02,0.32,1.07,0.02,0.17,0.08,0.09,0.08,0.01,0.0,0.0,0.0,1.69,0.05,0.62,0.0,0.05,0.46,0.22,0.07,0.23,0.09,0.04,0.0,0.0,0.66,0.51,0.0
