time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2018-03-01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81
2018-03-02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
2018-03-03,1,1.23,0.64,0.63,1.11,0.32,0.85,0.55,0.39,0.44,0.0,0.38,0.1,0.63,0.9,0.51,0.39,1.39,0.61,0.92,0.05,1.17,0.52,0.51,0.6,0.3,0.63,0.6,0.61,0.95,0.59,0.0,1.53,0.0,0.08,0.37,0.56,0.47,0.15,0.12,1.12,0.42,0.32,0.15,0.12,0.14,0.37,1.07,0.15,1.05,1.13,0.51,0.56,0.0
2018-03-04,1,17.58,12.15,13.37,16.38,16.42,20.27,10.3,2.69,32.03,10.21,32.54,14.43,19.75,26.62,8.33,14.52,32.01,16.63,26.3,12.43,15.79,23.07,11.22,24.29,24.69,13.97,6.14,16.01,7.3,23.49,9.31,32.38,16.69,16.47,19.16,28.92,17.97,31.8,23.09,21.13,12.49,23.22,17.75,9.93,19.66,19.04,11.99,1.14,18.54,16.05,17.23,17.74,9.56
2018-03-05,1,0.0,0.07,7.62,3.1,0.11,0.03,0.92,0.66,0.06,0.03,1.12,1.05,0.12,2.1,0.02,0.3,0.45,0.65,2.4,1.56,0.0,0.07,0.0,0.02,1.1,0.13,0.02,0.64,0.02,0.3,0.78,0.03,0.67,1.22,0.0,0.58,1.58,0.6,0.64,1.65,0.0,0.0,4.47,0.46,4.04,0.37,0.0,0.03,0.91,1.28,0.02,0.86,8.71
2018-03-06,1,0.08,0.0,0.15,0.01,0.04,0.0,0.0,0.2,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.08,0.1,0.0,0.05,0.0,0.13,0.13,0.02,0.07,0.03,0.2,0.0,0.03,0.02,0.01,0.0,0.3,0.01,0.03,0.03,0.07,0.1,0.04,0.0,0.0,0.0,0.04,0.11
2018-03-07,1,2.08,0.02,0.05,1.22,2.64,0.04,2.7,1.96,0.1,0.51,0.01,0.77,0.0,-0.02,0.0,1.61,0.0,0.1,0.42,0.01,0.53,0.34,1.91,1.17,0.01,0.17,2.44,0.27,0.02,0.06,0.17,0.17,-0.02,0.1,2.91,1.32,2.71,1.51,0.2,1.02,0.02,1.13,0.05,0.8,0.14,0.12,0.02,5.41,1.38,0.0,3.32,0.86,1.11
2018-03-08,1,2.17,0.0,0.0,0.51,1.98,0.05,2.52,0.94,0.0,0.85,0.0,0.49,0.0,0.0,0.29,14.01,0.04,0.27,0.02,0.25,0.32,0.12,4.87,1.04,0.0,0.3,0.2,0.01,0.06,0.02,0.02,1.48,2.22,0.06,30.35,2.96,1.13,0.46,2.3,0.51,0.01,0.1,1.6,0.08,0.06,0.03,0.46,13.88,0.02,0.0,17.69,2.09,5.4
2018-03-09,1,0.03,0.0,0.0,0.0,0.41,0.58,16.05,0.01,0.49,0.0,0.0,0.02,0.0,0.0,0.0,8.07,0.0,2.34,0.0,0.32,0.0,0.81,0.78,1.86,1.3,0.0,0.31,0.0,0.96,0.0,0.01,0.31,1.6,0.12,6.3,0.0,0.0,0.05,1.05,9.66,0.05,0.0,0.38,0.0,0.0,0.0,1.21,14.04,0.08,0.17,2.42,1.41,0.24
2018-03-10,1,0.02,0.0,0.05,0.0,0.03,0.0,7.24,1.14,9.12,0.0,0.02,0.02,0.0,0.02,0.22,1.68,0.95,0.24,0.0,0.0,0.0,0.13,0.06,0.0,0.41,0.25,0.08,0.0,1.38,0.0,0.0,0.0,0.0,0.09,0.03,0.0,4.19,0.16,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.07,5.63,2.18,1.55,0.0,0.0,0.82,0.0
