time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2018-04-01,1,0.48,0.0,0.51,0.0,0.6,0.0,0.33,0.45,0.0,0.0,0.84,0.0,0.39,0.0,0.39,0.0,0.33,0.51,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.45,0.0,0.21,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.54,0.0,0.33,0.57,0.19,0.0
2018-04-02,1,0.21,0.0,0.88,0.0,0.81,0.39,0.59,0.06,0.69,0.48,0.42,0.57,0.45,0.0,0.39,0.81,0.17,0.25,0.21,0.0,0.69,0.0,0.66,0.0,0.84,0.45,0.3,0.3,0.46,0.6,0.0,0.66,0.48,0.27,0.0,0.1,0.66,0.11,1.65,1.68,0.0,1.44,0.45,0.42,0.54,0.0,0.66,1.08,0.0,0.75,0.24,0.45,0.0
2018-04-03,1,19.52,12.35,24.59,17.28,31.79,29.53,16.74,20.19,32.19,11.24,24.64,14.07,8.91,17.5,17.43,15.82,22.26,22.36,16.6,20.82,15.64,10.33,27.41,13.07,17.71,6.17,21.74,20.6,34.69,30.52,13.3,7.63,21.55,15.21,15.36,21.86,11.13,8.74,32.77,11.95,27.62,23.71,7.34,8.61,11.07,18.64,19.44,29.42,10.03,4.12,42.14,18.73,1.22
2018-04-04,1,10.13,14.91,6.75,11.35,12.15,6.65,4.24,4.4,4.11,5.5,6.38,3.21,17.59,4.08,14.68,11.02,1.78,11.6,1.79,8.46,6.55,6.63,16.52,24.75,0.65,8.15,19.02,2.72,10.37,15.13,10.24,10.87,2.75,1.2,6.44,10.41,17.35,14.95,9.13,28.14,2.67,0.13,20.68,5.5,6.04,20.16,1.55,8.35,15.69,18.8,6.5,9.58,19.24
2018-04-05,1,23.37,13.38,9.92,21.17,21.8,2.94,33.03,21.11,10.38,27.9,15.62,24.61,7.22,12.72,44.97,6.22,12.95,8.82,17.3,13.69,37.2,34.1,15.91,10.55,35.85,27.43,21.16,9.98,34.76,12.59,6.11,33.77,34.99,30.83,16.04,4.42,23.97,22.75,0.55,16.31,15.07,2.07,17.24,14.59,27.39,16.96,9.91,23.76,26.48,3.88,17.71,18.7,6.43
2018-04-06,1,0.43,10.48,0.12,3.17,5.05,1.69,7.02,4.59,1.44,2.82,0.92,13.62,4.25,7.03,3.18,0.99,4.14,1.5,2.71,1.85,1.7,4.65,1.99,1.55,1.17,8.82,1.27,11.88,0.88,0.91,8.14,2.49,3.21,1.46,10.78,5.0,4.42,2.29,9.04,5.99,15.15,9.75,2.2,3.83,3.55,12.53,1.92,3.76,3.86,14.61,0.9,4.64,7.92
2018-04-07,1,0.34,0.25,0.19,1.84,0.54,0.0,0.38,0.04,0.54,0.75,0.06,2.58,2.67,1.74,1.78,0.0,1.26,1.14,0.0,0.03,0.36,1.33,0.0,1.68,1.7,0.0,1.66,0.49,0.03,0.18,2.04,0.06,0.57,0.01,1.63,0.31,1.75,9.6,2.1,0.71,0.26,0.23,0.86,0.97,1.11,2.92,0.03,0.87,0.07,0.42,1.24,1.01,0.89
2018-04-08,1,0.21,0.17,2.27,0.0,0.75,0.03,0.39,4.2,0.33,0.28,0.34,0.0,0.6,3.76,0.15,0.0,2.65,0.52,4.88,2.88,0.78,0.99,4.54,2.14,1.2,15.26,1.62,0.0,0.06,2.33,5.78,0.85,0.77,0.87,5.29,3.2,1.0,0.31,0.0,2.61,1.53,0.0,0.03,0.06,1.68,0.97,0.24,0.93,5.83,1.39,0.18,1.7,6.17
2018-04-09,1,2.06,0.7,5.16,1.93,0.0,10.24,10.57,24.68,10.35,13.84,0.01,7.18,0.18,3.06,9.55,22.38,1.79,0.97,1.6,0.22,0.02,0.98,0.06,8.39,9.65,13.64,4.17,9.82,13.87,0.18,0.39,27.48,0.0,1.75,1.45,20.16,4.6,0.34,9.2,0.0,6.35,8.19,0.0,0.07,0.0,0.03,0.03,0.0,3.21,1.08,3.43,5.39,0.0
2018-04-10,1,0.21,1.32,0.0,0.33,20.16,0.53,9.54,2.32,3.0,0.0,0.0,3.95,12.12,0.0,0.09,1.6,0.03,0.03,3.16,18.9,0.03,0.96,0.0,2.04,0.0,3.52,0.6,4.9,5.99,0.03,0.0,4.02,0.0,8.71,0.0,0.33,13.1,0.1,0.03,0.1,1.58,0.52,8.91,6.87,0.31,3.38,26.98,3.58,3.16,0.0,4.14,3.55,12.46
2018-04-11,1,0.04,1.86,0.0,0.15,1.11,0.94,8.89,0.63,0.0,0.0,15.25,7.28,2.47,0.0,0.54,0.0,0.0,0.0,0.0,16.37,8.31,13.9,9.73,0.15,18.71,0.15,1.87,0.15,0.76,1.47,0.0,0.86,0.0,4.01,0.48,0.12,0.0,0.11,0.39,0.07,17.05,0.0,1.86,0.0,4.0,14.07,101.26,0.35,0.1,0.0,0.31,5.02,1.14
2018-04-12,1,2.13,0.72,0.0,0.06,0.0,0.0,2.47,0.0,0.85,0.1,1.18,2.35,0.0,0.95,0.01,0.0,3.24,0.0,15.74,0.03,0.01,3.97,17.8,0.48,1.64,0.15,0.0,0.11,0.09,0.0,0.0,0.11,0.01,0.0,22.8,0.13,0.07,9.25,0.0,1.45,0.14,0.0,0.6,0.34,0.03,0.04,0.02,0.0,3.21,3.88,0.0,1.89,0.0
2018-04-13,1,0.57,2.03,0.0,15.37,0.0,0.0,0.0,1.56,2.68,19.55,0.03,0.06,0.99,0.0,0.0,0.0,0.18,0.0,12.53,0.0,6.43,2.53,0.26,3.99,17.53,0.0,0.0,0.25,0.6,0.94,0.0,0.0,0.0,0.0,0.06,0.01,0.03,0.0,0.0,15.74,0.0,0.0,2.0,3.32,0.0,0.0,1.83,0.0,0.0,0.0,0.03,2.18,0.0
