time,leadtime,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2017-06-01,1,14.1,6.97,4.27,3.93,7.02,8.24,6.12,5.72,6.2,8.52,4.18,5.09,5.95,4.83,8.68,7.85,5.48,4.29,9.07,6.63,7.45,9.03,1.94,3.36,3.01,8.0,5.6,3.49,3.64,6.71,5.78,3.12,3.72,2.29,5.1,4.39,2.45,2.32,7.11,5.43,4.75,3.52,5.66,0.74,5.07,4.5,4.65,2.53,2.94,4.03,6.72,5.34,4.05
2017-06-02,1,0.07,0.02,0.06,0.1,0.09,0.23,0.27,0.17,0.97,0.27,0.14,0.0,0.34,0.25,0.0,0.06,0.12,0.32,0.02,0.82,0.47,0.12,0.0,0.26,0.35,0.06,0.09,0.07,0.02,0.05,0.25,0.14,0.3,0.19,0.03,0.02,0.17,0.0,0.14,0.04,0.03,0.0,0.08,0.39,0.18,0.08,0.09,0.27,0.04,0.12,0.12,0.17,0.15
2017-06-03,1,0.05,0.81,0.1,0.17,0.74,0.0,0.87,0.03,0.69,0.79,0.42,0.06,0.06,0.07,0.07,0.03,0.05,5.07,0.01,0.58,0.53,0.02,0.14,0.02,1.17,0.23,0.03,0.03,0.01,0.39,0.58,0.27,1.06,0.22,0.06,1.51,0.09,0.14,0.01,0.17,0.0,0.04,0.46,0.36,0.13,0.01,0.43,0.42,0.9,0.4,0.16,0.41,0.1
2017-06-04,1,0.01,0.05,0.0,0.0,0.79,0.0,0.06,0.0,0.12,0.49,0.01,0.01,0.01,0.0,0.1,0.09,0.0,0.51,0.0,0.0,0.05,0.07,0.0,0.14,0.14,0.0,0.01,0.0,0.06,0.12,0.0,0.14,0.27,0.0,0.06,0.28,0.0,0.32,0.0,0.71,0.12,0.04,0.25,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.01,0.1,1.66
2017-06-05,1,0.03,1.11,0.0,0.0,0.0,0.03,1.16,0.0,0.0,0.07,0.0,0.0,0.09,0.0,0.65,0.22,0.0,0.09,0.07,0.0,0.14,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.17,0.0,0.0,0.95,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.02,0.0,0.3,0.0,0.0,0.42,0.14,0.13
2017-06-06,1,16.08,24.64,24.6,11.7,17.04,0.74,17.74,1.68,19.24,12.74,17.52,11.6,0.0,9.47,6.22,9.31,13.6,12.78,2.32,7.94,9.31,5.54,16.93,0.82,16.27,13.28,6.04,13.28,15.12,4.66,4.91,6.11,11.4,10.59,0.19,11.73,29.5,15.74,22.58,7.98,10.98,22.13,3.72,2.79,3.45,28.14,7.5,15.66,12.63,12.94,2.68,11.4,10.96
2017-06-07,1,0.67,1.28,1.38,1.22,1.33,17.1,0.0,10.15,1.8,0.73,1.82,2.81,0.0,1.44,0.12,1.59,1.07,1.91,0.22,1.8,2.54,0.0,0.09,0.07,1.05,0.19,0.24,0.19,6.34,1.75,4.71,1.59,0.58,0.1,0.02,9.68,0.29,0.04,0.77,0.53,2.84,2.37,2.5,0.69,0.14,0.23,2.38,10.02,1.47,1.65,0.86,2.05,11.22
2017-06-08,1,1.24,0.05,1.05,0.19,0.0,0.32,0.21,0.0,0.43,0.02,0.0,0.0,1.44,0.0,0.16,4.18,1.66,0.0,2.6,1.15,1.03,8.96,1.26,0.0,1.08,7.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.58,0.0,2.25,2.81,0.82,0.0,7.82,1.18,0.0,1.79,0.23,0.0,0.0,0.21,10.53,0.05,0.18,1.23,0.23
2017-06-09,1,0.0,0.0,0.62,0.0,0.0,0.26,0.51,0.64,0.07,18.21,2.51,0.0,0.25,0.0,0.02,0.63,0.0,11.49,0.3,0.0,0.02,0.53,0.0,1.13,0.0,2.12,0.0,0.17,0.0,0.27,0.01,0.18,0.01,0.51,2.39,0.0,6.33,1.83,0.0,0.0,0.02,0.27,0.0,0.02,0.43,0.04,0.0,0.0,0.3,0.04,0.04,1.02,8.86
2017-06-10,1,0.0,0.04,0.0,17.55,0.27,2.32,0.24,0.0,0.0,5.67,20.96,17.96,0.0,0.11,22.57,0.14,0.0,0.14,5.02,0.0,0.0,12.27,0.0,0.01,0.0,0.58,8.56,0.04,2.41,40.42,0.12,3.33,40.25,0.0,1.72,0.83,5.66,0.69,0.0,0.0,0.04,30.3,0.0,0.0,0.96,0.02,18.63,0.79,0.12,12.63,15.02,5.65,0.38
